case_id,tau,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_pre,curve_mae_pre,curve_rmse_pre,curve_bias_post,curve_mae_post,curve_rmse_post,post_minus_pre_rmse,post_minus_pre_mae,true_beta,true_gamma,true_R0,rho0,eta,severity
54,20,0.56,0.96,-0.006276104608539299,0.012144268670224391,0.01575376250970394,-0.00754425412742421,0.018202952097635717,0.020416012175952864,-0.005430671595949358,0.008105146385283509,0.011651581576814021,-0.008764430599138843,-0.010097805712352208,0.9363793765612795,0.4213123500539862,2.222530093032624,1.0,0.8940968210344692,mild
55,20,0.66,0.92,-0.0055965066884527915,0.011770808287255932,0.016638659847967953,-0.012264871667139233,0.01757106331642717,0.021535569023823326,-0.0011509300359951642,0.007903971601141773,0.012337794796507559,-0.009197774227315767,-0.009667091715285398,0.7895910225933256,0.21280603406673126,3.7103789187938503,1.0,0.9436807613146381,mild
56,19,0.76,0.98,-0.005204283586645033,0.009054337687266524,0.012530096513663663,-0.0047151625376978985,0.010873026753726759,0.014852959150989588,-0.005504067455354567,0.007939657291694123,0.010863624442425451,-0.003989334708564137,-0.002933369462032636,0.12423088799002328,0.24504762632742527,0.5069662981514855,1.0,0.9512402996465584,mild
57,29,0.6,0.82,0.00014562752097845076,0.022003906443715096,0.027984097912101012,-0.011406995548770345,0.023109643880663246,0.029411458444171104,0.016099249855393453,0.020476935697453364,0.02588390201238334,-0.003527556431787763,-0.0026327081832098823,0.4745219258070902,0.06117906895376844,7.756278967986176,1.0,0.9171375055845736,mild
58,14,0.48,0.98,-0.003603115426376462,0.01592686397023499,0.018850372242306887,-0.006492442384894405,0.01621287515653031,0.018237639512467832,-0.0024794882758417064,0.01581563739778681,0.019083344799023124,0.0008457052865552921,-0.00039723775874350026,0.425442216512921,0.1975813238439149,2.153251168865593,1.0,0.8557939163608328,mild
59,14,0.66,0.94,-0.008949086206266657,0.014240311878966167,0.01786313882553815,-0.010063418769277632,0.012874935803535794,0.018668599603019843,-0.00851573465398461,0.014771291463855758,0.01753991786935367,-0.0011286817336661724,0.0018963556603199642,0.3953605563978808,0.34099186189018726,1.1594427919960224,1.0,0.8569772420711755,mild
60,14,0.44,0.96,0.009308390580117702,0.02064397420734167,0.02526374620797874,-0.0050459058423127446,0.021840358818215982,0.026604054754476376,0.014890616966618432,0.020178713525334995,0.02472289953540011,-0.0018811552190762665,-0.0016616452928809866,0.9472738070324171,0.06353190558749795,14.910206112546154,1.0,0.9921343621808353,mild
61,15,0.48,0.96,0.004451277637854218,0.021189088029786945,0.025963205696453457,-0.00728667201474309,0.012858328068008025,0.015612832603506205,0.009481827488967351,0.024759413727692196,0.029300411685669964,0.013687579082163759,0.01190108565968417,0.3032893686178084,0.07474131356265426,4.057854406901299,1.0,0.9433879106684666,mild
62,21,0.9,0.98,-0.0012945512129226699,0.007411300360108726,0.011234067996645327,0.0007694438099861145,0.00653736181335435,0.009169938138946813,-0.002789168298477307,0.008044152411206722,0.012518085003854665,0.0033481468649078517,0.0015067905978523718,0.20285047800028738,0.4781969812393401,0.42419857497753555,1.0,0.8582774671377608,mild
63,24,0.74,0.94,-0.005988628882914781,0.012585551880765706,0.01622304354292969,-0.008046362675183142,0.013578695002555227,0.017952179873233064,-0.0040891823054362945,0.011668804383729227,0.014444347839163853,-0.0035078320340692117,-0.001909890618826,0.5242790298075912,0.44387714482598806,1.181135446865873,1.0,0.9001671598687031,mild
