case_id,true_beta,true_gamma,true_R0,true_beta_timeavg,true_beta_infweighted,true_R0_timeavg,true_R0_infweighted,beta_ref_mode,beta0,gamma,tau,kappa,severity,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median
10,0.21654166338196112,0.3359145197978184,0.644633234408248,0.21654166338196112,0.2825732796082968,0.644633234408248,0.8412059108917744,time_avg,0.3281781436337952,0.3359145197978184,13,0.5403103120213728,strong,0.14987280442892423,0.11576381452117313,0.08146482273436892,0.10268578237724885,0.15685434671314677,0.10009126933434355,0.32498994071429116,0.05416856433589792,0.22489867137994762,0.22653684839398847,0.19602608311034983,0.13192642494187712,0.10809437679455233,0.3286258740629394,0.061660361074334105,0.4659439006336173,0.22053149726838708,0.4042835395592832,0.8320348048470696,0.7382746818655355,0.4180505596165844,0.502321726735926,1.1041408847501673,0.3066255296790305,1.6688814121596889,0.6018191580142412,1.3622558824806583,0.0,1.0,-0.0666688589530369,-0.100777848860788,0.100777848860788,0.01015617482100783,0.0,1.0,-0.10937767140382992,-0.13988843668746856,0.13988843668746856,0.0195687747188639,1.0,1.0,0.18740157043882155,0.09364144745728742,0.09364144745728742,0.00876872068189592
11,0.1401115306518716,0.3303234269903075,0.4241646798365979,0.1401115306518716,0.17407202518505516,0.4241646798365979,0.5269745072914942,time_avg,0.17463706958275602,0.3303234269903075,29,0.5292885736255485,strong,0.27372977990657854,0.2297234456930327,0.15436379668969916,0.14628445648279323,0.35866836685764214,0.10806958649800333,0.6016257032438356,0.2123839103748489,0.4935561167458322,0.3594080393562759,0.38911687478559953,0.12078362528323314,0.27810409726994534,0.46576605225307205,0.12232944143851067,0.497590315071483,0.1876619549831267,0.37526087363297234,0.7814614566471655,0.7387567965778394,0.3307653586929141,0.5269280391741409,0.9955438389080401,0.3279741114517141,1.3684942639027562,0.4686157997338992,1.0405201524510421,0.0,1.0,0.13361824925470694,0.08961191504116112,0.08961191504116112,0.008030295317344277,1.0,1.0,0.029084612365968432,0.05879344779529205,0.05879344779529205,0.003456669503657732,0.0,1.0,0.3572967768105676,0.31459211674124155,0.31459211674124155,0.09896819991573495
12,0.27627848670996974,0.2655753582641282,1.0403016624576922,0.27627848670996974,0.30413831331086133,1.0403016624576922,1.14520532062459,time_avg,0.3721072092399894,0.2655753582641282,24,0.5047502432381855,strong,0.532921132396299,0.5332061226073221,0.04828557277748571,0.4985002522366404,0.5669366126466183,0.4553217067503335,0.6115927964069487,0.06843636040997791,0.15627108965661524,0.3960939254369821,0.3994122114991786,0.03753927732204878,0.370857309346225,0.42322753957829995,0.3313302088920566,0.4519292699508221,0.05237023023207493,0.1205990610587655,1.3499843432375729,1.3475202339524879,0.10207836598480868,1.286560074258051,1.4111047895353435,1.18350935565688,1.5210118537382264,0.1245447152772925,0.33750249808134636,0.0,0.0,0.2566426456863293,0.2569276358973524,0.2569276358973524,0.06601181008780249,0.0,0.0,0.13051856717285387,0.1338368532350504,0.1338368532350504,0.017912303283860422,0.0,0.0,0.3096826807798807,0.3072185714947957,0.3072185714947957,0.0943832506713029
13,0.5056800569767482,0.3637089102960206,1.3903427786940334,0.5056800569767482,0.6922949659249377,1.3903427786940334,1.903431415418123,time_avg,0.7378858785067361,0.3637089102960206,20,0.47551550473743515,strong,0.7758671132513204,0.777241004213079,0.027975735427676448,0.7586514900227059,0.7955711559584481,0.7280125091521217,0.8189965622213783,0.03691966593574214,0.09098405306925661,0.38390384378753856,0.3834014802199308,0.016782811334019564,0.3721859387900633,0.3952157976735306,0.3567434674892849,0.4116524806699355,0.023029858883467313,0.05490901318065056,2.0229800062929724,2.01904633842185,0.07504181766731059,1.9712346528314275,2.070068947845525,1.9075142518678752,2.153233656076557,0.09883429501409768,0.24571940420868166,0.0,0.0,0.2701870562745722,0.27156094723633073,0.27156094723633073,0.0737453480638932,0.0,1.0,0.020194933491517963,0.01969256992391022,0.01969256992391022,0.0003877973102080933,0.0,0.0,0.6326372275989389,0.6287035597278166,0.6287035597278166,0.3952681660144282
14,0.3380910463737047,0.3595226805779082,0.9403886448283217,0.3380910463737047,0.4207967301275284,0.9403886448283217,1.1704316663725536,time_avg,0.5438592810924624,0.3595226805779082,16,0.4436054404242148,strong,0.6698343079775194,0.6992206141905858,0.1172209542637093,0.6046252084277732,0.7601944773820382,0.429386386952784,0.8110671447776636,0.15556926895426493,0.3816807578248796,0.47664068434474427,0.49085963902546903,0.036080882621887966,0.47023356576421416,0.49810538230382334,0.4070172384802515,0.4999213403614707,0.027871816539609184,0.09290410188121917,1.400785263476282,1.4408379053590017,0.1989781155231853,1.2977813223668866,1.5423757176855095,1.0092292302925296,1.6385371729327545,0.24459439531862293,0.6293079426402248,0.0,0.0,0.33174326160381473,0.3611295678168811,0.3611295678168811,0.13041456475160731,0.0,0.0,0.11711800376683607,0.13133695844756083,0.13133695844756083,0.01724939665425632,0.0,0.0,0.46039661864796033,0.50044926053068,0.50044926053068,0.25044946236570437
15,0.7432828357778588,0.4743571661758383,1.5669265456028405,0.7432828357778588,0.9256176637337279,1.5669265456028405,1.9513095400157041,time_avg,0.9281961595183197,0.4743571661758383,27,0.5669175289403117,strong,0.9320458240689073,0.9420881547624284,0.03989275751796469,0.9195446895526062,0.9566491931232187,0.8599176450065725,0.972001487367411,0.03710450357061257,0.11208384236083846,0.4874651660839789,0.4923801108810517,0.013772763065575915,0.48286798356673144,0.49704255183578844,0.458572565737679,0.4993993369067886,0.014174568269056997,0.0408267711691096,1.9117402529488217,1.9177286477985769,0.055288166560803265,1.8887682651473068,1.9422991384269515,1.825842791127668,1.9803438989826763,0.053530873279644675,0.15450110785500826,0.0,0.0,0.18876298829104854,0.19880531898456955,0.19880531898456955,0.039523554856556446,0.0,1.0,0.0131079999081406,0.01802294470521343,0.01802294470521343,0.00032482653584718076,0.0,0.0,0.34481370734598116,0.3508021021957364,0.3508021021957364,0.12306211490494787
16,0.7734316095865617,0.207329498590697,3.7304465348341225,0.7734316095865617,0.9815214087934667,3.7304465348341225,4.7341136474320695,time_avg,0.9901964846337973,0.207329498590697,27,0.5241065823341168,strong,0.9689197673968911,0.9815823359732427,0.03799950407452995,0.9613389515948503,0.9915797673380138,0.8961550839668923,0.9973643651619225,0.030240815743163507,0.10120928119503025,0.21297959017516518,0.21272111327996734,0.010226643616430919,0.20658657783678097,0.21948902286462957,0.19650534352686477,0.23021831917730956,0.012902445027848597,0.03371297565044479,4.558796433469172,4.556236034738166,0.268628236448132,4.400882505514689,4.719463855889059,4.138336006145055,4.981703843083226,0.3185813503743704,0.843367836938171,0.0,0.0,0.19548815781032947,0.20815072638668108,0.20815072638668108,0.043326724895302975,1.0,1.0,0.005650091584468192,0.005391614689270352,0.005391614689270352,2.9069508957555834e-05,0.0,0.0,0.8283498986350493,0.8257894999040438,0.8257894999040438,0.6819282981517708
17,0.30403411858211227,0.25738020890800306,1.1812645574888976,0.30403411858211227,0.343374289772534,1.1812645574888976,1.3341130276853117,time_avg,0.500787773273996,0.25738020890800306,15,0.4387310063058417,strong,0.6364028028123746,0.6371153458528237,0.022495372355433602,0.6210586153573452,0.6511982367816476,0.5998838576772296,0.6725485314352405,0.030139621424302376,0.07266467375801089,0.3660752427409324,0.3658523737806608,0.016424125339958434,0.3551046590225788,0.3764349111005907,0.3390878854086006,0.3927204530471713,0.02133025207801187,0.053632567638570716,1.7401559463201632,1.7366747550071295,0.0605400892631843,1.697667873169537,1.7800485168777465,1.6491458983130303,1.8423494607808162,0.08238064370820952,0.19320356246778592,0.0,0.0,0.33236868423026233,0.33308122727071143,0.33308122727071143,0.11094310396016333,0.0,0.0,0.10869503383292933,0.10847216487265776,0.10847216487265776,0.011766210552161049,0.0,0.0,0.5588913888312657,0.555410197518232,0.555410197518232,0.30848048750724144
18,0.3801916469106449,0.19483762017075618,1.9513256555763923,0.3801916469106449,0.43855764384265017,1.9513256555763923,2.2508879109604045,time_avg,0.522466707733389,0.19483762017075618,20,0.5461431362776067,strong,0.5318999304771375,0.531689879606972,0.012121860698202952,0.5239560506090271,0.5400839829539801,0.5117024249264192,0.5524330834824492,0.016127932344953022,0.040730658556030086,0.20959640375690938,0.20932064316423188,0.006515704997746495,0.20511763903489524,0.21386740234946888,0.19945966364074788,0.2205373007425597,0.008749763314573639,0.02107763710181182,2.539491223155733,2.5401350080613003,0.07790227071512244,2.483610819397832,2.593105506771404,2.413846391096294,2.670928857968665,0.10949468737357204,0.257082466872371,0.0,0.0,0.15170828356649257,0.15149823269632712,0.15149823269632712,0.02295171451011048,0.0,0.0,0.014758783586153207,0.014483022993475703,0.014483022993475703,0.0002097579550295459,0.0,0.0,0.5881655675793407,0.5888093524849081,0.5888093524849081,0.3466964535736967
19,0.36986128810599067,0.16081366793974655,2.2999368949445875,0.36986128810599067,0.3847799394766722,2.2999368949445875,2.392706692200075,time_avg,0.6314951545464212,0.16081366793974655,11,0.46883514230776147,strong,0.6455506880637067,0.6456682526449614,0.015924565974438303,0.6350330418026713,0.6564602972153286,0.6186207209243286,0.6713853254674771,0.02142725541265733,0.05276460454314846,0.1768945451908154,0.17688930646916182,0.007074396059636913,0.1719255243403919,0.18168462970492522,0.16550021666191553,0.1885202458705567,0.00975910536453331,0.023020029208641185,3.6542504328242895,3.6460201645328283,0.15071204654221182,3.547693482747235,3.75011130320652,3.419744921157607,3.9154619573507987,0.20241782045928502,0.4957170361931915,0.0,0.0,0.2756893999577161,0.27580696453897074,0.27580696453897074,0.07606948168820106,0.0,0.0,0.016080877251068854,0.016075638529415265,0.016075638529415265,0.00025842615412842055,0.0,0.0,1.354313537879702,1.3460832695882408,1.3460832695882408,1.8119401686653684
