case_id,feature,observed_value,pred_mean,pred_median,pred_std,pred_ci50_low,pred_ci50_high,pred_ci90_low,pred_ci90_high,pred_width50,pred_width90,covered50,covered90,err_mean,err_median,abs_err_median,sq_err_median,true_beta,true_gamma,true_R0,beta_ref,gamma_ref,R0_ref,beta_seir,gamma_seir,sigma_seir,sigma,severity,reference_mode,reference_window_days,projection_loss
0,peak_time,46.0,25.26,24.5,16.298738874185602,11.0,41.0,1.0,48.0,30.0,47.0,0.0,1.0,-20.74,-21.5,21.5,462.25,0.10217909600598511,0.15803588296898685,0.6465563015586584,0.10217909600598511,0.15803588296898685,0.6465563015586584,0.26104133230789256,0.33796092457181953,0.46681710028587126,0.46681710028587126,mild,full_curve,50,1.06204428280101e-06
0,peak_height,0.06376466900110245,0.06052573747932911,0.051395686343312263,0.0333722627330586,0.04299330897629261,0.0624035969376564,0.03539754021912813,0.11496475525200366,0.019410287961363792,0.07956721503287553,0.0,1.0,-0.0032389315217733403,-0.012368982657790184,0.012368982657790184,0.00015299173198871432,0.10217909600598511,0.15803588296898685,0.6465563015586584,0.10217909600598511,0.15803588296898685,0.6465563015586584,0.26104133230789256,0.33796092457181953,0.46681710028587126,0.46681710028587126,mild,full_curve,50,1.06204428280101e-06
0,cumulative_infected,0.6338964029200724,0.7918571673139013,0.501730585237965,0.7811668404573294,0.4021591694399831,0.7240854618285084,0.33176592778836494,1.9864390225862723,0.3219262923885253,1.6546730947979074,1.0,1.0,0.1579607643938289,-0.13216581768210744,0.13216581768210744,0.017467803363580066,0.10217909600598511,0.15803588296898685,0.6465563015586584,0.10217909600598511,0.15803588296898685,0.6465563015586584,0.26104133230789256,0.33796092457181953,0.46681710028587126,0.46681710028587126,mild,full_curve,50,1.06204428280101e-06
0,early_growth_slope,-0.0024769834874729998,-0.0007550923532662193,-0.0007313194551638188,0.0023005030847568757,-0.002677642916318116,0.0008079213016788432,-0.004425114914851115,0.0025633918406951805,0.003485564217996959,0.006988506755546296,1.0,1.0,0.0017218911342067804,0.001745664032309181,0.001745664032309181,3.0473429136979494e-06,0.10217909600598511,0.15803588296898685,0.6465563015586584,0.10217909600598511,0.15803588296898685,0.6465563015586584,0.26104133230789256,0.33796092457181953,0.46681710028587126,0.46681710028587126,mild,full_curve,50,1.06204428280101e-06
1,peak_time,28.0,29.3,29.0,2.3159525823376357,28.0,31.0,26.0,33.0,3.0,7.0,1.0,1.0,1.3000000000000007,1.0,1.0,1.0,0.27590492829114316,0.08590623256536731,3.2116986166423147,0.27590492829114316,0.08590623256536731,3.2116986166423147,0.38426463760700225,0.09375293050568131,0.47392413548110607,0.47392413548110607,mild,full_curve,50,0.003999193077305436
1,peak_height,0.35589128732681274,0.37351367816329,0.3718061298131943,0.03865343276782186,0.3521478697657585,0.3966477960348129,0.31598984748125075,0.4393936306238174,0.04449992626905441,0.12340378314256667,1.0,1.0,0.017622390836477264,0.01591484248638153,0.01591484248638153,0.00025328221136633466,0.27590492829114316,0.08590623256536731,3.2116986166423147,0.27590492829114316,0.08590623256536731,3.2116986166423147,0.38426463760700225,0.09375293050568131,0.47392413548110607,0.47392413548110607,mild,full_curve,50,0.003999193077305436
1,cumulative_infected,9.002991596236825,9.742917101011335,9.694599972106516,0.9606758916754993,9.103074115992058,10.424344756131177,8.32390467161822,11.326046895002946,1.3212706401391188,3.002142223384727,0.0,1.0,0.7399255047745097,0.6916083758696914,0.6916083758696914,0.4783221455731123,0.27590492829114316,0.08590623256536731,3.2116986166423147,0.27590492829114316,0.08590623256536731,3.2116986166423147,0.38426463760700225,0.09375293050568131,0.47392413548110607,0.47392413548110607,mild,full_curve,50,0.003999193077305436
1,early_growth_slope,0.005650129116561617,0.0036153225851410843,0.0035631345880184585,0.0027582360750046933,0.0016896885385254542,0.005602132868564997,-0.0005563441476191461,0.00808972729580654,0.003912444330039543,0.008646071443425687,0.0,1.0,-0.002034806531420533,-0.002086994528543159,0.002086994528543159,4.355546162169082e-06,0.27590492829114316,0.08590623256536731,3.2116986166423147,0.27590492829114316,0.08590623256536731,3.2116986166423147,0.38426463760700225,0.09375293050568131,0.47392413548110607,0.47392413548110607,mild,full_curve,50,0.003999193077305436
2,peak_time,4.0,20.81,19.0,14.84580340661558,7.75,32.0,1.0,45.0,24.25,44.0,0.0,1.0,16.81,15.0,15.0,225.0,0.28273312132289574,0.26971211118984095,1.0482774395098993,0.28273312132289574,0.26971211118984095,1.0482774395098993,0.13019504140257454,0.13768807731046862,0.5576761679005158,0.5576761679005158,mild,full_curve,50,1.4625714096311901e-05
2,peak_height,0.06627098470926285,0.051338702514767645,0.04896967671811581,0.014594580641376117,0.042025135830044746,0.055071668699383736,0.035650011338293555,0.0704452384263277,0.01304653286933899,0.03479522708803415,0.0,1.0,-0.014932282194495203,-0.01730130799114704,0.01730130799114704,0.00029933525820452847,0.28273312132289574,0.26971211118984095,1.0482774395098993,0.28273312132289574,0.26971211118984095,1.0482774395098993,0.13019504140257454,0.13768807731046862,0.5576761679005158,0.5576761679005158,mild,full_curve,50,1.4625714096311901e-05
2,cumulative_infected,0.5286487601988483,0.5892184820934108,0.4750625827291515,0.373554896718926,0.41905363828118425,0.5997214125818573,0.3518098574102623,1.1423826343729155,0.18066777430067305,0.7905727769626532,1.0,1.0,0.060569721894562445,-0.05358617746969685,0.05358617746969685,0.0028714784158138463,0.28273312132289574,0.26971211118984095,1.0482774395098993,0.28273312132289574,0.26971211118984095,1.0482774395098993,0.13019504140257454,0.13768807731046862,0.5576761679005158,0.5576761679005158,mild,full_curve,50,1.4625714096311901e-05
