case_id,true_beta,true_gamma,true_R0,beta_ref,gamma_ref,R0_ref,beta_seir,gamma_seir,sigma_seir,sigma,severity,reference_mode,reference_window_days,projection_loss,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median
0,0.10217909600598511,0.15803588296898685,0.6465563015586584,0.10217909600598511,0.15803588296898685,0.6465563015586584,0.26104133230789256,0.33796092457181953,0.46681710028587126,0.46681710028587126,mild,full_curve,50,1.06204428280101e-06,0.20068262554397767,0.17962270138126185,0.08199334094003953,0.1361833447676304,0.2449105703614132,0.10548677575115382,0.365371188432709,0.10872722559378281,0.25988441268155515,0.27715856843769804,0.28100904175133845,0.12954262661047894,0.1644734746179219,0.38829576342978417,0.06838175344776311,0.47510438031127683,0.22382228881186228,0.40672262686351374,0.8921669216156071,0.7889613891223474,0.46766993178451116,0.5563745550438278,1.1158519449262672,0.2999681599068868,1.922640782860203,0.5594773898824393,1.6226726229533162,0.0,0.0,0.09850352953799256,0.07744360537527674,0.07744360537527674,0.005997512013521592,0.0,1.0,0.11912268546871119,0.1229731587823516,0.1229731587823516,0.015122397780909458,1.0,1.0,0.24561062005694867,0.14240508756368897,0.14240508756368897,0.02027920896402192
1,0.35780361110800024,0.1880104822376467,1.9031045867736978,0.35780361110800024,0.1880104822376467,1.9031045867736978,0.6194597540465793,0.23732178934660986,0.35045058840170473,0.35045058840170473,mild,full_curve,50,0.0024109019447545424,0.3601266607565851,0.36019435679981215,0.01139595212837307,0.35251881247579286,0.3680175285535087,0.3414726669878429,0.3789781436070014,0.015498716077715857,0.037505476619158484,0.18761372287429504,0.18742025103550317,0.010528993279213876,0.18071114714789172,0.19439910124106574,0.17055640861294546,0.20471137068386586,0.013687954093174026,0.03415496207092039,1.9236307620418112,1.921350373581207,0.08909427662466801,1.8638446759033382,1.9810799249292046,1.7787719295883813,2.0724009632895832,0.11723524902586635,0.29362903370120197,1.0,1.0,0.002323049648584874,0.002390745691811913,0.002390745691811913,5.715664962917222e-06,1.0,1.0,-0.00039675936335165085,-0.0005902312021435208,0.0005902312021435208,3.4837287198378565e-07,1.0,1.0,0.0205261752681134,0.018245786807509212,0.018245786807509212,0.0003329087362250772
2,0.14983838356196585,0.12682482036164763,1.1814594582881635,0.14983838356196585,0.12682482036164763,1.1814594582881635,0.21550996129784816,0.17599628488815172,0.3581795945492288,0.3581795945492288,mild,full_curve,50,8.043094239055558e-07,0.3520488174301623,0.35004445562197434,0.10071914474415637,0.2781403481182797,0.41976386636824037,0.1942123215689491,0.5268979599214187,0.14162351824996067,0.33268563835246967,0.3461617283795208,0.35921098543269114,0.08856252844650947,0.2919592883272835,0.41334378865066695,0.1742606327105911,0.46770266699888025,0.12138450032338344,0.29344203428828913,1.059017010989534,1.049753901098319,0.30588430181669396,0.885287771179486,1.197052886073062,0.596254358845033,1.5688516375805701,0.31176511489357606,0.9725972787355371,0.0,0.0,0.20221043386819645,0.20020607206000848,0.20020607206000848,0.04008247128969731,0.0,0.0,0.21933690801787317,0.2323861650710435,0.2323861650710435,0.05400332971642628,1.0,1.0,-0.12244244729862941,-0.13170555718984445,0.13170555718984445,0.017346353794687387
3,0.4523882514881169,0.06284118368585587,7.1989135938242885,0.4523882514881169,0.06284118368585587,7.1989135938242885,0.9688323428602119,0.06370916365620277,0.3801172694059685,0.3801172694059685,mild,full_curve,50,0.004657946334362434,0.4375033372603619,0.4378190188439377,0.014442970041592666,0.4279903229093232,0.44730228937910377,0.41293574378374825,0.4608136575115225,0.01931196646978056,0.047877913727774224,0.06330648798200271,0.06267648050079877,0.004183187336114602,0.060343474996106206,0.06560503024706762,0.057756202152757764,0.07066261776051708,0.005261555250961419,0.012906415607759313,6.938655930040837,6.955592230504603,0.48328095299147283,6.597063488915574,7.247803903257367,6.159118236692076,7.725827045527139,0.6507404143417928,1.5667088088350631,0.0,1.0,-0.014884914227755008,-0.014569232644179198,0.014569232644179198,0.00021226253984021678,1.0,1.0,0.0004653042961468429,-0.0001647031850570968,0.0001647031850570968,2.7127139167952274e-08,1.0,1.0,-0.2602576637834515,-0.24332136331968535,0.24332136331968535,0.05920528584775032
4,0.28109837627217354,0.23941398549082835,1.1741100909200732,0.28109837627217354,0.23941398549082835,1.1741100909200732,0.3797137105977739,0.3087497789608495,0.5939580034176822,0.5939580034176822,mild,full_curve,50,3.1675489818935336e-06,0.3085071949802981,0.3065389573080392,0.07185860395879456,0.2607553564240832,0.35663899797821785,0.19178690433251627,0.4280399576136954,0.09588364155413465,0.23625305328117913,0.2997786937192544,0.30608004819098644,0.07811985852934338,0.2496550577669463,0.357819857423618,0.16144212709392286,0.4153785272339326,0.1081647996566717,0.25393640014000973,1.0857701645267965,1.0602998914307735,0.31122574600862263,0.915256392296037,1.2189773214215505,0.6403555016419271,1.6134128359787006,0.3037209291255135,0.9730573343367734,1.0,1.0,0.02740881870812456,0.02544058103586566,0.02544058103586566,0.0006472231634424476,0.0,1.0,0.06036470822842607,0.0666660627001581,0.0666660627001581,0.00444436391594141,1.0,1.0,-0.0883399263932767,-0.11381019948929971,0.11381019948929971,0.012952761507794196
5,0.17865119231408896,0.162496208456568,1.0994176049457725,0.17865119231408896,0.162496208456568,1.0994176049457725,0.47014181963976176,0.3901769745606405,0.39268244414706355,0.39268244414706355,mild,full_curve,50,4.579282748093856e-05,0.34298470649052476,0.3406688952073185,0.10301609380479886,0.26521382709733554,0.4153023827818395,0.18352245825263494,0.5144554328070436,0.15008855568450397,0.33093297455440873,0.3516322720236035,0.3668989386219812,0.08955069939819957,0.2979182273513876,0.42060886793014524,0.17858509011650409,0.4711473431117396,0.12269064057875761,0.2925622529952355,1.0162395421040824,1.014936123768996,0.30588012032768064,0.8503182650100128,1.162504225860837,0.5476599576683875,1.482486838643848,0.31218596085082406,0.9348268809754604,0.0,0.0,0.1643335141764358,0.16201770289322956,0.16201770289322956,0.026249736050798805,0.0,0.0,0.18913606356703547,0.2044027301654132,0.2044027301654132,0.04178047609907472,1.0,1.0,-0.08317806284169005,-0.08448148117677645,0.08448148117677645,0.007137120661822034
6,0.47225545854573886,0.20012540718157912,2.3597976148887927,0.47225545854573886,0.20012540718157912,2.3597976148887927,0.7403594957319698,0.23075823601625456,0.5567734517533398,0.5567734517533398,mild,full_curve,50,0.003982522848853835,0.4722435428558812,0.4722558510648281,0.009961709060126878,0.4653931508440611,0.47895413944462273,0.45579374628734814,0.48868961252007365,0.013560988600561652,0.0328958662327255,0.21226334950692433,0.21229820630386625,0.00757670796882606,0.20731581298036877,0.21719463269013287,0.1994788303054392,0.2249125541583599,0.009878819709764092,0.025433723852920698,2.226889509110535,2.2227104026121154,0.07227751967970787,2.1791029847905667,2.272067156293708,2.112440259766531,2.349848898674253,0.09296417150314129,0.23740863890772212,1.0,1.0,-1.1915689857644463e-05,3.925190892317687e-07,3.925190892317687e-07,1.540712354113372e-13,0.0,1.0,0.012137942325345208,0.012172799122287137,0.012172799122287137,0.0001481770384715545,0.0,0.0,-0.13290810577825773,-0.1370872122766773,0.1370872122766773,0.018792903769790786
7,0.4882539387076715,0.24999146312228698,1.9530824477347648,0.4882539387076715,0.24999146312228698,1.9530824477347648,0.9372643740217701,0.31923358024572585,0.38853937573568903,0.38853937573568903,mild,full_curve,50,0.0029136130052159212,0.4974745585695023,0.49771944245955674,0.013029183151160247,0.4887261844844321,0.5059692169457246,0.476505868459195,0.5191406946440663,0.017243032461292496,0.0426348261848713,0.25993157944480666,0.2597626576686571,0.010674940391588639,0.25239843066588286,0.2670753366399565,0.2432299713750742,0.2779577862387274,0.014676905974073617,0.0347278148636532,1.9158412408023733,1.9140771379588242,0.06268760140998905,1.8725760779453686,1.9565658670648742,1.8189120168039647,2.0220246220507834,0.08398978911950561,0.20311260524681862,0.0,1.0,0.009220619861830814,0.009465503751885262,0.009465503751885262,8.959576127695398e-05,0.0,1.0,0.009940116322519676,0.009771194546370099,0.009771194546370099,9.547624286301276e-05,1.0,1.0,-0.037241206932391524,-0.03900530977594063,0.03900530977594063,0.00152141419071709
8,0.4662781371820103,0.22290494289423396,2.091825022486174,0.4662781371820103,0.22290494289423396,2.091825022486174,0.8309845136136211,0.2731726148844541,0.422614904071469,0.422614904071469,mild,full_curve,50,0.0035314043472792693,0.48363334328053414,0.4833604273767714,0.011653695849613399,0.47586716918626815,0.4914856360908026,0.4644129401889958,0.5032717652852949,0.015618466904534445,0.03885882509629912,0.2391495434992468,0.2388129410303777,0.009066273168797033,0.23298361120738215,0.2451691124072788,0.22455875160872638,0.25451437893542134,0.012185501199896642,0.02995562732669496,2.024246942430518,2.021498187500617,0.06617023218942955,1.9791257284650363,2.0677455496035106,1.918469504226794,2.1364819389974845,0.08861982113847433,0.21801243477069043,0.0,1.0,0.017355206098523868,0.017082290194761096,0.017082290194761096,0.0002918046382980311,0.0,0.0,0.016244600605012843,0.01590799813614374,0.01590799813614374,0.00025306440469955273,0.0,1.0,-0.06757808005565602,-0.07032683498555681,0.07032683498555681,0.004945863719085737
9,0.4646548733063953,0.24676565812393714,1.8829803013879027,0.4646548733063953,0.24676565812393714,1.8829803013879027,0.813955298805505,0.31228697542759054,0.4374910469400122,0.4374910469400122,mild,full_curve,50,0.0022848074446571794,0.45854323021227966,0.45816490913607283,0.012856067362018268,0.4500728930671191,0.4673832013446636,0.4375290349322492,0.4796981832372392,0.017310308277544484,0.04216914830498997,0.24936589542816195,0.24859006694075036,0.011149784511612441,0.24165502056105864,0.2564331701868072,0.2325568920459153,0.26798866369130747,0.014778149625748582,0.035431771645392185,1.8409951639258724,1.8404920033413037,0.062523391856991,1.7985991420262166,1.8821318324085383,1.7397092248212267,1.9460081111867196,0.0835326903823217,0.20629888636549287,1.0,1.0,-0.00611164309411566,-0.006489964170322493,0.006489964170322493,4.2119634932069724e-05,1.0,1.0,0.0026002373042248172,0.0018244088168132278,0.0018244088168132278,3.3284675308658415e-06,0.0,1.0,-0.041985137462030364,-0.04248829804659904,0.04248829804659904,0.0018052554708966316
