case_id,true_beta,true_gamma,true_R0,true_beta_timeavg,true_beta_infweighted,true_R0_timeavg,true_R0_infweighted,beta_ref_mode,beta0,gamma,tau,kappa,severity,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median
10,0.3209302687656798,0.3359145197978184,0.9553926664403868,0.3209302687656798,0.32256293563522076,0.9553926664403868,0.9602530305310002,time_avg,0.3281781436337952,0.3359145197978184,13,0.9701551560106864,mild,0.15423876278458892,0.12088182779136185,0.07993379178655606,0.10477297236304389,0.16887294253251522,0.10020495581089964,0.3213320614455423,0.06409997016947133,0.2211271056346427,0.22811966813837103,0.20622519113237836,0.12843695295774554,0.11430628141162164,0.3244757401293141,0.06552049209436753,0.4629745415095794,0.2101694587176925,0.3974540494152119,0.8393688071344722,0.753580237719831,0.41005067318053373,0.5056485261470816,1.1242093737539545,0.31615522749075026,1.6067237877888945,0.6185608476068729,1.2905685602981443,0.0,1.0,-0.1666915059810909,-0.20004844097431795,0.20004844097431795,0.040019378736255176,0.0,1.0,-0.10779485165944735,-0.12968932866544003,0.12968932866544003,0.016819321969692526,1.0,1.0,-0.11602385930591463,-0.20181242872055583,0.20181242872055583,0.04072825638608943
11,0.1720438139622653,0.3303234269903075,0.5208344304544694,0.1720438139622653,0.17457975853678917,0.5208344304544694,0.5285115867422621,time_avg,0.17463706958275602,0.3303234269903075,29,0.9646442868127743,mild,0.26621282071653,0.22401521340450903,0.1492487570636684,0.14409997273675634,0.34942853314361727,0.10648445917395795,0.5773624297810448,0.20532856040686093,0.47087797060708686,0.35409066492446295,0.38053368638855534,0.12089491056598833,0.26590204890325775,0.4627692963717884,0.12336806572265024,0.49626626648701855,0.19686724746853063,0.3728982007643683,0.7740814398635171,0.7371863757990833,0.32793229260364437,0.5217673235429244,0.9830620882854915,0.3238476658678902,1.354447392757038,0.46129476474256703,1.0305997268891478,1.0,1.0,0.0941690067542647,0.051971399442243715,0.051971399442243715,0.0027010263599852504,1.0,1.0,0.023767237934155472,0.05021025939824786,0.05021025939824786,0.0025210701488393374,0.0,1.0,0.25324700940904765,0.21635194534461388,0.21635194534461388,0.04680816425439879
12,0.3628919977359385,0.2655753582641282,1.3664370072129355,0.3628919977359385,0.3619238976817305,1.3664370072129355,1.3627917139879324,time_avg,0.3721072092399894,0.2655753582641282,24,0.9523751216190928,mild,0.4246930853042701,0.4238458618530835,0.033090490700635466,0.4022616129717368,0.4463810036485767,0.3716081966410201,0.4808446246503899,0.0441193906768399,0.10923642800936978,0.29520099257375504,0.29481822313602324,0.032355369246884196,0.2739624779869682,0.3167291205978197,0.24178392104109375,0.3489819345565191,0.0427666426108515,0.10719801351542535,1.4482998955822988,1.441239279504801,0.12383471293615574,1.3623398375887803,1.5259800684782798,1.259788411880711,1.6643118549780607,0.16364023088949953,0.40452344309734967,0.0,0.0,0.06180108756833158,0.060953864117144985,0.060953864117144985,0.003715373550811375,0.0,1.0,0.029625634309626836,0.029242864871895036,0.029242864871895036,0.0008551451459159127,1.0,1.0,0.08186288836936328,0.07480227229186553,0.07480227229186553,0.0055953799400263945
13,0.7103292731625506,0.3637089102960206,1.9530158680589311,0.7103292731625506,0.7311746616154803,1.9530158680589311,2.010329252094433,time_avg,0.7378858785067361,0.3637089102960206,20,0.9377577523687176,mild,0.7661705656769375,0.7676148915176642,0.026415387332901382,0.7494084279601756,0.7834970555186636,0.721014916202048,0.8080716355977252,0.03408862755848796,0.08705671939567716,0.3780351699480327,0.377612220270367,0.015547235464119798,0.3678034776006635,0.38865272032806547,0.35317265209803245,0.40446438954957015,0.020849242727401962,0.0512917374515377,2.028452554755018,2.024664880215429,0.07101139048205111,1.9801177320157617,2.0704586910111913,1.919522953385274,2.1525890715298077,0.0903409589954296,0.2330661181445337,0.0,0.0,0.055841292514386964,0.05728561835511359,0.05728561835511359,0.0032816420703277267,0.0,1.0,0.014326259652012119,0.013903309974346412,0.013903309974346412,0.0001933020282427604,0.0,1.0,0.07543668669608694,0.07164901215649788,0.07164901215649788,0.005133580943001982
14,0.5149400259616583,0.3595226805779082,1.4322880134680998,0.5149400259616583,0.517333033856788,1.4322880134680998,1.4389440828189486,time_avg,0.5438592810924624,0.3595226805779082,16,0.9218027202121074,mild,0.5984485134673689,0.600789192553141,0.05258258634536677,0.5626006837073108,0.6351845436045753,0.5101798994970156,0.6803624285930635,0.07258385989726457,0.17018252909604792,0.42010824891201354,0.4236284385502803,0.03544523992184542,0.39880806030688576,0.44634941780312726,0.35455539285827364,0.470994716416115,0.0475413574962415,0.11643932355784137,1.4275719313724822,1.426199164143109,0.09825378057343413,1.3651504074593093,1.4872420698662185,1.2701090274558497,1.5977328946264315,0.12209166240690927,0.3276238671705818,0.0,1.0,0.0835084875057106,0.08584916659148267,0.08584916659148267,0.007370079404452144,0.0,1.0,0.06058556833410533,0.06410575797237211,0.06410575797237211,0.004109548205212351,1.0,1.0,-0.00471608209561758,-0.006088849324990653,0.006088849324990653,3.707408610243913e-05
15,0.9211335443237749,0.4743571661758383,1.9418564954963118,0.9211335443237749,0.9280740026280365,1.9418564954963118,1.9564877876937377,time_avg,0.9281961595183197,0.4743571661758383,27,0.9834587644701559,mild,0.9310630656012735,0.9408424946347046,0.03992820346463809,0.9183935035578703,0.9561272326972183,0.8568181674249065,0.9717196551649758,0.03773372913934803,0.11490148774006936,0.48699537225253764,0.49200030043164167,0.0147313234129657,0.48242699361371344,0.49707433644453064,0.4566847120088065,0.49938561524230585,0.0146473428308172,0.04270090323349934,1.9116627592397684,1.9153908092027563,0.054740896021786764,1.8862692620486243,1.9410841411767121,1.8243620994447076,1.984687469883764,0.0548148791280878,0.16032537043905637,1.0,1.0,0.009929521277498576,0.019708950310929674,0.019708950310929674,0.0003884427223586949,0.0,1.0,0.012638206076699354,0.017643134255803383,0.017643134255803383,0.0003112801863683028,0.0,1.0,-0.030193736256543424,-0.0264656862935555,0.0264656862935555,0.0007004325509888915
16,0.9729121236964886,0.207329498590697,4.692588996306692,0.9729121236964886,0.9894933324058149,4.692588996306692,4.772564150937536,time_avg,0.9901964846337973,0.207329498590697,27,0.9620532911670584,mild,0.9689543961289907,0.98278231199022,0.03992230403239457,0.9629845723071434,0.9915868263627968,0.8975451404283805,0.9972548643193249,0.02860225405565342,0.09970972389094435,0.21304525002945832,0.21292528993066587,0.010288660447237767,0.2060624524975213,0.2197204757540332,0.19636163576922191,0.2306923065375683,0.013658023256511886,0.034330670768346394,4.557364285948996,4.556473856784189,0.27121628291877004,4.397674767193943,4.730177071456529,4.135123941658494,4.987882465876395,0.33250230426258565,0.8527585242179008,1.0,1.0,-0.003957727567497904,0.00987018829373143,0.00987018829373143,9.742061695371296e-05,1.0,1.0,0.005715751438761324,0.005595791339968875,0.005595791339968875,3.131288072047066e-05,1.0,1.0,-0.13522471035769623,-0.1361151395225031,0.1361151395225031,0.018527331207230484
17,0.47252123418641345,0.25738020890800306,1.8358879891783346,0.47252123418641345,0.4723866801479668,1.8358879891783346,1.8353652060202297,time_avg,0.500787773273996,0.25738020890800306,15,0.9193655031529209,mild,0.5145951186128859,0.5145487795988635,0.013739367195385403,0.504926869890648,0.523795502578033,0.492750527628134,0.5374828093865356,0.018868632687385034,0.044732281758401604,0.2708802192662814,0.2707461173475151,0.00895797330649332,0.26476701255008434,0.2767554876599115,0.25638369105470304,0.2861149682861798,0.011988475109827146,0.029731277231476783,1.9008694651080982,1.8991481742351848,0.05501329103347179,1.8648225145865787,1.9359044814762476,1.8126580948709805,1.9939841546161967,0.07108196688966895,0.1813260597452162,0.0,0.0,0.04207388442647242,0.04202754541245002,0.04202754541245002,0.0017663145733955487,0.0,1.0,0.013500010358278358,0.01336590843951202,0.01336590843951202,0.00017864750841341864,0.0,1.0,0.06498147592976355,0.06326018505685016,0.06326018505685016,0.004001851013426929
18,0.5140251822500237,0.19483762017075618,2.6382234693665976,0.5140251822500237,0.516989852297508,2.6382234693665976,2.6534395762195047,time_avg,0.522466707733389,0.19483762017075618,20,0.9730715681388034,mild,0.5160474258336689,0.5158718526468591,0.012046216724496116,0.5082282566408198,0.5241602577656614,0.4963621589021,0.536144008250381,0.01593200112484161,0.039781849348280995,0.19911178605362106,0.19894714728264304,0.006197420437508125,0.19500071637446556,0.2030577887248174,0.18932052916972422,0.20973480170044542,0.00805707235035183,0.0204142725307212,2.5935149629128382,2.594066672403617,0.0796252032274501,2.536619366940789,2.646784197479618,2.463362108387206,2.724464667097697,0.11016483053882897,0.26110255871049093,1.0,1.0,0.0020222435836452224,0.0018466703968353926,0.0018466703968353926,3.4101915545481862e-06,0.0,1.0,0.004274165882864889,0.004109527111886863,0.004109527111886863,1.688821308333318e-05,1.0,1.0,-0.044708506453759345,-0.04415679696298058,0.04415679696298058,0.0019498227180298911
19,0.5991914654354475,0.16081366793974655,3.7259983750880665,0.5991914654354475,0.6000549753794769,3.7259983750880665,3.7313680053881035,time_avg,0.6314951545464212,0.16081366793974655,11,0.9344175711538807,mild,0.6289785876120229,0.6294672053086745,0.015810304239441252,0.6180658764172708,0.6397900066545594,0.6025780704236467,0.654226118088859,0.021724130237288586,0.05164804766521225,0.16080615948960433,0.1606957340420877,0.006534599960055318,0.15629199064018323,0.16510133129662694,0.15052629519723018,0.17193205328812816,0.008809340656443704,0.02140575809089798,3.916819357777311,3.9099544984023127,0.16420029980071107,3.801350489917043,4.024978945904103,3.6667377709670643,4.2081378561399765,0.22362845598706027,0.5414000851729122,0.0,0.0,0.02978712217657531,0.03027573987322696,0.03027573987322696,0.0009166204248713047,1.0,1.0,-7.508450142218459e-06,-0.00011793389765885065,0.00011793389765885065,1.3908404217008259e-08,0.0,1.0,0.19082098268924463,0.18395612331424616,0.18395612331424616,0.03383985530480614
