feature,nominal_50,empirical_50,diff_50,nominal_90,empirical_90,diff_90,bias_mean_pred,bias_median_pred,MAE_median_pred,RMSE_median_pred,avg_pred_std,avg_width50,avg_width90
peak_time,0.5,0.61,0.10999999999999999,0.9,0.92,0.020000000000000018,-0.46530000000000016,-1.035,5.365,8.678277478854891,6.651959848393748,10.2475,20.397999999999996
peak_height,0.5,0.56,0.06000000000000005,0.9,0.94,0.039999999999999925,-0.0018844318086281408,-0.002929795291274786,0.01158565839752555,0.016172277249714824,0.018967286166403384,0.023885316951200365,0.0597583961719647
cumulative_infected,0.5,0.73,0.22999999999999998,0.9,0.99,0.08999999999999997,0.00837506816906297,-0.012119615779110972,0.13982107102505326,0.21873416607713836,0.3366934706890599,0.40273192482015274,1.0536677873302978
early_growth_slope,0.5,0.39,-0.10999999999999999,0.9,0.93,0.030000000000000027,-0.0010020512149623586,-0.0009676745267409253,0.0026677840827038107,0.003313295727921642,0.0034343891216496608,0.004480732449552479,0.01095677672267642
