feature,nominal_50,empirical_50,diff_50,nominal_90,empirical_90,diff_90,bias_mean_pred,bias_median_pred,MAE_median_pred,RMSE_median_pred,avg_pred_std,avg_width50,avg_width90
peak_time,0.5,0.63,0.13,0.9,0.97,0.06999999999999995,0.23939999999999997,-0.195,4.465,7.53574813804177,5.439818059660256,8.39,16.709500000000002
peak_height,0.5,0.51,0.010000000000000009,0.9,0.92,0.020000000000000018,-0.00034553817864507464,-0.0011905007250607013,0.014700386580079794,0.02007546983316251,0.019735410948762567,0.02564784557558596,0.062388353949412695
cumulative_infected,0.5,0.78,0.28,0.9,0.99,0.08999999999999997,0.019793745652891548,0.008554414596389961,0.14485377313333855,0.2201597574667127,0.3491803055696399,0.43607886266154866,1.088196924378595
early_growth_slope,0.5,0.43,-0.07,0.9,0.89,-0.010000000000000009,-0.0009555956041461894,-0.0008776404025783919,0.002421135595365436,0.0029628556110240295,0.0032759457383237083,0.0043078615422474445,0.010411231452262384
post_peak_decline_slope,0.5,0.52,0.020000000000000018,0.9,0.91,0.010000000000000009,0.00024031242632650062,0.00043794344301672166,0.002309896172132063,0.0030620731680015218,0.004085445521302378,0.004015430881549183,0.0107263056646248
late_phase_auc,0.5,0.68,0.18000000000000005,0.9,0.95,0.04999999999999993,0.051114720852685994,0.047321773318868735,0.10153587967587213,0.18498283750894964,0.19909851091208958,0.23600054339737114,0.60027306693048
time_to_half_peak_after_peak,0.5,0.75,0.25,0.9,0.93,0.030000000000000027,0.22330000000000003,0.015,1.155,1.826882590644511,1.6943644272251333,2.145,5.1305
late_to_early_mean_ratio,0.5,0.61,0.10999999999999999,0.9,0.94,0.039999999999999925,0.047206845823929804,0.020564765019936936,0.10950109630053563,0.19852229457735018,0.18186679612757278,0.21722862544131125,0.5573441775106586
