case_id,true_beta,true_gamma,true_R0,rho0,tau,eta,severity,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median
0,0.4480770837070597,0.31665052577402086,1.4150523913130402,1.0,14,0.5954778684770071,strong,0.4515788955979136,0.452940530378462,0.08976057319577453,0.39051838792383686,0.5165998326230965,0.29940748172166426,0.595738196721861,0.12608144469925964,0.29633071500019675,0.370986823641853,0.37557155931992703,0.061535471606688374,0.3339907511243014,0.4168038697640256,0.2602123385328404,0.4624116420924639,0.08281311863972424,0.20219930355962346,1.2229542478166602,1.2346030951124458,0.17125311645255145,1.1293119705657186,1.3304398632458594,0.9282271759606177,1.4860786830930146,0.20112789268014075,0.557851507132397,1.0,1.0,0.003501811890853912,0.004863446671402316,0.004863446671402316,2.365311352557427e-05,0.0,1.0,0.05433629786783212,0.058921033545906165,0.058921033545906165,0.0034716881941177996,0.0,1.0,-0.19209814349638,-0.18044929620059436,0.18044929620059436,0.03256194849928984
1,0.8656992231773614,0.3773758848611094,2.2939971998899082,1.0,25,0.4672481667567431,strong,0.865695489437631,0.870484659366751,0.039464078370742416,0.8424076394074229,0.8946372013641322,0.7960002658143055,0.9214860540783184,0.05222956195670925,0.1254857882640129,0.39217475051395617,0.39128747166818845,0.020272934191750223,0.3785546348003894,0.40461660761346063,0.36036887678368923,0.4257904293494413,0.02606197281307121,0.06542155256575205,2.209530323097428,2.207451994490901,0.08238436611630227,2.153236467517973,2.2602508277817823,2.079986633603714,2.3490029997575066,0.1070143602638094,0.26901636615379276,1.0,1.0,-3.7337397303938147e-06,0.004785436189389647,0.004785436189389647,2.2900399522720104e-05,0.0,1.0,0.014798865652846771,0.013911586807079046,0.013911586807079046,0.00019353224749089575,0.0,1.0,-0.08446687679248033,-0.08654520539900723,0.08654520539900723,0.00749007257755635
2,0.13040313045335356,0.31647758845704255,0.41204538712874444,1.0,13,0.325329188392009,strong,0.20561145632218128,0.18605895943182515,0.08624407107991992,0.13755497487241464,0.2505598731108393,0.10495224419678348,0.38088569173882025,0.11300489823842469,0.27593344754203675,0.3181126314983219,0.33004327993731014,0.1055709767438867,0.24501994916734077,0.4053574135383648,0.12190790298075889,0.46841659179950773,0.16033746437102403,0.34650868881874886,0.6851175588152683,0.664872510489654,0.245903342718204,0.51504429837459,0.8195187764688625,0.33136343368192256,1.1157999190781773,0.3044744780942725,0.7844364853962548,0.0,1.0,0.07520832586882772,0.0556558289784716,0.0556558289784716,0.003097571299280879,1.0,1.0,0.0016350430412793715,0.013565691480267594,0.013565691480267594,0.0001840279853378048,0.0,1.0,0.2730721716865238,0.25282712336090957,0.25282712336090957,0.06392155430695258
3,0.5228990509942999,0.18446438505338342,2.8346883917075623,1.0,24,0.34050228896349005,strong,0.5683721227052317,0.5687021500660778,0.013661199738070565,0.5594651419858352,0.5775848186381185,0.5450956994632545,0.5903341028052412,0.018119676652283312,0.0452384033419867,0.22459400219557332,0.22404524465460657,0.00751932452288796,0.2194519486991662,0.22966792292590665,0.21306393948745955,0.23739493441599602,0.010215974226740449,0.024330994928536465,2.5324322408075908,2.531708150082113,0.07434711351495482,2.478265896518976,2.581805724208981,2.418182716107742,2.657573308918258,0.10353982769000503,0.239390592810516,0.0,0.0,0.045473071710931845,0.04580309907177793,0.04580309907177793,0.002097923884579104,0.0,0.0,0.040129617142189905,0.03958085960122315,0.03958085960122315,0.0015666444467717388,0.0,0.0,-0.3022561508999715,-0.30298024162544923,0.30298024162544923,0.0917970268154156
4,0.2585507973881067,0.20910862294995536,1.2364425423526606,1.0,21,0.4224136635349441,strong,0.310343505251872,0.30628595555346505,0.0975740952251832,0.23916348943959342,0.37641292875486254,0.15405116907955999,0.4782910830868127,0.13724943931526912,0.3242399140072527,0.3408965565036674,0.35152641293584863,0.08398534892383674,0.2880288057444878,0.4070616605690825,0.18627367514803822,0.45656461391057157,0.11903285482459469,0.27029093876253335,0.9276433221179043,0.9445272697611887,0.227513261059415,0.7866813663136568,1.0728830497396353,0.5329798337620164,1.2582072214988342,0.2862016834259785,0.7252273877368178,1.0,1.0,0.051792707863765275,0.04773515816535834,0.04773515816535834,0.002278645325071777,0.0,1.0,0.13178793355371204,0.14241778998589327,0.14241778998589327,0.020282826904466002,0.0,1.0,-0.30879922023475626,-0.2919152725914719,0.2919152725914719,0.08521452637215333
5,0.25998328631298845,0.3833953303326222,0.6781075974176181,1.0,17,0.5964514329406326,strong,0.2658580280253931,0.2517099348154237,0.11183778903575341,0.17335325558340287,0.3398900875577945,0.11539784023254927,0.4681154696483483,0.16653683197439162,0.35271762941579904,0.35388961641358474,0.3752242766039947,0.10215890704519251,0.28738578718541835,0.4364270029273882,0.15374764983422004,0.4826909964230633,0.14904121574196982,0.3289433465888433,0.7704156895825987,0.7687812424255975,0.25121101553807906,0.5933735828549906,0.9292656298321449,0.3748851750151204,1.1604858953569113,0.33589204697715425,0.7856007203417908,1.0,1.0,0.005874741712404652,-0.008273351497564752,0.008273351497564752,6.844834500225691e-05,1.0,1.0,-0.029505713919037446,-0.008171053728627475,0.008171053728627475,6.676611903611697e-05,1.0,1.0,0.09230809216498059,0.09067364500797948,0.09067364500797948,0.008221709899033081
6,0.5043321096504052,0.40230191813470506,1.2536159707832584,1.0,17,0.5904682044185241,strong,0.3919731960484578,0.3919868407878459,0.10873277380445152,0.31644944674218933,0.47018453088813306,0.2101026846092792,0.5679993873819154,0.15373508414594372,0.3578967027726362,0.37930312002320365,0.39225647227690286,0.07497196270883225,0.3398373847719444,0.43475833867204916,0.23437111993562562,0.4761653143160697,0.09492095390010474,0.24179419438044406,1.039559325125914,1.0603267812862258,0.21516534540803267,0.9121238349339839,1.1822155111518557,0.6510112651919178,1.3502277258439432,0.2700916762178719,0.6992164606520255,0.0,1.0,-0.11235891360194739,-0.1123452688625593,0.1123452688625593,0.012621459435800736,1.0,1.0,-0.022998798111501406,-0.010045445857802204,0.010045445857802204,0.00010091098248203546,0.0,1.0,-0.21405664565734428,-0.19328918949703255,0.19328918949703255,0.03736071077641976
7,0.1782680912766364,0.4099814796292761,0.4348198641505331,1.0,11,0.30865309372820726,strong,0.25686393926894874,0.24006194598083191,0.11181341481083146,0.16512213240601425,0.32686512527334416,0.1126782448109112,0.47442471685742543,0.1617429928673299,0.3617464720465142,0.34217179021099775,0.3612526243069274,0.10876920846175182,0.26539638892212836,0.4323862470206896,0.13681596580095326,0.4828025038044977,0.16698985809856126,0.3459865380035444,0.7756722888539663,0.7719379175056692,0.253514110932862,0.5982635302536145,0.9381937268391922,0.37316253332122007,1.1956209461321394,0.33993019658557777,0.8224584128109194,1.0,1.0,0.07859584799231234,0.06179385470419552,0.06179385470419552,0.0038184804792032265,1.0,1.0,-0.06780968941827836,-0.04872885532234872,0.04872885532234872,0.002374501341026393,0.0,1.0,0.34085242470343324,0.3371180533551361,0.3371180533551361,0.1136485818979564
8,0.8610039871024447,0.1770050362455169,4.864290900221501,1.0,22,0.4912491639009246,strong,0.8811675431318262,0.8849506770613751,0.036626792515901126,0.8591485755110425,0.9076100313147455,0.813271415052158,0.9354956766042274,0.04846145580370298,0.12222426155206934,0.19138783002629847,0.19112682042757845,0.008843975287010461,0.18540134022870913,0.1970500971673796,0.17742499641719464,0.20647612780650046,0.011648756938670457,0.029051131389305818,4.613225607023088,4.603957829485887,0.2770066769538985,4.4238454406534995,4.793183988135623,4.177315891710393,5.078607178468953,0.3693385474821236,0.9012912867585605,1.0,1.0,0.02016355602938147,0.023946689958930345,0.023946689958930345,0.0005734439599891354,0.0,0.0,0.014382793780781583,0.014121784182061559,0.014121784182061559,0.00019942478848472404,0.0,1.0,-0.25106529319841364,-0.26033307073561396,0.26033307073561396,0.06777330771863418
9,0.5472010893876081,0.102793267143065,5.323316444704767,1.0,11,0.5317215337092212,strong,0.5756404141701407,0.5751155104004124,0.015446127862259382,0.5655240042636795,0.5863284726393053,0.5504132425863983,0.6012260235175811,0.020804468375625773,0.0508127809311828,0.17020513991935132,0.1700190411545967,0.006275279111921883,0.16600463275312644,0.17416004970726695,0.16030099341362297,0.18080106706957938,0.008155416954140515,0.020500073655956408,3.3856035385597196,3.381141337583842,0.1304588338903798,3.2993633551288486,3.470597182243634,3.1757917991769085,3.6015038143698717,0.17123382711478552,0.4257120151929632,0.0,0.0,0.028439324782532527,0.02791442101280428,0.02791442101280428,0.0007792149004800891,0.0,0.0,0.06741187277628632,0.06722577401153171,0.06722577401153171,0.004519304691449532,0.0,0.0,-1.9377129061450478,-1.9421751071209252,1.9421751071209252,3.7720441467201775
