case_id,feature,observed_value,pred_mean,pred_median,pred_std,pred_ci50_low,pred_ci50_high,pred_ci90_low,pred_ci90_high,pred_width50,pred_width90,covered50,covered90,err_mean,err_median,abs_err_median,sq_err_median,true_beta,true_gamma,true_R0,rho0,tau,eta,severity
47,peak_time,48.0,30.81,31.0,8.561948942674775,27.0,37.0,13.0,43.05,10.0,30.049999999999997,0.0,0.0,-17.19,-17.0,17.0,289.0,0.2636848975369286,0.16797836789913384,1.5697550871268362,1.0,18,0.6981642121350836,medium
47,peak_height,0.09623733162879944,0.12687439918518068,0.11696440353989601,0.05351009319538639,0.08079493045806885,0.1574900597333908,0.059082945249974726,0.21986800357699393,0.07669512927532196,0.1607850583270192,1.0,1.0,0.030637067556381237,0.020727071911096573,0.020727071911096573,0.00042961151000776854,0.2636848975369286,0.16797836789913384,1.5697550871268362,1.0,18,0.6981642121350836,medium
47,cumulative_infected,2.1624662978574634,2.856958590929153,2.6391160987550393,1.5559676551814294,1.5278882000711747,4.0144309904717375,0.7731842493696603,5.4310976710636165,2.486542790400563,4.657913421693956,1.0,1.0,0.6944922930716895,0.4766498008975759,0.4766498008975759,0.22719503269569877,0.2636848975369286,0.16797836789913384,1.5697550871268362,1.0,18,0.6981642121350836,medium
47,early_growth_slope,0.0066701150887335334,0.001276706766348504,0.0013479930043797058,0.0027280599886445665,-0.0004297987619620025,0.002964122536858278,-0.00321014536561311,0.005554688846521975,0.0033939212988202804,0.008764834212135085,0.0,0.0,-0.005393408322385029,-0.005322122084353828,0.005322122084353828,2.8324983480766737e-05,0.2636848975369286,0.16797836789913384,1.5697550871268362,1.0,18,0.6981642121350836,medium
48,peak_time,9.0,8.93,9.0,0.9347932305266144,8.0,10.0,8.0,10.0,2.0,2.0,1.0,1.0,-0.07000000000000028,0.0,0.0,0.0,0.8580148167871846,0.3044375023615136,2.818361109034158,1.0,14,0.6439982685729885,medium
48,peak_height,0.3022153675556183,0.28691946119070055,0.2859939783811569,0.02361934203796129,0.26875826716423035,0.3024245873093605,0.25132973343133924,0.32674300372600557,0.03366632014513016,0.07541327029466632,1.0,1.0,-0.015295906364917733,-0.016221389174461365,0.016221389174461365,0.00026313346674933236,0.8580148167871846,0.3044375023615136,2.818361109034158,1.0,14,0.6439982685729885,medium
48,cumulative_infected,3.034355853451416,2.9949072367916916,2.991975328885019,0.1995940903986199,2.851978776005126,3.117353864683537,2.6554477066063553,3.316119093348971,0.265375088678411,0.6606713867426155,1.0,1.0,-0.03944861665972432,-0.04238052456639707,0.04238052456639707,0.0017961088625229856,0.8580148167871846,0.3044375023615136,2.818361109034158,1.0,14,0.6439982685729885,medium
48,early_growth_slope,0.029754089235904665,0.03312243969301302,0.033674968412101616,0.004547122287374283,0.030407354131706844,0.035730555878087336,0.025028369603179657,0.04044938712128593,0.005323201746380492,0.015421017518106272,0.0,1.0,0.0033683504571083538,0.0039208791761969515,0.0039208791761969515,1.5373293514334884e-05,0.8580148167871846,0.3044375023615136,2.818361109034158,1.0,14,0.6439982685729885,medium
49,peak_time,10.0,15.11,14.5,3.378168172548578,13.0,16.25,11.0,21.0,3.25,10.0,0.0,0.0,5.109999999999999,4.5,4.5,20.25,0.7107701037401216,0.4482076721736618,1.5858053038073114,1.0,29,0.6353848188115783,medium
49,peak_height,0.11039915680885315,0.10353908210992813,0.1009451225399971,0.017375088607270283,0.09084280394017696,0.1139550730586052,0.08043049015104771,0.13374543339014053,0.02311226911842823,0.05331494323909282,1.0,1.0,-0.006860074698925023,-0.009454034268856049,0.009454034268856049,8.937876395670452e-05,0.7107701037401216,0.4482076721736618,1.5858053038073114,1.0,29,0.6353848188115783,medium
49,cumulative_infected,1.563520349242026,1.5273645980620494,1.5185132642800454,0.17996490515761257,1.3968964893465454,1.6349560185917653,1.2488649087157682,1.804477064909588,0.2380595292452199,0.5556121561938199,1.0,1.0,-0.0361557511799766,-0.04500708496198058,0.04500708496198058,0.0020256376967749384,0.7107701037401216,0.4482076721736618,1.5858053038073114,1.0,29,0.6353848188115783,medium
49,early_growth_slope,0.007419777479039371,0.003691661635350014,0.0036904839493910827,0.0029752234571974257,0.0021151407716041883,0.0058212918347202314,-0.0015870787178365762,0.008313165451233671,0.003706151063116043,0.009900244169070246,0.0,1.0,-0.0037281158436893573,-0.0037292935296482886,0.0037292935296482886,1.390763023027659e-05,0.7107701037401216,0.4482076721736618,1.5858053038073114,1.0,29,0.6353848188115783,medium
50,peak_time,6.0,18.58,16.0,13.101144988129855,9.75,26.0,2.95,44.05,16.25,41.099999999999994,0.0,1.0,12.579999999999998,10.0,10.0,100.0,0.5422618023705824,0.4784768174578472,1.1333084124151,1.0,15,0.7286568132623694,medium
