case_id,true_beta,true_gamma,true_R0,rho0,tau,eta,severity,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median
10,0.2517689382898641,0.4954444867079704,0.5081678069782702,1.0,16,0.8047837700066017,medium,0.21754167528769516,0.17605655708640028,0.1203345819051965,0.1283695582158148,0.2641448093095656,0.10412695389587831,0.4779611338057632,0.13577525109375077,0.3738341799098849,0.30100614592574665,0.3124506917121251,0.12938819064947524,0.1918309386986054,0.41710232739909,0.085595392488756,0.48708650093308015,0.22527138870048458,0.4014911084443241,0.7953861700993217,0.7349797950467226,0.34260048866783105,0.5389430633957087,1.0059858825888894,0.32744565384098867,1.4464790443443452,0.4670428191931807,1.1190333905033565,1.0,1.0,-0.03422726300216891,-0.0757123812034638,0.0757123812034638,0.005732364667498618,0.0,0.0,-0.19443834078222377,-0.18299379499584534,0.18299379499584534,0.03348672900698147,0.0,1.0,0.2872183631210514,0.22681198806845237,0.22681198806845237,0.051443677931563785
11,0.17114771024641995,0.23212940214148786,0.7372944084959204,1.0,29,0.79728561404518,medium,0.2301230025150083,0.18222143032002763,0.13362119570884773,0.1270089886746198,0.2973147113945632,0.10243116872684815,0.514515807783065,0.17030572271994343,0.4120846390562169,0.3165628612528258,0.3371659380303201,0.13183862909030492,0.20384106228879145,0.43527521911867273,0.08999544079901081,0.4921261834861557,0.23143415682988128,0.4021307426871449,0.782838081484572,0.7310391616875194,0.3386198657336004,0.5234957436445667,0.9964619652129145,0.3179927806547308,1.4201526598055512,0.4729662215683478,1.1021598791508205,1.0,1.0,0.05897529226858836,0.011073720073607685,0.011073720073607685,0.0001226272762686218,1.0,1.0,0.08443345911133793,0.10503653588883222,0.10503653588883222,0.011032673871525938,1.0,1.0,0.045543672988651585,-0.00625524680840106,0.00625524680840106,3.912811263401165e-05
12,0.7301643093696458,0.2958090606622248,2.468363571200403,1.0,15,0.6951459394042188,medium,0.77366671473878,0.7744693947517992,0.023908989538083056,0.7593544608471698,0.7900353180863591,0.7321564296104469,0.8115740860765426,0.03068085723918923,0.07941765646609567,0.34184506823252353,0.3417886966130359,0.012900018140093148,0.3335162542525836,0.3501010621913355,0.3203362805345249,0.36391737901732835,0.016584807938751944,0.04358109848280345,2.265121747020639,2.258971683969424,0.07961681042823195,2.2094565118555067,2.3170065470699788,2.144614297480641,2.4019774740575692,0.10755003521447204,0.2573631765769284,0.0,0.0,0.04350240536913419,0.044305085382153386,0.044305085382153386,0.0019629405907199016,0.0,0.0,0.04603600757029874,0.045979635950811115,0.045979635950811115,0.002114126922169122,0.0,0.0,-0.20324182417976422,-0.209391887230979,0.209391887230979,0.04384496243815103
13,0.9071248050539563,0.25506527841057447,3.556441749761691,1.0,23,0.849584953652039,medium,0.8843719396043732,0.8875443911470883,0.03305097014196302,0.8655158586079652,0.9071305769898361,0.8236967203540897,0.9326792275583904,0.04161471838187092,0.1089825072043007,0.2515994998275908,0.25111958408530033,0.010390474753595865,0.24476902297119607,0.2584149594407787,0.2351184930126112,0.26872262144085385,0.01364593646958262,0.03360412842824265,3.519885332486825,3.5129420590625173,0.17662559690437263,3.3974792102292106,3.633548863106432,3.243770647959265,3.819778624649056,0.23606965287722126,0.576007976689791,1.0,1.0,-0.022752865449583104,-0.019580413906868044,0.019580413906868044,0.0003833926087642715,1.0,1.0,-0.003465778582983692,-0.0039456943252741405,0.0039456943252741405,1.5568503708500556e-05,1.0,1.0,-0.036556417274865805,-0.04349969069917359,0.04349969069917359,0.0018922230909237691
14,0.9132984579736263,0.293768519384819,3.1089051334913815,1.0,14,0.6399134608854216,medium,0.975717238096608,0.9871397145748882,0.03483828368726578,0.9720438519851611,0.9942486544391391,0.9142084973492846,0.9983848035333207,0.022204802453978045,0.08417630618403615,0.3281214159505415,0.32654221378951176,0.018333122475091525,0.3152291047596574,0.33924168962409673,0.30063632091151654,0.3610856644927286,0.024012584864439357,0.06044934358121207,2.980695869946739,2.9806524565265544,0.16426108564222405,2.8795469447282067,3.0866094806688795,2.7227784580903704,3.2449003838316712,0.2070625359406728,0.5221219257413008,0.0,0.0,0.06241878012298174,0.07384125660126195,0.07384125660126195,0.005452531176453412,0.0,0.0,0.03435289656572249,0.032773694404692744,0.032773694404692744,0.0010741150449321884,0.0,1.0,-0.12820926354464257,-0.12825267696482712,0.12825267696482712,0.016448749148644297
15,0.8114977892239558,0.21885782867888204,3.70787645167869,1.0,12,0.7889795405711093,medium,0.852689970225001,0.8550055305759892,0.028609578852073686,0.834655414478564,0.8738318241889853,0.8020079934386618,0.8951329240603162,0.039176409710421356,0.09312493062165439,0.2559433177216924,0.25564472140406813,0.009920272954311624,0.24911388764100623,0.2627174064091831,0.2401129789413497,0.27241990283778267,0.013603518768176892,0.03230692389643297,3.335474731097669,3.3287418218550497,0.14917273584567076,3.2335181834123987,3.431502880325213,3.107787359288495,3.597212196358196,0.19798469691281406,0.48942483706970075,0.0,1.0,0.04119218100104527,0.04350774135203339,0.04350774135203339,0.0018929235575554364,0.0,0.0,0.03708548904281034,0.03678689272518609,0.03678689272518609,0.0013532754763743496,0.0,0.0,-0.37240172058102106,-0.37913462982364043,0.37913462982364043,0.14374306753150887
16,0.414987696622405,0.05626286701329477,7.3758718432237815,1.0,26,0.790625640934798,medium,0.40453843142591994,0.4044858373347415,0.014749385451153504,0.39420070068534036,0.41449339087136017,0.3808372340356441,0.4287433180560581,0.020292690186019813,0.047906084020413964,0.06342711183375288,0.06288581157137138,0.004021365549518205,0.06070480015300286,0.06552789653722027,0.05788799963286771,0.07063603490679639,0.004823096384217414,0.012748035273928676,6.402146014548045,6.408110927940603,0.45139363908264746,6.10631900797835,6.701917333430454,5.638220783870252,7.150009057938376,0.5955983254521042,1.5117882740681239,0.0,1.0,-0.010449265196485036,-0.010501859287663451,0.010501859287663451,0.00011028904849788308,0.0,0.0,0.007164244820458111,0.006622944558076611,0.006622944558076611,4.3863394619356604e-05,0.0,0.0,-0.9737258286757369,-0.9677609152831783,0.9677609152831783,0.9365611891497351
17,0.8659768380352417,0.4189683110996103,2.066926817836002,1.0,18,0.7053325225235623,medium,0.8644363213570891,0.8708109351140164,0.0400482794824327,0.8408137410363187,0.8927068620826994,0.7880509999285029,0.9197844311693623,0.051893121046380775,0.13173343124085934,0.45072253947302615,0.45262417066997923,0.02154344150563857,0.43697110943630874,0.4667532489636527,0.4118047982985856,0.48264042006806096,0.029782139527343987,0.07083562176947539,1.919341409711552,1.9125283536477726,0.07215639442860225,1.873708330769276,1.9588017904503738,1.8147588261730363,2.0443186681337937,0.08509345968109794,0.2295598419607574,1.0,1.0,-0.0015405166781525814,0.004834097078774691,0.004834097078774691,2.3368494567018e-05,0.0,1.0,0.03175422837341585,0.03365585957036893,0.03365585957036893,0.0011327168834203939,0.0,0.0,-0.1475854081244501,-0.15439846418822945,0.15439846418822945,0.02383888574368397
18,0.3719741214156488,0.19954984105573564,1.8640662375258612,1.0,28,0.6804570107786225,medium,0.38973222078897685,0.38930322390859623,0.012696921945511539,0.38084226382401615,0.39874663346481076,0.3693571771419745,0.41028069178666526,0.017904369640794615,0.04092351464469074,0.2155394846509218,0.21546328427994088,0.008650964850051077,0.20969399093123575,0.22144026020304333,0.2015684779023013,0.2294869744765162,0.01174626927180758,0.027918496574214885,1.809923736813732,1.809053886552731,0.06739954390450395,1.7658271475101968,1.8527245224524207,1.7013913445359607,1.919859360905778,0.08689737494222394,0.21846801636981716,0.0,1.0,0.017758099373328062,0.017329102492947446,0.017329102492947446,0.0003002977932110774,0.0,0.0,0.015989643595186148,0.015913443224205237,0.015913443224205237,0.00025323767525000355,0.0,1.0,-0.05414250071212923,-0.055012350973130175,0.055012350973130175,0.0030263587595908566
19,0.5965005318337268,0.19855388725543704,3.0042248987366156,1.0,14,0.8485095367016774,medium,0.6158228592759304,0.6158688583052703,0.014115426165199927,0.6060920854974836,0.6251794479511045,0.5927639887669156,0.6388113097429835,0.01908736245362086,0.046047320976067896,0.22479902355868395,0.22480447078240134,0.007251592165145395,0.2197603363009845,0.22947290474597826,0.21342259408139455,0.23703580433865604,0.009712568444993769,0.023613210257261485,2.7415437422406623,2.7344626524972706,0.0879270275539421,2.679626456201439,2.801547709561267,2.60635524227922,2.894626224554789,0.12192125335982773,0.28827098227556913,0.0,1.0,0.019322327442203635,0.019368326471543518,0.019368326471543518,0.0003751320703082934,0.0,0.0,0.026245136303246902,0.0262505835269643,0.0262505835269643,0.0006890931355061294,0.0,0.0,-0.26268115649595325,-0.26976224623934497,0.26976224623934497,0.072771669496097
