case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,beta_ref,gamma_ref,R0_ref,beta_seir,gamma_seir,sigma_seir,sigma,severity,reference_mode,reference_window_days,projection_loss
52,0.8,0.96,-0.0036389502344536593,0.008265528041229118,0.012820285225910511,-0.0029918992664897813,0.009002871349803172,0.013009548320118507,-0.004286001202417538,0.007528184732655064,0.012628185897186516,-0.0003813624229319912,-0.001474686617148108,fraction,25,0.3225845277105115,0.43098785053570804,0.7484770795964348,0.3225845277105115,0.43098785053570804,0.7484770795964348,0.30395043904078545,0.4588385124655646,0.3626046842895344,0.3626046842895344,pooled,full_curve,50,1.0799162614609007e-05
53,0.56,0.92,0.0076692263968288895,0.02045709580183029,0.02574086340670647,0.006651914454996586,0.01488779902458191,0.019714324729948107,0.008686538338661193,0.026026392579078673,0.03060276945453789,0.010888444724589781,0.011138593554496763,fraction,25,0.2755298013887042,0.07342019067593171,3.7527797034042187,0.2755298013887042,0.07342019067593171,3.7527797034042187,0.4227805256307632,0.07996117699117526,0.3802890390408382,0.3802890390408382,pooled,full_curve,50,0.007141513191663566
54,0.68,1.0,-0.006575141973444261,0.013920171786448918,0.016804587040579657,-0.00437328985077329,0.014367930534062908,0.01713100886240233,-0.008776994096115232,0.013472413038834929,0.016471697743861393,-0.0006593111185409367,-0.0008955174952279786,fraction,25,0.34003243509780806,0.2728320835087157,1.2463066319945677,0.34003243509780806,0.2728320835087157,1.2463066319945677,0.5201635448425348,0.37992071656800674,0.5383960675870433,0.5383960675870433,pooled,full_curve,50,5.454458147037559e-05
55,0.44,0.82,0.00948202608153224,0.019721158538013695,0.024237185658465412,0.013948421478271484,0.022700632140040398,0.02758260257984794,0.005015630684792996,0.016741684935986996,0.02034901403527966,-0.007233588544568282,-0.005958947204053402,fraction,25,0.3487014710018151,0.19421862750391117,1.7954069364165028,0.3487014710018151,0.19421862750391117,1.7954069364165028,0.8218833670743898,0.2713781269278947,0.20823089715653376,0.20823089715653376,pooled,full_curve,50,0.0026734359238555585
56,0.74,0.96,-0.0059138065289880614,0.010623284735920606,0.014739445334262599,-0.004358541071414947,0.009442240288481117,0.012373450805154139,-0.0074690719865611755,0.011804329183360097,0.016774987710751425,0.004401536905597286,0.00236208889487898,fraction,25,0.1,0.10111994791522673,0.9889245600070361,0.1,0.10111994791522673,0.9889245600070361,0.5800072632402468,0.4150367311473699,0.12268984881119518,0.12268984881119518,pooled,full_curve,50,0.00048268026128093854
57,0.62,1.0,-0.007775449581095018,0.014468928505084477,0.018570298324867625,-0.0019202851981390268,0.012837298800004646,0.015820244803979266,-0.013630613964051009,0.016100558210164307,0.020962628988066587,0.005142384184087322,0.0032632594101596607,fraction,25,0.2996333135344352,0.251381647873028,1.191945856309204,0.2996333135344352,0.251381647873028,1.191945856309204,0.4448034813728572,0.3486659864476568,0.5493716069267889,0.5493716069267889,pooled,full_curve,50,1.869194406395454e-05
58,0.72,0.98,-0.005589587008580565,0.013825923344120384,0.01807244864471899,-0.0037736471742391585,0.012143700961023568,0.015370009549935582,-0.007405526842921973,0.015508145727217197,0.02042032336832352,0.00505031381838794,0.003364444766193629,fraction,25,0.1,0.13479555661950635,0.7418642165058499,0.1,0.13479555661950635,0.7418642165058499,0.3912593620261985,0.3752454692992487,0.13719812594495046,0.13719812594495046,pooled,full_curve,50,0.0001936533857581731
59,0.8,0.98,-0.004859559245232958,0.011193719534494448,0.016141269034166107,-0.006878570316475816,0.01464940221805591,0.020062030950965103,-0.0028405481739901006,0.007738036850932986,0.01089018118256889,-0.009171849768396214,-0.006911365367122925,fraction,25,0.24589988246216546,0.33098167319724336,0.742941082165674,0.24589988246216546,0.33098167319724336,0.742941082165674,0.23686468080494658,0.36241666492370095,0.36492829896159107,0.36492829896159107,pooled,full_curve,50,5.050790527239061e-06
60,0.16,0.86,0.05867559289559722,0.06065767047926784,0.07295464210180817,0.02307065259665251,0.02703480776399374,0.03557376282900135,0.09428053319454194,0.09428053319454194,0.09684661587578476,0.06127285304678341,0.0672457254305482,fraction,25,0.19022916315379565,0.06814809256598803,2.791408475146918,0.19022916315379565,0.06814809256598803,2.791408475146918,0.2649135619547513,0.07916602140917442,0.3659363231310826,0.3659363231310826,pooled,full_curve,50,0.000294665323815153
61,0.52,0.92,0.0010800116168684327,0.015187413751555141,0.01864194539073394,0.007241799514740705,0.014933452922850848,0.01772022637747623,-0.0050817762810038405,0.015441374580259435,0.019520190394389302,0.0017999640169130728,0.0005079216574085874,fraction,25,0.3983288864396761,0.22867253392503523,1.7419183651074537,0.3983288864396761,0.22867253392503523,1.7419183651074537,0.7003569837557189,0.29900085689179645,0.3803441979266533,0.3803441979266533,pooled,full_curve,50,0.001697695701653909
62,0.86,0.98,-0.001985422913712682,0.008119100368785439,0.011819667448304143,-0.002137782967183739,0.007932389013003558,0.01033238847842729,-0.0018330628602416254,0.00830581172456732,0.013139666110973447,0.0028072776325461565,0.00037342271156376276,fraction,25,0.29053829680565807,0.3925400605530314,0.7401494165877801,0.29053829680565807,0.3925400605530314,0.7401494165877801,0.2646825586056971,0.41973841346390484,0.5670986617648569,0.5670986617648569,pooled,full_curve,50,2.669696036550861e-07
63,0.86,1.0,-0.0035050126357236877,0.008480402163113467,0.010998394509679923,-0.004374429895542562,0.00850370476488024,0.011311575673197892,-0.0026355953759048135,0.008457099561346694,0.010676030131590703,-0.0006355455416071892,-4.660520353354583e-05,fraction,25,0.1983592147887459,0.47735627192180413,0.4155370452977712,0.1983592147887459,0.47735627192180413,0.4155370452977712,0.18023012285830156,0.4911684495659578,0.1406910350667164,0.1406910350667164,pooled,full_curve,50,9.538991564144533e-06
64,0.76,0.98,-0.004028977169655263,0.009778180459979921,0.013850077648722805,-0.003601081972010434,0.01059621000662446,0.0130673281583826,-0.004456872367300093,0.008960150913335383,0.014590895673413725,0.0015235675150311254,-0.0016360590932890766,fraction,25,0.2376790203717249,0.4217219761904023,0.5635917352915365,0.2376790203717249,0.4217219761904023,0.5635917352915365,0.20604497676663075,0.476769940406168,0.40278977928246096,0.40278977928246096,pooled,full_curve,50,1.5116199077765676e-06
65,0.86,1.0,-0.0023803562484681607,0.012879943531006575,0.01648846457103339,-3.549727611243725e-05,0.012704120175912976,0.016160169199352193,-0.004725215220823884,0.013055766886100172,0.01681034976640151,0.0006501805670493174,0.0003516467101871961,fraction,25,0.1,0.069756311897561,1.4335620287215394,0.1,0.069756311897561,1.4335620287215394,0.45506193698004505,0.2771052478890465,0.1581538585818167,0.1581538585818167,pooled,full_curve,50,0.00030712824824063697
66,0.48,0.9,-0.010348340002819896,0.023034612266346812,0.02986706693817811,-0.018960899021476508,0.028320985939353706,0.03620492720032436,-0.0017357809841632842,0.01774823859333992,0.02175515160596306,-0.014449775594361298,-0.010572747346013787,fraction,25,0.572737098152676,0.05404614352469148,10.59718715898787,0.572737098152676,0.05404614352469148,10.59718715898787,0.9749752366163381,0.054277529618968326,0.7308042378175793,0.7308042378175793,pooled,full_curve,50,0.004335887568685306
67,0.54,0.92,0.027318088011816143,0.029305909229442477,0.03755629094571701,0.012737294230610131,0.01653552820906043,0.025163314288615585,0.041898881793022154,0.042076290249824524,0.046773471040869374,0.02161015675225379,0.025540762040764095,fraction,25,0.24831597910851572,0.08749007978533418,2.838218683967191,0.24831597910851572,0.08749007978533418,2.838218683967191,0.33036949836942814,0.09654702655141985,0.4931788962576267,0.4931788962576267,pooled,full_curve,50,0.001458195518419167
68,0.5,0.86,-0.0026817493722774088,0.019318094446789474,0.024406572119895404,-0.008168990374542773,0.02196638412307948,0.027247941789364568,0.0028054916299879553,0.016669804770499466,0.02118752447858671,-0.006060417310777857,-0.005296579352580013,fraction,25,0.4336704737084554,0.1456933830670925,2.9765969090631113,0.4336704737084554,0.1456933830670925,2.9765969090631113,0.9420416073172487,0.16360637129088174,0.29387994446238747,0.29387994446238747,pooled,full_curve,50,0.008140141493952717
69,0.22,0.8,0.030376872164197266,0.034757764101959764,0.03955439454366301,0.018989103818312286,0.027750887693837285,0.032733087338394556,0.041764640510082246,0.041764640510082246,0.04536127476965953,0.012628187431264974,0.014013752816244961,fraction,25,0.2685858654122751,0.12581408688824391,2.1347837277621395,0.2685858654122751,0.12581408688824391,2.1347837277621395,0.6258234853518522,0.16388664367898156,0.16799362245179753,0.16799362245179753,pooled,full_curve,50,0.003265928448072662
70,0.74,0.98,0.0043157379829790446,0.01658755953772925,0.019741600934234188,0.005242103624623269,0.015675004969816653,0.018130018619542665,0.0033893723413348197,0.017500114105641843,0.02123120438760243,0.0031011857680597645,0.0018251091358251897,fraction,25,0.2842509430291093,0.2034603345503654,1.3970828449549446,0.2842509430291093,0.2034603345503654,1.3970828449549446,0.8754213937783283,0.3963770931325158,0.16345515300725894,0.16345515300725894,pooled,full_curve,50,0.0010815415457310447
71,0.52,0.96,0.014892421262338758,0.02086514133028686,0.025551347399066365,0.013312127385288476,0.021405881997197868,0.02500262787540785,0.016472715139389037,0.020324400663375854,0.02608852826702628,0.0010859003916184294,-0.0010814813338220139,fraction,25,0.21081359578852507,0.0567612477661617,3.7140409008802995,0.21081359578852507,0.0567612477661617,3.7140409008802995,0.3543213304237225,0.06538853020727937,0.25768988163236806,0.25768988163236806,pooled,full_curve,50,0.003344830045582212
72,0.56,0.94,-0.003316543106921017,0.015153475324623286,0.018974398137339067,-0.006078618336468935,0.016356139685958625,0.02067069179281832,-0.0005544678773730993,0.01395081096328795,0.017110758900610635,-0.0035599328922076845,-0.002405328722670675,fraction,25,0.5298738865019548,0.36339128212368227,1.4581359338213546,0.5298738865019548,0.36339128212368227,1.4581359338213546,0.7786284762138673,0.4637892547863957,0.7483018028658353,0.7483018028658353,pooled,full_curve,50,0.00023972878126362788
73,0.82,1.0,-0.002726835129542451,0.006726740034901013,0.009296989486856587,-0.004504578065461828,0.008250899098275113,0.010575888066553027,-0.0009490921936230734,0.005202580971526914,0.007811441521331711,-0.0027644465452213163,-0.003048318126748199,fraction,25,0.23905936190554727,0.2849099038576725,0.8390700311526201,0.23905936190554727,0.2849099038576725,0.8390700311526201,0.2265160777470478,0.2981741593656002,0.48838227306004844,0.48838227306004844,pooled,full_curve,50,7.747614584887733e-08
74,0.8,0.94,-0.0038887933029036503,0.009920480997097912,0.014896933065921375,-0.0051206029928289355,0.010517560949083418,0.014197708638068105,-0.0026569836129783655,0.009323401045112405,0.015564777511086031,0.0013670688730179261,-0.0011941599039710128,fraction,25,0.42051104191025057,0.46929725037450215,0.8960441203835737,0.42051104191025057,0.46929725037450215,0.8960441203835737,0.1339396253054035,0.22905440706409586,0.7430107949324866,0.7430107949324866,pooled,full_curve,50,9.851271875764846e-06
75,0.52,0.82,-0.0033423103811219333,0.018111734372796492,0.022486965549012087,-0.00654676865786314,0.020582941807806492,0.02533807054608695,-0.00013785210438072682,0.01564052693778649,0.019217424910909216,-0.006120645635177734,-0.004942414870020003,fraction,25,0.5665250066664406,0.2851527755595329,1.9867420387362285,0.5665250066664406,0.2851527755595329,1.9867420387362285,0.8837552333949886,0.3423941073268198,0.6709418192398394,0.6709418192398394,pooled,full_curve,50,0.0017782897844801637
76,0.9,0.96,-0.001506004292750731,0.007987941406900062,0.012236515730504932,-0.0021149508096277715,0.00944178231060505,0.013897590595943459,-0.0008970577758736909,0.006534100503195077,0.010311237077738695,-0.0035863535182047643,-0.0029076818074099727,fraction,25,0.1,0.1633716625241152,0.6121012570661639,0.1,0.1633716625241152,0.6121012570661639,0.34589702627104435,0.41156801759521217,0.2253176532613471,0.2253176532613471,pooled,full_curve,50,6.168135376082049e-05
77,0.46,0.86,0.020702279380057007,0.025664941689465193,0.03146570591798767,0.009965483588166535,0.018526445371098817,0.021570455112159923,0.03143907517194748,0.03280343800783157,0.03892167473386599,0.01735121962170607,0.014276992636732756,fraction,25,0.2582690326718781,0.10531517134665107,2.452344039034703,0.2582690326718781,0.10531517134665107,2.452344039034703,0.33715686116769167,0.11698283539278781,0.5312335315028842,0.5312335315028842,pooled,full_curve,50,0.000842691042651007
78,0.38,0.9,-0.0018362175952643155,0.020032970597967506,0.02390414849822211,-0.009789284411817789,0.020933169592171907,0.02508867114763184,0.006116849221289158,0.019132771603763102,0.02265778477468824,-0.0024308863729435998,-0.001800397988408805,fraction,25,0.4672207989410658,0.12204753316509191,3.828187156466842,0.4672207989410658,0.12204753316509191,3.828187156466842,0.848939365224746,0.13017671114676466,0.44414566246945175,0.44414566246945175,pooled,full_curve,50,0.010222018283739689
79,0.64,1.0,-0.008092594959307461,0.016165150066372008,0.020074285748290233,-0.005430544298142195,0.014200367052108049,0.017273300440985427,-0.010754645620472729,0.018129933080635964,0.022529691264717086,0.005256390823731659,0.003929566028527915,fraction,25,0.128389270712984,0.11613698576173773,1.105498561641531,0.128389270712984,0.11613698576173773,1.105498561641531,0.36451722413475474,0.3089766931012173,0.3705626148261636,0.3705626148261636,pooled,full_curve,50,2.3505364831636394e-05
80,0.86,1.0,-0.00227932319190586,0.008088052925013472,0.012146284796734037,0.001963387618307024,0.005719717445317656,0.007177801317255353,-0.006522034002118744,0.010456388404709287,0.015605884690614377,0.008428083373359024,0.004736670959391631,fraction,25,0.2570428670679376,0.41459402477573437,0.6199869069675554,0.2570428670679376,0.41459402477573437,0.6199869069675554,0.2471041151882863,0.4512701366403208,0.2348834790507754,0.2348834790507754,pooled,full_curve,50,1.4222413579604055e-05
81,0.78,1.0,-0.003990039835625794,0.00814164425159106,0.010780346624907443,-0.002989085670560598,0.007592183807864785,0.010168987790520221,-0.004990994000690989,0.008691104695317335,0.011358848270073744,0.0011898604795535228,0.0010989208874525496,fraction,25,0.1,0.20809501972145736,0.48054970337038144,0.1,0.20809501972145736,0.48054970337038144,0.37747002616762304,0.48810615927015416,0.20270720672305378,0.20270720672305378,pooled,full_curve,50,5.6754063305400045e-05
82,0.84,0.96,-0.0030855829986103345,0.010331597747717752,0.01372762339933391,-0.004080720973724965,0.010457100536150392,0.014166428633232036,-0.002090445023495704,0.01020609495928511,0.013274320629223296,-0.0008921080040087404,-0.00025100557686528156,fraction,25,0.22200946708383545,0.3428953197355044,0.6474555186553278,0.22200946708383545,0.3428953197355044,0.6474555186553278,0.22265528697835635,0.3661446511953632,0.161066916657381,0.161066916657381,pooled,full_curve,50,2.9969039258206942e-05
83,0.5,0.92,0.011351778554962949,0.021267497959779575,0.026424518784944537,0.011408273524139076,0.023357524818275122,0.02743299571612019,0.01129528358578682,0.019177471101284028,0.025375995193708267,-0.0020570005224119225,-0.0041800537169910945,fraction,25,0.3003061148580689,0.19122655356908055,1.5704205783826115,0.3003061148580689,0.19122655356908055,1.5704205783826115,0.55610471173518,0.27181820527559114,0.2928945962361764,0.2928945962361764,pooled,full_curve,50,0.0007794768592839705
84,0.58,0.9,-0.002166258404031396,0.015491406535729765,0.019233950436328834,-0.0009951847279444338,0.016872358894906937,0.020470844064592923,-0.0033373320801183583,0.014110454176552593,0.017911846416755278,-0.002558997647837645,-0.002761904718354344,fraction,25,0.5284100840397367,0.3367393071429016,1.5691963273402352,0.5284100840397367,0.3367393071429016,1.5691963273402352,0.8241617904022283,0.43372598947273916,0.6446076457374229,0.6446076457374229,pooled,full_curve,50,0.0005551030535032882
85,0.74,1.0,0.006343404343351722,0.01683551830239594,0.01988217032454322,0.006801890898495913,0.015351494383066893,0.017521630949244544,0.005884917788207531,0.018319542221724987,0.02199076721050837,0.004469136261263825,0.002968047838658094,fraction,25,0.1,0.05504743397324229,1.816615104141066,0.1,0.05504743397324229,1.816615104141066,0.12892762339478486,0.060850653317652666,0.19960298748925118,0.19960298748925118,pooled,full_curve,50,4.585874731590458e-06
86,0.4,0.92,0.022018535537645222,0.02772899088449776,0.03470150179203248,0.01263358822092414,0.02017956191673875,0.0246555655097385,0.0314034828543663,0.03527841985225678,0.04243219936133242,0.01777663385159392,0.015098857935518028,fraction,25,0.2554347502374974,0.1620671473127395,1.576104438641024,0.2554347502374974,0.1620671473127395,1.576104438641024,0.3267542325742204,0.18949655560763778,0.5580000412526727,0.5580000412526727,pooled,full_curve,50,1.2499196242007316e-05
87,0.74,0.94,-0.005677733293850906,0.009748882848653011,0.014630344286432832,-0.006507914233952761,0.010899217128753661,0.0159890651042497,-0.0048475523537490515,0.00859854856855236,0.013131783769586685,-0.002857281334663014,-0.0023006685602013008,fraction,25,0.1,0.1643295470934033,0.6085332903836276,0.1,0.1643295470934033,0.6085332903836276,0.40963989331542316,0.47829060014172187,0.29896633891845065,0.29896633891845065,pooled,full_curve,50,4.8414031326966955e-05
88,0.48,0.9,9.513173252344131e-05,0.01730772338807583,0.02204353218637867,-0.003372364677488804,0.018347428701817988,0.022369781617812192,0.0035626281425356864,0.016268018074333666,0.021712381096397896,-0.0006574005214142961,-0.0020794106274843217,fraction,25,0.4158135114606244,0.1395261858327598,2.9801826014152693,0.4158135114606244,0.1395261858327598,2.9801826014152693,0.899878572013166,0.15673887788559965,0.2836898361205179,0.2836898361205179,pooled,full_curve,50,0.008383791347145573
89,0.56,0.96,-0.0018308721063658596,0.015387161211110651,0.018338730727587883,0.002795091709122062,0.01737321893684566,0.02001126858138106,-0.006456835921853781,0.013401103485375643,0.016497491299036444,-0.0035137772823446156,-0.003972115451470016,fraction,25,0.4060071677404967,0.2745618216085981,1.4787458990539504,0.4060071677404967,0.2745618216085981,1.4787458990539504,0.58915324177052,0.34710120487652285,0.5978122795686747,0.5978122795686747,pooled,full_curve,50,0.00024475983363283425
90,0.8,1.0,-0.0030802249518455936,0.010486042552511208,0.01363646537885555,-0.003284505984047428,0.010466079845791683,0.014027859372728858,-0.0028759439196437597,0.010506005259230733,0.01323350057529734,-0.0007943587974315186,3.992541343905004e-05,fraction,25,0.1,0.1577602876967005,0.6338730833976,0.1,0.1577602876967005,0.6338730833976,0.38728839918604385,0.4241504682376977,0.17140668525191238,0.17140668525191238,pooled,full_curve,50,0.00011677555899832474
91,0.62,0.92,-0.004428408700041473,0.015111907958053053,0.018289907295689592,-0.001929809283465147,0.01553543148562312,0.01951718825958784,-0.006927008116617799,0.014688384430482983,0.016974120896519066,-0.0025430673630687725,-0.0008470470551401373,fraction,25,0.43457688229183744,0.31508476358632886,1.3792380099419481,0.43457688229183744,0.31508476358632886,1.3792380099419481,0.7184621970435587,0.4407208288929976,0.511092583852022,0.511092583852022,pooled,full_curve,50,0.0003132088802840422
92,0.78,0.96,-0.004067780921468511,0.010636842895764857,0.015001493041767113,-0.0034471204661531375,0.010717811050708405,0.014064032492565538,-0.004688441376783885,0.010555874740821309,0.015883720502843,0.0018196880102774628,-0.00016193630988709656,fraction,25,0.3123219647500155,0.4514175715005386,0.6918693122906999,0.3123219647500155,0.4514175715005386,0.6918693122906999,0.11774742704872394,0.3336572639632555,0.4056130017395111,0.4056130017395111,pooled,full_curve,50,2.9861963885475343e-08
93,0.74,1.0,-0.0059917119203601035,0.013243089535972103,0.01747959286653849,-0.0025916946306824683,0.008814922366291285,0.010211852799085864,-0.009391729210037739,0.01767125670565292,0.022512005596341002,0.012300152797255139,0.008856334339361636,fraction,25,0.1,0.07974267234424018,1.2540337194659243,0.1,0.07974267234424018,1.2540337194659243,0.7686899783962201,0.4547035399574996,0.12858763962453268,0.12858763962453268,pooled,full_curve,50,0.0006101725646219782
94,0.58,0.96,-0.00861140172695741,0.016025811361614614,0.02027929104202568,-0.006468164883553982,0.015569384917616844,0.018171136477132692,-0.010754638570360839,0.016482237805612386,0.02218803933347387,0.004016902856341178,0.0009128528879955421,fraction,25,0.29151199709183767,0.23638268496257686,1.233220602168846,0.29151199709183767,0.23638268496257686,1.233220602168846,0.38523031434417165,0.2957753045440793,0.6097640960140922,0.6097640960140922,pooled,full_curve,50,3.6859657385832148e-06
95,0.64,1.0,-0.00018985136412084103,0.015571770118549466,0.01801619992127394,0.003752551469951868,0.015266151297837496,0.017225009098920184,-0.00413225419819355,0.015877388939261435,0.01877407736078498,0.0015490682618647944,0.0006112376414239389,fraction,25,0.36150786513667166,0.26780676956173016,1.349883222624599,0.36150786513667166,0.26780676956173016,1.349883222624599,0.7743966339701682,0.443106078906533,0.30834178461270445,0.30834178461270445,pooled,full_curve,50,0.0005879532922270193
96,0.76,1.0,-0.006240782591048628,0.012516623029951006,0.015354152304578704,-0.005035736057907343,0.013062528241425753,0.01571123265208509,-0.007445829124189913,0.01197071781847626,0.014988567461116967,-0.0007226651909681223,-0.0010918104229494935,fraction,25,0.3695390945868874,0.310834019513227,1.1888630953767347,0.3695390945868874,0.310834019513227,1.1888630953767347,0.6665034631630168,0.4981811559115042,0.4928153091529348,0.4928153091529348,pooled,full_curve,50,0.00010712917620374656
97,0.7,1.0,-0.009728921072091907,0.014844998235348612,0.01874454568639286,-0.004730896675027907,0.010074336393736304,0.011550602911072776,-0.014726945469155907,0.01961566007696092,0.02385999912760383,0.012309396216531054,0.009541323683224617,fraction,25,0.1,0.07578819480580377,1.3194667092445658,0.1,0.07578819480580377,1.3194667092445658,0.5365577147396963,0.3497709896979925,0.1741548745801742,0.1741548745801742,pooled,full_curve,50,0.0003066500785732971
98,0.92,0.98,-0.0024613058693648783,0.00668003930375562,0.009771586314538675,-0.004436584168579429,0.009071898667607457,0.012347435963074232,-0.00048602757015032695,0.004288179939903785,0.006205531672849647,-0.006141904290224585,-0.004783718727703673,fraction,25,0.16679623642961555,0.41836118201477623,0.3986895620342817,0.16679623642961555,0.41836118201477623,0.3986895620342817,0.10216172727658843,0.48463060815737175,0.5534830667732972,0.5534830667732972,pooled,full_curve,50,1.89057116649384e-07
99,0.46,0.84,-0.004708007441367954,0.019325312173459678,0.02596844871967395,-0.015131602357141673,0.027591588576324284,0.03422209033166771,0.005715587474405766,0.011059035770595074,0.013325509038826486,-0.020896581292841224,-0.01653255280572921,fraction,25,0.5144090591041333,0.14868912062710077,3.459628094742896,0.5144090591041333,0.14868912062710077,3.459628094742896,0.9546303427099266,0.16117649279323928,0.4611086085056425,0.4611086085056425,pooled,full_curve,50,0.009011688776931653
