case_id,feature,observed_value,pred_mean,pred_median,pred_std,pred_ci50_low,pred_ci50_high,pred_ci90_low,pred_ci90_high,pred_width50,pred_width90,covered50,covered90,err_mean,err_median,abs_err_median,sq_err_median,true_beta,true_gamma,true_R0
46,peak_height,0.7476711869239807,0.7444364595413208,0.7474607229232788,0.024307275385065445,0.7300711274147034,0.7595303058624268,0.7040374010801316,0.7838320404291153,0.02945917844772339,0.07979463934898368,1.0,1.0,-0.003234727382659952,-0.0002104640007019043,0.0002104640007019043,4.429509559145117e-08,0.9926285955661559,0.07283010573586705,13.62937188593577
46,cumulative_infected,13.213250544853508,13.734604503003357,13.788450852036476,0.891376386726865,13.025561724090949,14.302049629855901,12.444933872809633,15.128723906632512,1.2764879057649523,2.683790033822879,1.0,1.0,0.5213539581498488,0.5752003071829677,0.5752003071829677,0.3308553933833804,0.9926285955661559,0.07283010573586705,13.62937188593577
46,early_growth_slope,0.11183475989050094,0.10555160551702032,0.10670941611308424,0.008521083887804369,0.10290817231344543,0.11056707902268194,0.09238180174725127,0.11492192732236746,0.00765890670923651,0.022540125575116185,0.0,1.0,-0.0062831543734806206,-0.005125343777416705,0.005125343777416705,2.6269148836704136e-05,0.9926285955661559,0.07283010573586705,13.62937188593577
47,peak_time,3.0,23.85,24.0,14.713681532588106,12.0,37.0,1.0,46.0,25.0,45.0,0.0,1.0,20.85,21.0,21.0,441.0,0.24379912505795193,0.2946133044798894,0.8275224552005725
47,peak_height,0.04981435835361481,0.05122058305889368,0.05082670412957668,0.011514839105430805,0.04255817551165819,0.05747019685804844,0.034592649713158605,0.06977435052394866,0.014912021346390247,0.035181700810790056,1.0,1.0,0.0014062247052788746,0.001012345775961876,0.001012345775961876,1.0248439701078527e-06,0.24379912505795193,0.2946133044798894,0.8275224552005725
47,cumulative_infected,0.5190459119112347,0.543860983038075,0.48297314159572124,0.19207963943021314,0.4174859330742038,0.6095335286154295,0.35827032693487126,0.9457050341428839,0.19204759554122575,0.5874347072080126,1.0,1.0,0.024815071126840227,-0.03607277031551348,0.03607277031551348,0.0013012447582357906,0.24379912505795193,0.2946133044798894,0.8275224552005725
47,early_growth_slope,0.00151566683364633,-0.000350948592779223,-0.0004307949677154053,0.0020306863618978115,-0.0017577897359019718,0.0011887060550396288,-0.0035787585316159345,0.0031886661134194576,0.0029464957909416008,0.0067674246450353925,0.0,1.0,-0.0018666154264255531,-0.0019464618013617352,0.0019464618013617352,3.788713544160371e-06,0.24379912505795193,0.2946133044798894,0.8275224552005725
48,peak_time,13.0,14.24,14.0,1.1292260691072957,13.0,15.0,12.95,16.0,2.0,3.0500000000000007,1.0,1.0,1.2400000000000002,1.0,1.0,1.0,0.5531394647235442,0.1120566970881251,4.936246374355806
48,peak_height,0.4873350262641907,0.4830587267875671,0.4823526591062546,0.020539981702823916,0.46742189675569534,0.49862608313560486,0.45209513008594515,0.5130686074495315,0.031204186379909515,0.06097347736358638,1.0,1.0,-0.004276299476623557,-0.004982367157936096,0.004982367157936096,2.4823982496480212e-05,0.5531394647235442,0.1120566970881251,4.936246374355806
48,cumulative_infected,8.697037941776216,8.66979163706128,8.668990632053465,0.3946480915509475,8.394637209363282,8.90348043643462,8.015432586951647,9.343989214021713,0.5088432270713383,1.328556627070066,1.0,1.0,-0.02724630471493583,-0.02804730972275138,0.02804730972275138,0.000786651582683944,0.5531394647235442,0.1120566970881251,4.936246374355806
48,early_growth_slope,0.017321206196876507,0.02006684537776025,0.020216735373694623,0.0031091608459604667,0.018047044142371127,0.022181852069306406,0.015301565812080208,0.02525566366301583,0.004134807926935279,0.009954097850935623,0.0,1.0,0.002745639180883743,0.0028955291768181166,0.0028955291768181166,8.384089213805e-06,0.5531394647235442,0.1120566970881251,4.936246374355806
49,peak_time,14.0,21.71,20.0,16.140353468899313,6.0,36.5,0.0,48.0,30.5,48.0,1.0,1.0,7.710000000000001,6.0,6.0,36.0,0.27698327655329347,0.46411562948732255,0.5967979937656018
49,peak_height,0.03982096165418625,0.048415693510323765,0.04672841913998127,0.010682987823212718,0.04067865666002035,0.055684395134449005,0.03186030648648739,0.06611321195960045,0.015005738474428654,0.034252905473113056,0.0,1.0,0.008594731856137516,0.006907457485795021,0.006907457485795021,4.7712968918065674e-05,0.27698327655329347,0.46411562948732255,0.5967979937656018
49,cumulative_infected,0.3084306470445881,0.4887103435926474,0.459544258977985,0.17296357393379955,0.3925264287099708,0.5461265659250785,0.3113839104458748,0.7010448686138261,0.15360013721510768,0.38966095816795127,0.0,0.0,0.1802796965480593,0.1511136119333969,0.1511136119333969,0.022835323711557273,0.27698327655329347,0.46411562948732255,0.5967979937656018
49,early_growth_slope,-0.0001631690011847583,-0.0003800655424609943,-0.0001205640978046813,0.0022258602868740467,-0.0013343477753334707,0.0011089016181705074,-0.004818153768012828,0.0027713307442830963,0.0024432493935039783,0.007589484512295925,1.0,1.0,-0.00021689654127623602,4.2604903380077e-05,4.2604903380077e-05,1.8151777920256969e-09,0.27698327655329347,0.46411562948732255,0.5967979937656018
50,peak_time,9.0,9.76,10.0,0.726413634010794,9.0,10.0,9.0,11.0,1.0,2.0,1.0,1.0,0.7599999999999998,1.0,1.0,1.0,0.8135307289042578,0.16932841448463828,4.804454889513316
50,peak_height,0.49192652106285095,0.4667009100317955,0.46589483320713043,0.018485125302452922,0.45202018320560455,0.47920871526002884,0.43740064799785616,0.49845965802669523,0.027188532054424286,0.06105901002883907,0.0,1.0,-0.025225611031055473,-0.02603168785572052,0.02603168785572052,0.0006776487726176672,0.8135307289042578,0.16932841448463828,4.804454889513316
50,cumulative_infected,6.047448432771489,5.919768945162559,5.921359005464183,0.2900890249144463,5.738862127096127,6.098989557940513,5.491982523155457,6.380366553680505,0.36012743084438625,0.8883840305250486,1.0,1.0,-0.12767948760892978,-0.12608942730730632,0.12608942730730632,0.015898543678684485,0.8135307289042578,0.16932841448463828,4.804454889513316
50,early_growth_slope,0.05148484815089474,0.046322559010690635,0.04648402197441706,0.005679909709553511,0.04301730685134922,0.05022294045747479,0.037083747794496864,0.05533697973733067,0.007205633606125569,0.018253231942833806,0.0,1.0,-0.005162289140204106,-0.00500082617647768,0.00500082617647768,2.500826244734437e-05,0.8135307289042578,0.16932841448463828,4.804454889513316
51,peak_time,17.0,22.63,23.0,14.80148436454734,10.0,35.0,1.0,45.05,25.0,44.05,1.0,1.0,5.629999999999999,6.0,6.0,36.0,0.14485071739050587,0.20677849919336577,0.7005115036406707
51,peak_height,0.032784994691610336,0.049798733368515966,0.047286298125982285,0.010324139548815012,0.042416054755449295,0.05656190123409033,0.03583554569631815,0.06711027100682258,0.014145846478641033,0.03127472531050443,0.0,0.0,0.01701373867690563,0.014501303434371948,0.014501303434371948,0.00021028780129572766,0.14485071739050587,0.20677849919336577,0.7005115036406707
51,cumulative_infected,0.4615262453444302,0.5198627120840382,0.46453114034375176,0.1915659779927549,0.40164467235445045,0.5665915941790445,0.317923265027639,0.869587725540623,0.16494692182459403,0.551664460512984,1.0,1.0,0.05833646673960802,0.00300489499932155,0.00300489499932155,9.029393956947659e-06,0.14485071739050587,0.20677849919336577,0.7005115036406707
51,early_growth_slope,0.0012847052698600142,-0.0005052297456270361,-0.00041465449664558694,0.0023256151934572607,-0.0018556086149709731,0.0007040280941596613,-0.004257173207311313,0.0033049093473458747,0.0025596367091306345,0.007562082554657188,0.0,1.0,-0.0017899350154870503,-0.0016993597665056013,0.0016993597665056013,2.8878236160179717e-06,0.14485071739050587,0.20677849919336577,0.7005115036406707
52,peak_time,16.0,14.32,14.0,1.6260505539620849,13.0,15.0,12.0,17.0,2.0,5.0,0.0,1.0,-1.6799999999999997,-2.0,2.0,4.0,0.6379807582270813,0.32281880583190836,1.9762812658419835
52,peak_height,0.17738188803195953,0.1748551033437252,0.1760541945695877,0.014041538342846372,0.1661684587597847,0.1845172792673111,0.1492602676153183,0.1948729358613491,0.018348820507526398,0.0456126682460308,1.0,1.0,-0.0025267846882343348,-0.0013276934623718262,0.0013276934623718262,1.7627699300248878e-06,0.6379807582270813,0.32281880583190836,1.9762812658419835
52,cumulative_infected,2.7146453441819176,2.6137161039219428,2.6326854396029375,0.19354842602191755,2.467251454509096,2.7471511126786936,2.2712451729603345,2.9227056074480062,0.2798996581695974,0.6514604344876718,1.0,1.0,-0.10092924025997485,-0.08195990457898006,0.08195990457898006,0.006717425958595516,0.6379807582270813,0.32281880583190836,1.9762812658419835
52,early_growth_slope,0.013957710265891534,0.007855682327079495,0.008261607968181902,0.0031666482057944745,0.005656582363285234,0.009967666862177704,0.0024302833004358486,0.01242330629827934,0.0043110844988924705,0.009993022997843493,0.0,0.0,-0.00610202793881204,-0.005696102297709633,0.005696102297709633,3.244558138597296e-05,0.6379807582270813,0.32281880583190836,1.9762812658419835
53,peak_time,48.0,22.31,19.0,15.939085433124589,7.0,36.25,1.9500000000000002,48.0,29.25,46.05,0.0,1.0,-25.69,-29.0,29.0,841.0,0.44209198338921174,0.38746404522745803,1.14098840611052
53,peak_height,0.04774811118841171,0.05245798984542489,0.051689961925148964,0.010858758630502927,0.04482693783938885,0.0588117390871048,0.03867988232523203,0.07312674373388289,0.01398480124771595,0.034446861408650865,1.0,1.0,0.004709878657013181,0.003941850736737251,0.003941850736737251,1.553818723071601e-05,0.44209198338921174,0.38746404522745803,1.14098840611052
53,cumulative_infected,0.6286245046649128,0.5602397711117374,0.5107080941943423,0.20015312607037064,0.42016443036845885,0.6404565877310233,0.3344079399641487,0.9885244113509543,0.22029215736256447,0.6541164713868055,1.0,1.0,-0.06838473355317543,-0.11791641047057055,0.11791641047057055,0.013904279858264082,0.44209198338921174,0.38746404522745803,1.14098840611052
53,early_growth_slope,0.0048876712902537756,-0.00012689610687067113,-0.0002071775767641756,0.002298649774292474,-0.0016752451539061776,0.0013366127384090627,-0.003429869439735609,0.004141211517708141,0.0030118578923152405,0.00757108095744375,0.0,0.0,-0.005014567397124446,-0.005094848867017951,0.005094848867017951,2.59574849777541e-05,0.44209198338921174,0.38746404522745803,1.14098840611052
54,peak_time,9.0,8.95,9.0,0.8333333333333335,8.0,10.0,8.0,10.0,2.0,2.0,1.0,1.0,-0.05000000000000071,0.0,0.0,0.0,0.9117451026786879,0.09201301891714125,9.908870651225175
54,peak_height,0.6856875419616699,0.6759056216478347,0.6772063672542572,0.02406248186086607,0.6580847054719925,0.6930312514305115,0.6335588544607162,0.7132774204015732,0.03494654595851898,0.07971856594085691,1.0,1.0,-0.00978192031383518,-0.00848117470741272,0.00848117470741272,7.193032441765723e-05,0.9117451026786879,0.09201301891714125,9.908870651225175
54,cumulative_infected,10.841666423715651,10.993722255337342,10.929409756790847,0.5770701633786564,10.651312563335523,11.365763554698788,10.068471543630585,11.828385689621792,0.7144509913632646,1.7599141459912069,1.0,1.0,0.15205583162169134,0.08774333307519555,0.08774333307519555,0.007698892499144705,0.9117451026786879,0.09201301891714125,9.908870651225175
54,early_growth_slope,0.08795351031724184,0.08591807429896582,0.08661429595321393,0.00899073519325226,0.08023439052498185,0.09251413916215477,0.07069324104612902,0.09987182550442712,0.012279748637172919,0.0291785844582981,1.0,1.0,-0.002035436018276021,-0.0013392143640279103,0.0013392143640279103,1.7934951128186801e-06,0.9117451026786879,0.09201301891714125,9.908870651225175
55,peak_time,11.0,10.04,10.0,0.8980337668844341,9.0,11.0,9.0,11.0,2.0,2.0,1.0,1.0,-0.9600000000000009,-1.0,1.0,1.0,0.785795590914052,0.21394385143476619,3.672905697659882
55,peak_height,0.3589093089103699,0.37881775736808776,0.3786930739879608,0.019390567509711864,0.3651600852608681,0.3886895105242729,0.347570039331913,0.406294646859169,0.023529425263404846,0.058724607527256,0.0,1.0,0.019908448457717887,0.019783765077590942,0.019783765077590942,0.00039139736064530695,0.785795590914052,0.21394385143476619,3.672905697659882
55,cumulative_infected,4.662981690838933,4.579714115972942,4.556295627378859,0.21320725889838815,4.459782451260253,4.719462444074452,4.240000942954794,4.908649761142805,0.25967999281419907,0.6686488181880117,1.0,1.0,-0.08326757486599057,-0.10668606346007437,0.10668606346007437,0.011381916136607014,0.785795590914052,0.21394385143476619,3.672905697659882
55,early_growth_slope,0.03914045183254139,0.033916668421234336,0.03388594491185531,0.004897519278664871,0.031170059344731264,0.03757259743897953,0.025336081882761347,0.04098194929482858,0.006402538094248268,0.015645867412067235,0.0,1.0,-0.005223783411307054,-0.005254506920686082,0.005254506920686082,2.7609842979537932e-05,0.785795590914052,0.21394385143476619,3.672905697659882
56,peak_time,11.0,11.32,11.0,1.023758178517177,11.0,12.0,10.0,13.0,1.0,3.0,1.0,1.0,0.3200000000000003,0.0,0.0,0.0,0.7037535676560387,0.08501452609313757,8.278039059878335
56,peak_height,0.6350454688072205,0.6213671267032623,0.6234685778617859,0.024823709145961718,0.6102346181869507,0.6367992162704468,0.5793840914964676,0.6626738846302033,0.026564598083496094,0.08328979313373563,1.0,1.0,-0.01367834210395813,-0.01157689094543457,0.01157689094543457,0.00013402440396248494,0.7037535676560387,0.08501452609313757,8.278039059878335
56,cumulative_infected,11.281286120414734,11.221174749027705,11.215999042266048,0.5428925609505794,10.864531960338354,11.678907438879833,10.35275820796378,11.932385355979203,0.8143754785414785,1.5796271480154243,1.0,1.0,-0.06011137138702871,-0.0652870781486854,0.0652870781486854,0.004262402573192554,0.7037535676560387,0.08501452609313757,8.278039059878335
56,early_growth_slope,0.05011897860094904,0.04632562012341666,0.046661344833583335,0.006636501793564489,0.041427439555437075,0.050967368044699195,0.035131869468438826,0.056023507611271686,0.00953992848926212,0.02089163814283286,1.0,1.0,-0.0037933584775323853,-0.0034576337673657073,0.0034576337673657073,1.1955231269227574e-05,0.7037535676560387,0.08501452609313757,8.278039059878335
57,peak_time,20.0,18.56,18.5,1.465564324033165,17.0,19.0,17.0,21.0,2.0,4.0,0.0,1.0,-1.4400000000000013,-1.5,1.5,2.25,0.42712850851475415,0.1284386762297732,3.3255443068459627
57,peak_height,0.36791983246803284,0.35254772543907165,0.35217827558517456,0.018973900166724702,0.3405713886022568,0.3655746579170227,0.3276418685913086,0.3797933906316757,0.02500326931476593,0.052151522040367104,0.0,1.0,-0.01537210702896119,-0.015741556882858276,0.015741556882858276,0.0002477966130962628,0.42712850851475415,0.1284386762297732,3.3255443068459627
57,cumulative_infected,7.196731168311089,7.136822658191668,7.160558899398893,0.3291746899756251,6.932682471931912,7.342598910094239,6.560146234481363,7.587002695724368,0.4099164381623268,1.0268564612430051,1.0,1.0,-0.05990851011942144,-0.03617226891219616,0.03617226891219616,0.0013084330382562327,0.42712850851475415,0.1284386762297732,3.3255443068459627
57,early_growth_slope,0.011107615472394082,0.007747999352756041,0.007713532430421936,0.00306403007722705,0.005574635347806005,0.010172758071262033,0.002362495888484686,0.012512775924932655,0.004598122723456028,0.010150280036447969,0.0,1.0,-0.003359616119638041,-0.0033940830419721454,0.0033940830419721454,1.1519799695802892e-05,0.42712850851475415,0.1284386762297732,3.3255443068459627
58,peak_time,27.0,20.73,18.0,13.9072359626639,11.0,32.25,1.0,45.099999999999994,21.25,44.099999999999994,1.0,1.0,-6.27,-9.0,9.0,81.0,0.13341645820099624,0.3058294166218598,0.4362446872334648
58,peak_height,0.03920289874076843,0.04969950813800097,0.04776431992650032,0.011509835010471328,0.041814060881733894,0.05761551205068827,0.03131242040544748,0.06931077875196934,0.015801451168954372,0.037998358346521856,0.0,1.0,0.010496609397232536,0.008561421185731888,0.008561421185731888,7.32979327194988e-05,0.13341645820099624,0.3058294166218598,0.4362446872334648
58,cumulative_infected,0.4659163258038461,0.535199665617838,0.4789377991401125,0.2158006069102743,0.3908851847409096,0.5850432842398732,0.31154994835596883,1.095387428579852,0.19415809949896357,0.7838374802238831,1.0,1.0,0.06928333981399193,0.013021473336266354,0.013021473336266354,0.0001695587678470956,0.13341645820099624,0.3058294166218598,0.4362446872334648
