case_id,tau,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_pre,curve_mae_pre,curve_rmse_pre,curve_bias_post,curve_mae_post,curve_rmse_post,post_minus_pre_rmse,post_minus_pre_mae,true_beta,true_gamma,true_R0,rho0,eta,severity
54,20,0.58,0.96,-0.006008961812322014,0.012154056485314868,0.01563731820641953,-0.007689597306307405,0.01818267594790086,0.020191616795151284,-0.0048885381496650854,0.008134976843590873,0.011650834388426547,-0.008540782406724737,-0.010047699104309988,0.9363793765612795,0.4213123500539862,2.222530093032624,1.0,0.6734947017241153,medium
55,20,0.66,0.9,-0.005602142451825784,0.012576656784367514,0.018222119584551666,-0.015801815153099596,0.019237931189127266,0.024050083863069657,0.0011976393490234236,0.008135807181194348,0.012953958765915794,-0.011096125097153863,-0.011102124007932918,0.7895910225933256,0.21280603406673126,3.7103789187938503,1.0,0.7561346021910634,medium
56,19,0.78,0.98,-0.005081998838722939,0.008851152712159091,0.012394602993851634,-0.0049082378207362795,0.010808305845497862,0.014966921395065273,-0.005188497527166375,0.0076516072433385545,0.010511350522303458,-0.004455570872761815,-0.003156698602159307,0.12423088799002328,0.24504762632742527,0.5069662981514855,1.0,0.7687338327442641,medium
57,29,0.36,0.72,-0.0024412707425653934,0.029728524554520845,0.036516019583530276,-0.024051663722714473,0.02997292568585996,0.036539682217021065,0.027401652896688097,0.02939101823029064,0.036483317382667003,-5.6364834354061255e-05,-0.0005819074555693214,0.4745219258070902,0.06117906895376844,7.756278967986176,1.0,0.7118958426409561,medium
58,14,0.5,0.88,-0.004840830364264548,0.01683488124515861,0.019883835324226523,-0.008661006943189673,0.015590185998007655,0.017716942208791286,-0.0033552061391269993,0.017318929396828428,0.020665245100861727,0.0029483028920704417,0.0017287433988207729,0.425442216512921,0.1975813238439149,2.153251168865593,1.0,0.6096565272680546,medium
59,14,0.74,0.98,-0.007667425810941495,0.013165455163107253,0.016913079770571434,-0.01148673113701599,0.014030052681586571,0.01993399992296042,-0.006182140406356969,0.01282922279480974,0.015580893236130794,-0.004353106686829627,-0.0012008298867768313,0.3953605563978808,0.34099186189018726,1.1594427919960224,1.0,0.6116287367852926,medium
60,14,0.32,0.7,0.02103170407935977,0.0330229533277452,0.04213383682090615,-0.008638725150376558,0.021684543961392983,0.027181674824503368,0.03257020433536834,0.03743233474799328,0.046672381202146965,0.019490706377643597,0.0157477907866003,0.9472738070324171,0.06353190558749795,14.910206112546154,1.0,0.8368906036347254,medium
61,15,0.5,0.82,0.0051045453362166884,0.022860897835344077,0.028008253874885855,-0.012917837065955003,0.016266555277009806,0.02032893499429965,0.012828423508575984,0.025687044646058765,0.03071720331669257,0.01038826832239292,0.009420489369048959,0.3032893686178084,0.07474131356265426,4.057854406901299,1.0,0.7556465177807776,medium
62,21,0.86,0.98,-0.000658153770127683,0.00746153369815147,0.011086073638099133,0.0018427518994680472,0.007032426318065042,0.009147480949396661,-0.0024691544274211426,0.007772266628558884,0.012300612366809582,0.00315313141741292,0.0007398403104938419,0.20285047800028738,0.4781969812393401,0.42419857497753555,1.0,0.6137957785629347,medium
63,24,0.76,0.98,-0.006689821252366528,0.012018153496319428,0.016105335868138046,-0.008690145458482826,0.01377218083750146,0.018156550982608127,-0.004843368139028406,0.01039905133522832,0.013946662028627186,-0.004209888953980941,-0.0033731295022731405,0.5242790298075912,0.44387714482598806,1.181135446865873,1.0,0.6836119331145052,medium
