feature,nominal_50,empirical_50,diff_50,nominal_90,empirical_90,diff_90,bias_mean_pred,bias_median_pred,MAE_median_pred,RMSE_median_pred,avg_pred_std,avg_width50,avg_width90
peak_time,0.5,0.7,0.19999999999999996,0.9,0.95,0.04999999999999993,0.10869999999999981,-0.27,4.44,7.639698946948106,5.4077448816870275,8.4725,16.506
peak_height,0.5,0.56,0.06000000000000005,0.9,0.96,0.05999999999999994,-0.00299826212376356,-0.003523330390453339,0.011810108125209808,0.015384416396930316,0.020477828342398783,0.026259833863005042,0.06499825590755788
cumulative_infected,0.5,0.76,0.26,0.9,0.98,0.07999999999999996,-0.035056294453396405,-0.05144814813262087,0.12547231067776807,0.1776508232733664,0.36834161070423943,0.44975269707254256,1.1558556246215557
early_growth_slope,0.5,0.48,-0.020000000000000018,0.9,0.89,-0.010000000000000009,-0.00099617195654868,-0.000938941812630132,0.0024332651070896327,0.002937201942937604,0.0033298034165259107,0.004367601811365946,0.010725605198314775
post_peak_decline_slope,0.5,0.62,0.12,0.9,0.89,-0.010000000000000009,0.000154159479538162,0.0004239125111115378,0.0022646842928855516,0.003047556314409488,0.004328599417454378,0.004152534443172305,0.011450598695850845
late_phase_auc,0.5,0.7,0.19999999999999996,0.9,0.96,0.05999999999999994,0.008321908969228029,0.0029024719275457756,0.09309278100112352,0.1444059670443176,0.21839356587472752,0.25192524646718367,0.6783740065195927
time_to_half_peak_after_peak,0.5,0.7,0.19999999999999996,0.9,0.96,0.05999999999999994,0.08569999999999998,-0.11,1.22,2.082066281365701,1.722679426600293,2.115,5.1825
late_to_early_mean_ratio,0.5,0.61,0.10999999999999999,0.9,0.94,0.039999999999999925,0.012499379755943335,-0.009856137706880232,0.11062084937570513,0.20847950036611174,0.19097532142237048,0.2268365712035648,0.5773016338399247
