case_id,true_beta,true_gamma,true_R0,beta0,gamma,tau,kappa,severity,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median
10,0.3209302687656798,0.3359145197978184,0.9553926664403868,0.3281781436337952,0.3359145197978184,13,0.9701551560106864,mild,0.18366682558893557,0.16223321671015672,0.07705051945950624,0.12352936086637456,0.22111008774081625,0.10249901322448228,0.3443105977912167,0.09758072687444169,0.2418115845667344,0.2819042643268304,0.28542667511427167,0.12002339637217843,0.18248403801248173,0.38390471495457945,0.08606700186592994,0.46985585276265457,0.20142067694209773,0.38378885089672465,0.7395428368666805,0.6965798167957573,0.30890589917260247,0.5048329000333979,0.8999201637866376,0.3355564935473691,1.3522336697863457,0.39508726375323977,1.0166771762389766,0.0,1.0,-0.13726344317674424,-0.1586970520555231,0.1586970520555231,0.025184754331113404,1.0,1.0,-0.05401025547098798,-0.05048784468354672,0.05048784468354672,0.002549022460789937,0.0,1.0,-0.21584982957370624,-0.2588128496446295,0.2588128496446295,0.06698409114117358
11,0.1720438139622653,0.3303234269903075,0.5208344304544694,0.17463706958275602,0.3303234269903075,29,0.9646442868127743,mild,0.2995581348099455,0.29059791586007544,0.12457315077849675,0.19790529923969902,0.38435389983411333,0.12050520954275039,0.524970025223999,0.18644860059441432,0.40446481568124865,0.3746920958058032,0.39730379962904144,0.09665201263546015,0.31792198041181363,0.4511737905023995,0.17647054937207152,0.4897431080530723,0.13325181009058584,0.3132725586810008,0.8054380158947583,0.8038091035744096,0.24836495215647486,0.6358846078952142,0.9778778697585266,0.39045075593072015,1.1939810709426266,0.34199326186331247,0.8035303150119064,0.0,1.0,0.12751432084768016,0.11855410189781013,0.11855410189781013,0.014055075076796347,1.0,1.0,0.044368668815495726,0.06698037263873396,0.06698037263873396,0.004486370318823662,0.0,1.0,0.28460358544028885,0.2829746731199402,0.2829746731199402,0.08007466562733699
12,0.3628919977359385,0.2655753582641282,1.3664370072129355,0.3721072092399894,0.2655753582641282,24,0.9523751216190928,mild,0.4377815022954735,0.43761116177387877,0.03719885023469315,0.4114026369538089,0.4618706158302337,0.3791361255350267,0.5008071320888756,0.05046797887642479,0.12167100655384894,0.3045917327604881,0.30369012775393667,0.03097310178645703,0.28260511369358843,0.3247551013059962,0.2560457790913895,0.3571897613295467,0.04214998761240779,0.10114398223815724,1.4428007286678335,1.4386662505753893,0.09789771872562403,1.380202035547988,1.5031687208048317,1.2917203656165455,1.6088738925248085,0.12296668525684362,0.31715352690826304,0.0,0.0,0.07488950455953503,0.07471916403794027,0.07471916403794027,0.005582953474528626,0.0,1.0,0.03901637449635992,0.038114769489808464,0.038114769489808464,0.001452735653261234,0.0,1.0,0.076363721454898,0.07222924336245384,0.07222924336245384,0.005217063596712582
13,0.7103292731625506,0.3637089102960206,1.9530158680589311,0.7378858785067361,0.3637089102960206,20,0.9377577523687176,mild,0.7657216074472928,0.7669034573233777,0.03687496950742313,0.742016108583085,0.7917440673521892,0.7023791963418474,0.8235306325479413,0.049727958769104186,0.12115143620609392,0.37538453269336314,0.37462206371546924,0.018735160197040242,0.3624461145600551,0.3874510967734276,0.346380590929293,0.40761052380819085,0.025004982213372495,0.06122993287889783,2.0409639364637777,2.0384301783768697,0.06378761546093142,1.9957939678583032,2.0837624600568305,1.9397819427174425,2.1461150321113576,0.08796849219852731,0.20633308939391504,0.0,1.0,0.05539233428474222,0.05657418416082716,0.05657418416082716,0.0032006383134631864,1.0,1.0,0.011675622397342544,0.010913153419448651,0.010913153419448651,0.00011909691755642378,0.0,1.0,0.08794806840484659,0.08541431031793856,0.08541431031793856,0.007295604407089105
14,0.5149400259616583,0.3595226805779082,1.4322880134680998,0.5438592810924624,0.3595226805779082,16,0.9218027202121074,mild,0.6119397375202053,0.6158158558039595,0.06420853975507276,0.5710938180141776,0.6588394255517224,0.4960888065127158,0.7096444461442905,0.08774560753754479,0.21355563963157465,0.4124777707917948,0.41443464081437115,0.03632686907177782,0.3885768425103716,0.4380694625381645,0.34769689276290444,0.4701193448562488,0.049492620027792866,0.12242245209334435,1.4838980109790614,1.4898086579422705,0.09242060925480346,1.4292998388510012,1.542158934036674,1.327768939139133,1.6187177193621862,0.11285909518567272,0.29094878022305326,0.0,1.0,0.09699971155854692,0.10087582984230115,0.10087582984230115,0.010175933046372895,0.0,1.0,0.05295509021388661,0.05491196023646294,0.05491196023646294,0.0030153233770108872,1.0,1.0,0.051609997510961625,0.05752064447417071,0.05752064447417071,0.0033086245407239457
15,0.9211335443237749,0.4743571661758383,1.9418564954963118,0.9281961595183197,0.4743571661758383,27,0.9834587644701559,mild,0.9296330696549151,0.9387264926807062,0.039975711735513286,0.9149488209031492,0.9550158367738744,0.8551764728792156,0.9749758630677852,0.04006701587072514,0.11979939018856955,0.4765357429883428,0.4808600589558739,0.018294307101997,0.46682506260069284,0.4905729609171987,0.44080246809342366,0.49749096130580317,0.023747898316505867,0.05668849321237951,1.951157685962016,1.9490180485330697,0.05564370683091559,1.9208550908910313,1.9818227967486484,1.8712092261930213,2.0418823452632147,0.060967705857617016,0.17067311907019334,1.0,1.0,0.008499525331140179,0.01759294835693126,0.01759294835693126,0.0003095118318896503,1.0,1.0,0.0021785768125044958,0.0065028927800356295,0.0065028927800356295,4.228761450863952e-05,1.0,1.0,0.009301190465704323,0.007161553036757917,0.007161553036757917,5.1287841898296546e-05
16,0.9729121236964886,0.207329498590697,4.692588996306692,0.9901964846337973,0.207329498590697,27,0.9620532911670584,mild,0.9786681709889514,0.988184588601456,0.02943535508006762,0.9744389001107727,0.9949996288652005,0.9288973791710411,0.9987915447728817,0.020560728754427826,0.06989416560184059,0.2161785388999304,0.21640844665469644,0.014902457939857602,0.20788116033641063,0.2247757165313944,0.19353729343511986,0.23887605176878976,0.016894556194983756,0.045338758333669904,4.553470295359258,4.512711621489778,0.437498659178983,4.332145638747834,4.721148247348246,4.065420724323792,5.126754306031736,0.38900260860041236,1.0613335817079443,0.0,1.0,0.005756047292462818,0.015272464904967364,0.015272464904967364,0.0002332481842734598,0.0,1.0,0.008849040309233419,0.009078948063999448,0.009078948063999448,8.242729794879933e-05,1.0,1.0,-0.13911870094743417,-0.1798773748169138,0.1798773748169138,0.03235586997102449
17,0.47252123418641345,0.25738020890800306,1.8358879891783346,0.500787773273996,0.25738020890800306,15,0.9193655031529209,mild,0.5220050888047089,0.5218463001731668,0.014471018256996539,0.5127916742827995,0.5315038941643634,0.49869640625521094,0.545974979920939,0.018712219881563907,0.047278573665728074,0.27122002646712606,0.270734950175472,0.010287213887261632,0.2641778707634021,0.2782158384501527,0.25485923407533173,0.2886461106692007,0.014037967686750585,0.033786876593868975,1.926031277900794,1.9244937766096615,0.053240612266584844,1.8899088428557067,1.9619273268633048,1.8396569170220884,2.0154884591679143,0.07201848400759814,0.17583154214582586,0.0,0.0,0.04948385461829541,0.04932506598675335,0.04932506598675335,0.002432962134597572,0.0,1.0,0.013839817559123002,0.01335474126746894,0.01335474126746894,0.0001783491143210379,0.0,0.0,0.09014328872245936,0.08860578743132685,0.08860578743132685,0.007850985566325479
18,0.5140251822500237,0.19483762017075618,2.6382234693665976,0.522466707733389,0.19483762017075618,20,0.9730715681388034,mild,0.5210195765323349,0.5208410917024595,0.01208370469099762,0.5130242593666686,0.5287511415103854,0.5013042345300166,0.5411823023197451,0.01572688214371676,0.039878067789728466,0.2003154401131267,0.20024307049813256,0.00642680085081701,0.19596036669342723,0.20455235199716737,0.18993960281373093,0.21108980151678688,0.00859198530374014,0.021150198703055956,2.602802885674954,2.5991996241834396,0.07826867035573885,2.5502360033601286,2.652695650222371,2.4803663813585723,2.7370082127576243,0.10245964686224251,0.25664183139905195,1.0,1.0,0.006994394282311189,0.00681590945243582,0.00681590945243582,4.645662166380396e-05,0.0,1.0,0.005477819942370538,0.005405450327376382,0.005405450327376382,2.9218893241733435e-05,1.0,1.0,-0.03542058369164369,-0.039023845183157935,0.039023845183157935,0.0015228604928790787
19,0.5991914654354475,0.16081366793974655,3.7259983750880665,0.6314951545464212,0.16081366793974655,11,0.9344175711538807,mild,0.6284191127292277,0.6285956101727552,0.017227438890075265,0.6161762545332853,0.6401331415809667,0.6005415695745556,0.6572431165967887,0.023956887047681397,0.05670154702223307,0.16222258015933366,0.16202381921595102,0.005954077767648013,0.15805684525682384,0.1661624130430037,0.15285032325355938,0.17249568944570443,0.008105567786179851,0.019645366192145047,3.878405690455339,3.871112781968798,0.1639097471087612,3.7643313976238577,3.9855627027155545,3.6181083576512862,4.162985700010657,0.22123130509169675,0.5448773423593711,0.0,0.0,0.029227647293780135,0.02940414473730768,0.02940414473730768,0.000864603727732539,1.0,1.0,0.0014089122195871107,0.0012101512762044686,0.0012101512762044686,1.464466111299304e-06,0.0,1.0,0.15240731536727248,0.1451144068807313,0.1451144068807313,0.021058191084346433
20,0.1567776244375559,0.38423184018882467,0.40802871610148195,0.16097277954751602,0.38423184018882467,23,0.9517383884342249,mild,0.24513118094468286,0.2252275845063555,0.10425554794781297,0.16065742848743994,0.3107439098577799,0.1105940732470103,0.4443526699264192,0.15008648137033995,0.3337585966794089,0.3431190780520003,0.3625589223312645,0.10488066770070943,0.2704940960778517,0.4278721956290513,0.14339369229678794,0.47962299872773223,0.15737809955119964,0.3362293064309443,0.7405503681391484,0.7337538701713648,0.24894822305130163,0.559069725788651,0.9043186053536354,0.34891438913984746,1.136477612785048,0.3452488795649844,0.7875632236452006,0.0,1.0,0.08835355650712695,0.06844996006879958,0.06844996006879958,0.004685397033420257,1.0,1.0,-0.041112762136824355,-0.021672917857560148,0.021672917857560148,0.00046971536846054956,0.0,1.0,0.3325216520376665,0.3257251540698829,0.3257251540698829,0.10609687599384895
21,0.1750736973114138,0.4438634834821007,0.3944314047597787,0.17815523805765832,0.4438634834821007,25,0.9654061168243935,mild,0.1923678849246185,0.17245686194027188,0.08142367296611822,0.1281685932697538,0.23353626903838315,0.10232507819904461,0.35520727884657954,0.10536767576862935,0.2528822006475349,0.30573251413817776,0.3167784245690066,0.11154555357617935,0.2235270254913547,0.3967360210551668,0.10457086055882181,0.46965345431320854,0.1732089955638121,0.36508259375438673,0.6839731870147688,0.6462184687863053,0.26776824836952323,0.5002524860076792,0.8167772888761687,0.31889623549282314,1.1604413800702047,0.3165248028684895,0.8415451445773816,1.0,1.0,0.017294187613204698,-0.0026168353711419345,0.0026168353711419345,6.847827359659546e-06,0.0,1.0,-0.13813096934392294,-0.12708505891309407,0.12708505891309407,0.01615061219894459,0.0,1.0,0.2895417822549901,0.25178706402652656,0.25178706402652656,0.06339672561109819
22,0.2789960032896617,0.1606832776743221,1.7363101333739253,0.29474477266169335,0.1606832776743221,28,0.8785638932949252,mild,0.3230239517654983,0.32266626066920956,0.013101005426886587,0.31389730448307923,0.3318587874270994,0.30242591531658775,0.3449313710077019,0.01796148294402017,0.042505455691114136,0.17576426775735127,0.17515646857322978,0.012271997735550861,0.1672766008939798,0.18353090501822042,0.1572390204552317,0.1972842907572312,0.016254304124240615,0.0400452703019995,1.8436933648238756,1.8415469925287924,0.10386367684447592,1.7728014615506553,1.9139105371270653,1.6756457193276972,2.0131813055006313,0.14110907557640995,0.3375355861729341,0.0,0.0,0.04402794847583663,0.04367025737954788,0.04367025737954788,0.0019070913795959563,0.0,1.0,0.015080990083029155,0.014473190898907667,0.014473190898907667,0.00020947325479622373,0.0,1.0,0.10738323144995032,0.10523685915486714,0.10523685915486714,0.011074796524781343
23,0.6619935062812289,0.4154284939861013,1.5935197413381488,0.7179247228232679,0.4154284939861013,20,0.8701553362445221,mild,0.7341789069863869,0.7384265566522312,0.04831465856507679,0.7039398262173239,0.769355687152919,0.6490798488582552,0.80423302774918,0.06541586093559515,0.15515317889092484,0.4241061456200488,0.4249345361757716,0.02572350858509691,0.40657469309575023,0.4416156147633345,0.3818092332486165,0.46529150570456085,0.03504092166758427,0.08348227245594436,1.731720192893116,1.7298451521773472,0.06534494662809881,1.6915545000105108,1.7743095245835065,1.6295698558402738,1.8413359930332136,0.08275502457299577,0.2117661371929398,0.0,1.0,0.072185400705158,0.07643305037100234,0.07643305037100234,0.005842011189016181,1.0,1.0,0.008677651633947459,0.009506042189670272,0.009506042189670272,9.036483811179118e-05,0.0,0.0,0.1382004515549673,0.13632541083919847,0.13632541083919847,0.01858461764047625
24,0.10280912573004745,0.21212625450283645,0.4846600717624642,0.10813132191728994,0.21212625450283645,18,0.923094147050868,mild,0.2725862981895534,0.25533909033634605,0.11775524299081963,0.1752434223064021,0.3504338787051552,0.11411362365803297,0.4951135925648263,0.17519045639875308,0.38099996890679333,0.3600540949425284,0.383429847824338,0.1025571786072516,0.2969374239855238,0.4439152486465954,0.1518930902010863,0.48591916967117516,0.14697782466107157,0.3340260794700889,0.7702336403281314,0.7730108604697268,0.24608663840464184,0.5943211763670533,0.9354197319317485,0.3664010009211164,1.1649771579910622,0.34109855556469526,0.7985761570699458,0.0,0.0,0.1697771724595059,0.15252996460629858,0.15252996460629858,0.0232653901027987,0.0,1.0,0.14792784043969193,0.17130359332150152,0.17130359332150152,0.02934492108485838,0.0,1.0,0.2855735685656672,0.2883507887072626,0.2883507887072626,0.0831461773481004
25,0.24365647878779498,0.19959240411963353,1.2207702986620168,0.2566152138937585,0.19959240411963353,26,0.8947943717192547,mild,0.34784971805178927,0.34795035128543883,0.09085438665391274,0.28212469976972493,0.40942257982610136,0.2000939012586303,0.5064924738892745,0.12729788005637643,0.30639857263064424,0.33418381549772797,0.3408356707418457,0.07748396710251998,0.2836222499616336,0.3919496509794505,0.19185580158269114,0.4505192958700772,0.1083274010178169,0.2586634942873861,1.0599315523117665,1.0614069405831752,0.2187843744837577,0.9322925831074715,1.1915337973273292,0.6929694101238104,1.410842385655393,0.2592412142198577,0.7178729755315827,0.0,1.0,0.10419323926399429,0.10429387249764385,0.10429387249764385,0.010877211840554792,0.0,1.0,0.13459141137809444,0.14124326662221215,0.14124326662221215,0.019949660366113307,0.0,1.0,-0.1608387463502503,-0.1593633580788416,0.1593633580788416,0.025396679898165093
26,0.606420677608135,0.18970243365182204,3.196694243370401,0.6326913121966533,0.18970243365182204,21,0.9284102741838619,mild,0.6065840285998975,0.6063986697140572,0.016806824071142007,0.5955589211124896,0.6180449815943557,0.5788333977756173,0.634242881953555,0.022486060481866077,0.055409484177937784,0.1882877502324724,0.1880226624188593,0.0069434817405623905,0.18356420875824464,0.19302923355538662,0.17725484830416385,0.19957560376185227,0.00946502479714198,0.022320755457688413,3.2250397182977757,3.2205910274876457,0.12760476264976198,3.1391092333156645,3.304988660529186,3.024856450860402,3.4504833553939416,0.16587942721352134,0.42562690453353946,1.0,1.0,0.0001633509917624565,-2.2007894077802348e-05,2.2007894077802348e-05,4.843474017397676e-10,1.0,1.0,-0.0014146834193496383,-0.0016797712329627568,0.0016797712329627568,2.82163139508922e-06,1.0,1.0,0.028345474927374603,0.023896784117244607,0.023896784117244607,0.0005710562911461941
27,0.6359212116361127,0.06294407806763852,10.102955371794687,0.6467738586016709,0.06294407806763852,16,0.9753240259526637,mild,0.6160183389556728,0.6163116620397234,0.032551168107864015,0.5938409832462866,0.63664686191601,0.562418165140777,0.6699330300752147,0.04280587866972341,0.10751486493443763,0.06442371857467714,0.06399021563355303,0.003958190019292353,0.0616588940625863,0.0666672947854324,0.058619613022421524,0.0716480895265561,0.005008400722846099,0.013028476504134578,9.598851430617016,9.567384070711924,0.7924964352706654,9.037405261068276,10.137861665066826,8.332355089431822,10.891585525450996,1.1004564039985496,2.559230436019174,1.0,1.0,-0.019902872680439887,-0.019609549596389275,0.019609549596389275,0.0003845344353732508,1.0,1.0,0.0014796405070386237,0.0010461375659145122,0.0010461375659145122,1.0944038068175404e-06,1.0,1.0,-0.5041039411776715,-0.5355713010827632,0.5355713010827632,0.2868366185434838
28,0.25410724488655256,0.2606415848241881,0.9749297874242011,0.2616659200317749,0.2606415848241881,15,0.9587332299559436,mild,0.32768901668155975,0.3161313755084348,0.13768065825346923,0.21614558872162912,0.42468376034025856,0.12255768667129022,0.5621255581410102,0.20853817161862945,0.43956787146972,0.3732856011945391,0.4039083801218476,0.10537274907447271,0.3053508163887857,0.45907900387728523,0.1621537037823284,0.4946842110218118,0.15372818748849953,0.3325305072394834,0.8901490228858142,0.8911955139580201,0.2819985178748759,0.6923305197692547,1.0778784221381446,0.41671331511208093,1.3304196184061918,0.3855479023688898,0.9137063032941108,1.0,1.0,0.07358177179500719,0.06202413062188222,0.06202413062188222,0.003846992779400308,0.0,1.0,0.11264401637035099,0.1432667952976595,0.1432667952976595,0.020525374634861475,1.0,1.0,-0.0847807645383869,-0.08373427346618101,0.08373427346618101,0.007011428552909185
29,0.8595175148874137,0.18394589728249672,4.672664775813952,0.8730064303954558,0.18394589728249672,20,0.9742481554957698,mild,0.8423619233027173,0.8451941983230662,0.03558241750160039,0.8205732975231317,0.8666972699315643,0.780029931362554,0.8947268871809549,0.04612397240843258,0.11469695581840089,0.18690670258726966,0.1866340281713958,0.008416793448361914,0.18136153219084222,0.1925451630078467,0.17386211479902547,0.20083971074954204,0.011183630817004464,0.026977595950516575,4.51484283006859,4.50511167273952,0.2607824128890781,4.339358813478969,4.689476687764209,4.1029925837407735,4.958498662100997,0.35011787428523977,0.8555060783602233,1.0,1.0,-0.017155591584696372,-0.014323316564347488,0.014323316564347488,0.00020515739740251113,1.0,1.0,0.00296080530477294,0.0026881308888990763,0.0026881308888990763,7.226047675853338e-06,1.0,1.0,-0.15782194574536224,-0.1675531030744315,0.1675531030744315,0.028074042349871067
30,0.48924185546442944,0.1564199745393455,3.1277453976401635,0.5353380897348915,0.1564199745393455,12,0.8867016171787968,mild,0.5317641286545972,0.5318990256243777,0.012583121291873382,0.5232440518438037,0.5402823131049229,0.5110221299727905,0.5523933761964552,0.01703826126111918,0.041371246223664726,0.1605028422658429,0.16031915089496312,0.005489260150431773,0.15670013586217751,0.16411515749928324,0.15173929986297816,0.16970117433425283,0.007415021637105723,0.017961874471274675,3.31638455829523,3.3134979221367953,0.1229668197470163,3.232974900305793,3.392769938260846,3.125750347600234,3.527334190700322,0.1597950379550528,0.401583843100088,0.0,0.0,0.04252227319016777,0.0426571701599483,0.0426571701599483,0.0018196341660547835,0.0,1.0,0.004082867726497408,0.003899176355617623,0.003899176355617623,1.5203576252207527e-05,0.0,1.0,0.18863916065506636,0.18575252449663182,0.18575252449663182,0.0345040003568718
31,0.1923436585742881,0.3001080197898632,0.6409147569897262,0.19639607017870425,0.3001080197898632,28,0.953104833689937,mild,0.2306045979481503,0.20758008685184803,0.10079752263240858,0.15076389740759807,0.28993320177456394,0.10667028583605442,0.4344177968910607,0.13916930436696587,0.32774751105500627,0.33586542402630354,0.3537029458402809,0.10734983681602134,0.2611717579579249,0.4228269665108949,0.13323820259310257,0.4789418767656891,0.16165520855297,0.3457036741725865,0.7156704391230471,0.7067049921804732,0.2487129605422583,0.5290835389306574,0.8674693948109253,0.3513737381374187,1.1377323715191647,0.3383858558802679,0.786358633381746,1.0,1.0,0.03826093937386221,0.015236428277559944,0.015236428277559944,0.00023214874665722826,1.0,1.0,0.03575740423644036,0.05359492605041771,0.05359492605041771,0.0028724160983497433,1.0,1.0,0.07475568213332084,0.065790235190747,0.065790235190747,0.004328355046453805
32,0.7842236779144693,0.4227929412984518,1.8548646425032949,0.8194828438605872,0.4227929412984518,25,0.9139477630062103,mild,0.8306361937346091,0.8370317413984734,0.044092652539165826,0.8066176528554732,0.861773295625369,0.7490007869759207,0.8932601859436934,0.05515564276989582,0.14425939896777273,0.43723388315985495,0.43795075922231885,0.023414500460839597,0.42112145195434836,0.45396083429830936,0.3979745166905786,0.4742113425926004,0.032839382343961,0.0762368259020218,1.9006994706439504,1.8978379928090057,0.06082340857652883,1.8604392963353082,1.9364929982251513,1.8095350199920763,2.010042540402826,0.07605370188984306,0.2005075204107496,0.0,1.0,0.04641251582013972,0.05280806348400402,0.05280806348400402,0.0027886915689305986,1.0,1.0,0.014440941861403156,0.015157817923867056,0.015157817923867056,0.0002297594442131054,0.0,1.0,0.04583482814065554,0.04297335030571081,0.04297335030571081,0.0018467088364973354
33,0.20780375059392284,0.4008815707494104,0.5183669336693459,0.22940994122097044,0.4008815707494104,18,0.8528412819641322,mild,0.22947829937829817,0.20966701250268274,0.09949028355817156,0.1486976661554293,0.2892350717806632,0.10704391228364322,0.4275802865138725,0.14053740562523392,0.32053637423022924,0.3321249395821011,0.34709633623204916,0.10711868768077673,0.25628859176475205,0.4184757433700938,0.1339508061885477,0.4799015223698102,0.16218715160534175,0.3459507161812625,0.717497561077133,0.7113082729460727,0.23813985803484003,0.5491349577489919,0.8635079449718059,0.35394843585937,1.1003113599817487,0.31437298722281404,0.7463629241223786,1.0,1.0,0.02167454878437533,0.0018632619087599056,0.0018632619087599056,3.471744940635607e-06,1.0,1.0,-0.06875663116730929,-0.053785234517361225,0.053785234517361225,0.0028928514520875455,0.0,1.0,0.1991306274077871,0.19294133927672674,0.19294133927672674,0.037226360401896974
34,0.6262777856690493,0.24921974388286117,2.5129541340168213,0.64072804350668,0.24921974388286117,26,0.9530148490713231,mild,0.6537136111491688,0.653716142734726,0.01912549343768144,0.6408566447150605,0.6666300622765454,0.6225226651485046,0.6848760490794151,0.02577341756148488,0.0623533839309105,0.26906052202445685,0.268494644239029,0.009221624828370049,0.2625165454736296,0.27511997965071816,0.25485047617352047,0.28472223698309146,0.012603434177088535,0.02987176080957099,2.431007855121795,2.429695915885385,0.07023908869838422,2.382310735341087,2.478641788943376,2.31746136713872,2.547563169684011,0.096331053602289,0.230101802545291,0.0,1.0,0.02743582548011947,0.027438357065676655,0.027438357065676655,0.0007528634384635681,0.0,0.0,0.019840778141595683,0.019274900356167857,0.019274900356167857,0.0003715217837401998,0.0,1.0,-0.08194627889502648,-0.0832582181314363,0.0832582181314363,0.0069319308864218285
35,0.760216032644175,0.12133408800721257,6.265477782294657,0.7927158270156803,0.12133408800721257,17,0.937881759129902,mild,0.7561683617474295,0.7568004964765096,0.030428515140220967,0.7372313914080899,0.7774783338248822,0.7034495750112396,0.803975996797362,0.040246942416792275,0.10052642178612237,0.12493893532492721,0.12463376367226503,0.00559326241662499,0.12104788559977994,0.12867031668945833,0.11627792310805954,0.13471883279703706,0.007622431089678389,0.01844090968897752,6.064163891793398,6.062827557602236,0.36187215284487867,5.81277876413264,6.305576430046023,5.489196227780992,6.6677017507212275,0.4927976659133835,1.1785055229402355,1.0,1.0,-0.004047670896745514,-0.003415536167665434,0.003415536167665434,1.166588731263068e-05,1.0,1.0,0.0036048473177146406,0.0032996756650524595,0.0032996756650524595,1.088785949453939e-05,1.0,1.0,-0.20131389050125925,-0.20265022469242133,0.20265022469242133,0.04106711356788885
36,0.77257592792211,0.05109355052329082,15.120811139753028,0.7910165462627274,0.05109355052329082,13,0.9684965445639726,mild,0.7922366578396811,0.7993106371959258,0.07054417122091623,0.747877297927527,0.8453557747388881,0.6659064999055692,0.8964061783325673,0.09747847681136113,0.23049967842699814,0.05431412607506069,0.053473904679580256,0.0035391012459855286,0.05215067470945982,0.05546627172765511,0.051012088976970786,0.0604896198856594,0.003315597018195289,0.009477530908688615,14.64649035104238,14.736500914265052,1.6227589950452732,13.603249719458246,15.801236754682467,11.870915072850194,17.106424024976135,2.1979870352242212,5.235508952125942,1.0,1.0,0.019660729917571063,0.026734709273815715,0.026734709273815715,0.000714744679955448,0.0,1.0,0.003220575551769869,0.002380354156289434,0.002380354156289434,5.666085909364383e-06,1.0,1.0,-0.4743207887106493,-0.384310225487976,0.384310225487976,0.14769434941461895
37,0.8664004451485454,0.3431698063211541,2.5246989367640578,0.9199937248425982,0.3431698063211541,26,0.8786375786982901,mild,0.9180883517411271,0.9252309349577157,0.039831913846705806,0.8976197013269767,0.9465812384681251,0.8431511844020534,0.9677725427995938,0.04896153714114848,0.1246213583975404,0.35360324539743476,0.35162945621172037,0.020219986377018183,0.3395583111114287,0.3657765598851118,0.32383207059852226,0.39016408594070934,0.026218248773683117,0.06633201534218708,2.6011833676374136,2.5935539581485108,0.1289295685128954,2.51291682591022,2.682804775987899,2.406954813744619,2.8197871677534216,0.16988795007767887,0.4128323540088026,0.0,1.0,0.05168790659258171,0.05883048980917027,0.05883048980917027,0.0034610265311868873,1.0,1.0,0.010433439076280637,0.008459649890566245,0.008459649890566245,7.156567627095748e-05,1.0,1.0,0.07648443087335588,0.06885502138445299,0.06885502138445299,0.0047410139698534776
38,0.9114017093619062,0.3299705637902874,2.7620697400788363,0.9712534651045913,0.3299705637902874,26,0.8716183135739622,mild,0.9598699101068505,0.9686394898627997,0.03159225225873083,0.9477803324487628,0.9818605127915306,0.8981521615536606,0.9918825297457747,0.03408018034276783,0.09373036819211411,0.3548210264564582,0.35394193464484763,0.022075157536413377,0.3396980696903017,0.3675626101127514,0.32158437625636255,0.3946466267186486,0.02786454042244968,0.07306225046228604,2.713439492709376,2.6983601868133396,0.1592210975979564,2.612536695248602,2.8016156708080704,2.4761914221547063,2.9827913756631412,0.18907897555946818,0.5065999535084349,0.0,1.0,0.04846820074494429,0.057237780500893454,0.057237780500893454,0.003276163516668459,0.0,1.0,0.024850462666170803,0.023971370854560248,0.023971370854560248,0.0005746266206468605,1.0,1.0,-0.0486302473694602,-0.06370955326549677,0.06370955326549677,0.00405890717728917
39,0.14343049870801727,0.32778274487652315,0.43757794133442873,0.14664399547027124,0.32778274487652315,12,0.971166325631456,mild,0.2766988354592574,0.26455446470085037,0.12055877345346164,0.17945307018301784,0.35565180394533474,0.1104927827001784,0.4979605597319156,0.1761987337623169,0.3874677770317372,0.3693684651939473,0.3947627748262816,0.10203938894266085,0.31091433838162374,0.44927577128858115,0.16046376318564154,0.48830711250415004,0.1383614329069574,0.3278433493185085,0.7610683089642819,0.7613620614676926,0.25135506096320465,0.5790833184402499,0.9236165128283266,0.3519807293750694,1.1761040215264658,0.3445331943880767,0.8241232921513963,0.0,1.0,0.1332683367512401,0.1211239659928331,0.1211239659928331,0.014671015137832987,1.0,1.0,0.041585720317424135,0.06698002994975844,0.06698002994975844,0.004486324412070537,0.0,1.0,0.32349036762985317,0.32378412013326385,0.32378412013326385,0.10483615645047184
40,0.55673140852984,0.44014052401108633,1.2648946828531904,0.5836297066689945,0.44014052401108633,29,0.8902667800042104,mild,0.5231835355797352,0.5307353831019839,0.09981004300422983,0.45731313459137857,0.5998728336246356,0.34613750762313134,0.669385371969528,0.14255969903325705,0.32324786434639663,0.4223667417028176,0.4316331339025702,0.04946919673657291,0.39325196903866516,0.45960233359065944,0.33178845183210076,0.4870947793843614,0.06635036455199428,0.15530632755226065,1.2353036676907132,1.257436576830607,0.1652268421382059,1.1433485364120837,1.3482369312710902,0.9476575518297315,1.4494135900650897,0.20488839485900656,0.5017560382353582,1.0,1.0,-0.03354787295010486,-0.025996025427856173,0.025996025427856173,0.0006757933380457448,1.0,1.0,-0.017773782308268704,-0.008507390108516144,0.008507390108516144,7.237568645847833e-05,1.0,1.0,-0.029591015162477197,-0.007458106022583344,0.007458106022583344,5.562334544409395e-05
