case_id,feature,observed_value,pred_mean,pred_median,pred_std,pred_ci50_low,pred_ci50_high,pred_ci90_low,pred_ci90_high,pred_width50,pred_width90,covered50,covered90,err_mean,err_median,abs_err_median,sq_err_median,true_beta,true_gamma,true_R0,true_beta_timeavg,true_beta_infweighted,true_R0_timeavg,true_R0_infweighted,beta_ref_mode,beta0,gamma,tau,kappa,severity
0,peak_time,45.0,23.0,22.0,15.159755335036968,11.0,36.5,1.0,47.05,25.5,46.05,0.0,1.0,-22.0,-23.0,23.0,529.0,0.24477311957990025,0.33796092457181953,0.7242645577739977,0.24477311957990025,0.25631220174615077,0.7242645577739977,0.7584078013482954,time_avg,0.26104133230789256,0.33796092457181953,17,0.9055750790662072,mild
0,peak_height,0.06312879920005798,0.05110497582703829,0.04781580530107021,0.013704391443281852,0.04105537757277489,0.05927917081862688,0.03524404037743807,0.07991825565695762,0.018223793245851994,0.04467421527951955,0.0,1.0,-0.012023823373019694,-0.01531299389898777,0.01531299389898777,0.00023448778215043667,0.24477311957990025,0.33796092457181953,0.7242645577739977,0.24477311957990025,0.25631220174615077,0.7242645577739977,0.7584078013482954,time_avg,0.26104133230789256,0.33796092457181953,17,0.9055750790662072,mild
0,cumulative_infected,0.5906510837376118,0.5696512116180747,0.47179881446936633,0.2811190130371352,0.40178508531244006,0.596521129773464,0.31132018560510916,1.373719179546606,0.194736044461024,1.0623989939414968,1.0,1.0,-0.020999872119537022,-0.11885226926824544,0.11885226926824544,0.014125861910211519,0.24477311957990025,0.33796092457181953,0.7242645577739977,0.24477311957990025,0.25631220174615077,0.7242645577739977,0.7584078013482954,time_avg,0.26104133230789256,0.33796092457181953,17,0.9055750790662072,mild
0,early_growth_slope,0.00030466868026581256,-0.0008713544439645671,-0.0009835114636059304,0.0021980396462489213,-0.0025620095988242164,0.0007991213202504221,-0.0045241091871243274,0.0027213401587990417,0.0033611309190746384,0.007245449345923369,1.0,1.0,-0.0011760231242303797,-0.001288180143871743,0.001288180143871743,1.6594080830654243e-06,0.24477311957990025,0.33796092457181953,0.7242645577739977,0.24477311957990025,0.25631220174615077,0.7242645577739977,0.7584078013482954,time_avg,0.26104133230789256,0.33796092457181953,17,0.9055750790662072,mild
0,post_peak_decline_slope,-0.01188033223152158,-0.004595012174277573,-0.0027460810456735344,0.007903105000084579,-0.003607046321693426,-0.0020189967229574286,-0.01834452509647225,-0.00048334192872669064,0.0015880495987359972,0.01786118316774556,0.0,1.0,0.007285320057244007,0.009134251185848045,0.009134251185848045,8.343454472616641e-05,0.24477311957990025,0.33796092457181953,0.7242645577739977,0.24477311957990025,0.25631220174615077,0.7242645577739977,0.7584078013482954,time_avg,0.26104133230789256,0.33796092457181953,17,0.9055750790662072,mild
0,late_phase_auc,0.3909506911877543,0.2779917422499784,0.2209430171060376,0.20217645820785263,0.16092017903429223,0.2983350276044803,0.1109125167473394,0.7699676058138718,0.13741484857018804,0.6590550890665324,0.0,1.0,-0.11295894893777586,-0.1700076740817167,0.1700076740817167,0.028902609246675204,0.24477311957990025,0.33796092457181953,0.7242645577739977,0.24477311957990025,0.25631220174615077,0.7242645577739977,0.7584078013482954,time_avg,0.26104133230789256,0.33796092457181953,17,0.9055750790662072,mild
0,time_to_half_peak_after_peak,2.0,1.23,1.0,0.7501514998500455,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,-0.77,-1.0,1.0,1.0,0.24477311957990025,0.33796092457181953,0.7242645577739977,0.24477311957990025,0.25631220174615077,0.7242645577739977,0.7584078013482954,time_avg,0.26104133230789256,0.33796092457181953,17,0.9055750790662072,mild
0,late_to_early_mean_ratio,1.930684250418643,0.9723953045401594,0.9178194486376063,0.4536734280070055,0.6269966133896888,1.2010068302839165,0.41803031852610784,1.8618270205952707,0.5740102168942277,1.4437967020691629,0.0,0.0,-0.9582889458784836,-1.0128648017810367,1.0128648017810367,1.0258951066869386,0.24477311957990025,0.33796092457181953,0.7242645577739977,0.24477311957990025,0.25631220174615077,0.7242645577739977,0.7584078013482954,time_avg,0.26104133230789256,0.33796092457181953,17,0.9055750790662072,mild
1,peak_time,23.0,20.96,21.0,1.3992783132671633,20.0,22.0,19.0,23.0,2.0,4.0,0.0,1.0,-2.039999999999999,-2.0,2.0,4.0,0.35602557806608603,0.09375293050568131,3.7974874614133936,0.35602557806608603,0.3506228348526525,3.7974874614133936,3.7398600018311448,time_avg,0.38426463760700225,0.09375293050568131,16,0.8919285703850962,mild
1,peak_height,0.4251188337802887,0.42549831062555316,0.42934149503707886,0.024748215151441003,0.40444550663232803,0.44100968539714813,0.3915422335267067,0.4633609026670456,0.0365641787648201,0.07181866914033891,1.0,1.0,0.00037947684526445924,0.004222661256790161,0.004222661256790161,1.7830868089596663e-05,0.35602557806608603,0.09375293050568131,3.7974874614133936,0.35602557806608603,0.3506228348526525,3.7974874614133936,3.7398600018311448,time_avg,0.38426463760700225,0.09375293050568131,16,0.8919285703850962,mild
1,cumulative_infected,9.656288583762944,9.765459576613157,9.785599188879132,0.5237812117679594,9.356902257335605,10.198732607765123,8.870608293148688,10.57363002342172,0.8418303504295181,1.703021730273031,1.0,1.0,0.10917099285021337,0.12931060511618853,0.12931060511618853,0.01672123259551484,0.35602557806608603,0.09375293050568131,3.7974874614133936,0.35602557806608603,0.3506228348526525,3.7974874614133936,3.7398600018311448,time_avg,0.38426463760700225,0.09375293050568131,16,0.8919285703850962,mild
1,early_growth_slope,0.011788665305911782,0.007915859522575891,0.007732961315750363,0.0024160255847745925,0.006240877214752669,0.009908372932668065,0.004160158451746351,0.011906977079845435,0.0036674957179153953,0.007746818628099084,0.0,1.0,-0.003872805783335891,-0.004055703990161419,0.004055703990161419,1.6448734855811255e-05,0.35602557806608603,0.09375293050568131,3.7974874614133936,0.35602557806608603,0.3506228348526525,3.7974874614133936,3.7398600018311448,time_avg,0.38426463760700225,0.09375293050568131,16,0.8919285703850962,mild
1,post_peak_decline_slope,-0.023660538345575355,-0.014791879768172889,-0.014646509041388825,0.004012424741325113,-0.01815899660189944,-0.012479436521728834,-0.02046447902917859,-0.008028544709086432,0.005679560080170606,0.012435934320092159,0.0,0.0,0.008868658577402466,0.00901402930418653,0.00901402930418653,8.12527242967335e-05,0.35602557806608603,0.09375293050568131,3.7974874614133936,0.35602557806608603,0.3506228348526525,3.7974874614133936,3.7398600018311448,time_avg,0.38426463760700225,0.09375293050568131,16,0.8919285703850962,mild
1,late_phase_auc,4.232270509004593,4.384482957748697,4.4192056730389595,0.3118250964524217,4.20186733128503,4.552167306188494,3.8618309658020733,4.856571505218744,0.3502999749034643,0.9947405394166706,1.0,1.0,0.15221244874410367,0.1869351640343666,0.1869351640343666,0.03494475555255555,0.35602557806608603,0.09375293050568131,3.7974874614133936,0.35602557806608603,0.3506228348526525,3.7974874614133936,3.7398600018311448,time_avg,0.38426463760700225,0.09375293050568131,16,0.8919285703850962,mild
1,time_to_half_peak_after_peak,8.0,12.88,13.0,1.7072631533385458,12.0,14.0,10.0,16.0,2.0,6.0,0.0,0.0,4.880000000000001,5.0,5.0,25.0,0.35602557806608603,0.09375293050568131,3.7974874614133936,0.35602557806608603,0.3506228348526525,3.7974874614133936,3.7398600018311448,time_avg,0.38426463760700225,0.09375293050568131,16,0.8919285703850962,mild
1,late_to_early_mean_ratio,0.8427191826837052,0.8866825644435196,0.8731045465715661,0.08301368906184925,0.8349185290360646,0.936436391794558,0.7663150081175573,1.047510131381597,0.1015178627584934,0.28119512326403984,1.0,1.0,0.0439633817598144,0.03038536388786095,0.03038536388786095,0.0009232703385977243,0.35602557806608603,0.09375293050568131,3.7974874614133936,0.35602557806608603,0.3506228348526525,3.7974874614133936,3.7398600018311448,time_avg,0.38426463760700225,0.09375293050568131,16,0.8919285703850962,mild
2,peak_time,2.0,20.36,18.5,14.804804025120434,8.0,31.0,0.9500000000000002,44.0,23.0,43.05,0.0,1.0,18.36,16.5,16.5,272.25,0.2680481335883664,0.42381710222092844,0.632461814739693,0.2680481335883664,0.27462833617074484,0.632461814739693,0.6479878578084984,time_avg,0.27537615462093723,0.42381710222092844,17,0.9596803790587983,mild
2,peak_height,0.061977725476026535,0.04801643317565322,0.04803595505654812,0.00915023988868683,0.04197455942630768,0.05333002097904682,0.03512880746275186,0.06466188915073871,0.011355461552739143,0.02953308168798685,0.0,1.0,-0.013961292300373317,-0.013941770419478416,0.013941770419478416,0.00019437296242944338,0.2680481335883664,0.42381710222092844,0.632461814739693,0.2680481335883664,0.27462833617074484,0.632461814739693,0.6479878578084984,time_avg,0.27537615462093723,0.42381710222092844,17,0.9596803790587983,mild
2,cumulative_infected,0.31908234528964385,0.4785200920163561,0.45176073268521577,0.14038290985753693,0.39201946086541284,0.5284749525526422,0.33706041585537605,0.7917105463435291,0.13645549168722937,0.45465013048815306,0.0,0.0,0.15943774672671224,0.13267838739557192,0.13267838739557192,0.017603554481889456,0.2680481335883664,0.42381710222092844,0.632461814739693,0.2680481335883664,0.27462833617074484,0.632461814739693,0.6479878578084984,time_avg,0.27537615462093723,0.42381710222092844,17,0.9596803790587983,mild
2,early_growth_slope,-0.0008123966254061083,-0.0005565733905054256,-0.0004911781926195885,0.0020873390812270695,-0.0018774160575308727,0.000618957315184941,-0.003950414940066233,0.0033549714678277574,0.0024963733727158136,0.007305386407893991,1.0,1.0,0.00025582323490068264,0.0003212184327865198,0.0003212184327865198,1.0318128156182793e-07,0.2680481335883664,0.42381710222092844,0.632461814739693,0.2680481335883664,0.27462833617074484,0.632461814739693,0.6479878578084984,time_avg,0.27537615462093723,0.42381710222092844,17,0.9596803790587983,mild
2,post_peak_decline_slope,-0.003992661926895383,-0.002812631829058646,-0.002713596619044742,0.0022256887103353448,-0.0034877495684971383,-0.00179925538444271,-0.006501134356450553,0.0,0.0016884941840544284,0.006501134356450553,0.0,1.0,0.0011800300978367373,0.001279065307850641,0.001279065307850641,1.6360080617470551e-06,0.2680481335883664,0.42381710222092844,0.632461814739693,0.2680481335883664,0.27462833617074484,0.632461814739693,0.6479878578084984,time_avg,0.27537615462093723,0.42381710222092844,17,0.9596803790587983,mild
2,late_phase_auc,0.14281418186146766,0.22054047509360317,0.2093399335280992,0.09040271250532401,0.1638035125361057,0.2543644164688885,0.1155030545720365,0.3667438610413228,0.09056090393278282,0.25124080646928626,0.0,1.0,0.07772629323213551,0.06652575166663155,0.06652575166663155,0.004425675634810331,0.2680481335883664,0.42381710222092844,0.632461814739693,0.2680481335883664,0.27462833617074484,0.632461814739693,0.6479878578084984,time_avg,0.27537615462093723,0.42381710222092844,17,0.9596803790587983,mild
2,time_to_half_peak_after_peak,1.0,1.13,1.0,0.4852365870939097,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.1299999999999999,0.0,0.0,0.0,0.2680481335883664,0.42381710222092844,0.632461814739693,0.2680481335883664,0.27462833617074484,0.632461814739693,0.6479878578084984,time_avg,0.27537615462093723,0.42381710222092844,17,0.9596803790587983,mild
2,late_to_early_mean_ratio,0.8421460567090038,0.9400513794506806,0.8525020660927451,0.4200436547610369,0.6572175160762397,1.0894655417051238,0.4515625347672861,1.71452528925719,0.4322480256288841,1.262962754489904,1.0,1.0,0.09790532274167685,0.010356009383741371,0.010356009383741371,0.00010724693035613933,0.2680481335883664,0.42381710222092844,0.632461814739693,0.2680481335883664,0.27462833617074484,0.632461814739693,0.6479878578084984,time_avg,0.27537615462093723,0.42381710222092844,17,0.9596803790587983,mild
3,peak_time,19.0,16.36,16.0,1.834132057415824,15.0,18.0,13.0,19.0,3.0,6.0,0.0,1.0,-2.6400000000000006,-3.0,3.0,9.0,0.4924990133121481,0.20865185201255343,2.3603864933943512,0.4924990133121481,0.4974557099213342,2.3603864933943512,2.3841423170852325,time_avg,0.5088133920563621,0.20865185201255343,20,0.946560700514454,mild
3,peak_height,0.23492005467414856,0.23012871772050858,0.22835243493318558,0.016866967375179627,0.2179168425500393,0.24127835035324097,0.2043213926255703,0.2568680629134178,0.023361507803201675,0.052546670287847486,1.0,1.0,-0.00479133695363998,-0.006567619740962982,0.006567619740962982,4.313362906188667e-05,0.4924990133121481,0.20865185201255343,2.3603864933943512,0.4924990133121481,0.4974557099213342,2.3603864933943512,2.3841423170852325,time_avg,0.5088133920563621,0.20865185201255343,20,0.946560700514454,mild
3,cumulative_infected,4.0754053355703945,3.941140802147183,3.9372348294127733,0.2147383190152919,3.7856093629234238,4.058575639966875,3.583106758611393,4.286489353928482,0.27296627704345156,0.7033825953170885,0.0,1.0,-0.13426453342321132,-0.13817050615762128,0.13817050615762128,0.019091088771853258,0.4924990133121481,0.20865185201255343,2.3603864933943512,0.4924990133121481,0.4974557099213342,2.3603864933943512,2.3841423170852325,time_avg,0.5088133920563621,0.20865185201255343,20,0.946560700514454,mild
3,early_growth_slope,0.007216104727593205,0.007131989789456947,0.007287914313132031,0.0028204950042308957,0.0052590786501587865,0.00894967813396111,0.001858818230019618,0.01114048574347093,0.003690599483802324,0.009281667513451311,1.0,1.0,-8.41149381362585e-05,7.18095855388257e-05,7.18095855388257e-05,5.156616575257924e-09,0.4924990133121481,0.20865185201255343,2.3603864933943512,0.4924990133121481,0.4974557099213342,2.3603864933943512,2.3841423170852325,time_avg,0.5088133920563621,0.20865185201255343,20,0.946560700514454,mild
3,post_peak_decline_slope,-0.019632888336976382,-0.01288245106178025,-0.013515688541034847,0.003961168887778621,-0.015401812146107356,-0.010958055158456171,-0.018430849580715118,-0.00532581975062689,0.004443756987651185,0.013105029830088228,0.0,0.0,0.006750437275196131,0.006117199795941535,0.006117199795941535,3.742013334346716e-05,0.4924990133121481,0.20865185201255343,2.3603864933943512,0.4924990133121481,0.4974557099213342,2.3603864933943512,2.3841423170852325,time_avg,0.5088133920563621,0.20865185201255343,20,0.946560700514454,mild
3,late_phase_auc,0.799364923084795,0.8326727109482271,0.8324053853139048,0.10781227339017473,0.7566664091864368,0.9078987827233505,0.6482305383833591,1.0062081553682218,0.15123237353691366,0.35797761698486275,1.0,1.0,0.03330778786343214,0.033040462229109835,0.033040462229109835,0.0010916721443132336,0.4924990133121481,0.20865185201255343,2.3603864933943512,0.4924990133121481,0.4974557099213342,2.3603864933943512,2.3841423170852325,time_avg,0.5088133920563621,0.20865185201255343,20,0.946560700514454,mild
3,time_to_half_peak_after_peak,4.0,8.01,8.0,2.2851960992705225,6.0,9.0,4.0,12.049999999999997,3.0,8.049999999999997,0.0,1.0,4.01,4.0,4.0,16.0,0.4924990133121481,0.20865185201255343,2.3603864933943512,0.4924990133121481,0.4974557099213342,2.3603864933943512,2.3841423170852325,time_avg,0.5088133920563621,0.20865185201255343,20,0.946560700514454,mild
3,late_to_early_mean_ratio,0.26726813054434667,0.2921183240677799,0.2883719742219061,0.03817892254326022,0.26948280571825967,0.31510195153105625,0.22864772162069869,0.365461664162576,0.04561914581279658,0.13681394254187734,0.0,1.0,0.024850193523433206,0.02110384367755941,0.02110384367755941,0.0004453722179668642,0.4924990133121481,0.20865185201255343,2.3603864933943512,0.4924990133121481,0.4974557099213342,2.3603864933943512,2.3841423170852325,time_avg,0.5088133920563621,0.20865185201255343,20,0.946560700514454,mild
4,peak_time,3.0,23.5,22.0,13.597013932433395,13.0,34.25,2.95,46.0,21.25,43.05,0.0,1.0,20.5,19.0,19.0,361.0,0.1664624245393579,0.18700362221474154,0.8901561508161825,0.1664624245393579,0.17058472064012886,0.8901561508161825,0.9122000879974486,time_avg,0.18254132540300172,0.18700362221474154,20,0.8531939655477466,mild
4,peak_height,0.06925215572118759,0.05470861980691552,0.05364817939698696,0.013259253966125987,0.04594471678137779,0.06113742757588625,0.037156454659998416,0.07979355081915855,0.015192710794508457,0.042637096159160136,0.0,1.0,-0.014543535914272071,-0.01560397632420063,0.01560397632420063,0.0002434840771262138,0.1664624245393579,0.18700362221474154,0.8901561508161825,0.1664624245393579,0.17058472064012886,0.8901561508161825,0.9122000879974486,time_avg,0.18254132540300172,0.18700362221474154,20,0.8531939655477466,mild
4,cumulative_infected,0.684410819914774,0.6307469410264593,0.5325753740180517,0.3180599973718618,0.44587302114086924,0.7011631656787358,0.34791846500847895,1.3897814725387432,0.2552901445378666,1.0418630075302642,1.0,1.0,-0.0536638788883147,-0.15183544589672238,0.15183544589672238,0.023054002630656507,0.1664624245393579,0.18700362221474154,0.8901561508161825,0.1664624245393579,0.17058472064012886,0.8901561508161825,0.9122000879974486,time_avg,0.18254132540300172,0.18700362221474154,20,0.8531939655477466,mild
