case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,true_beta_timeavg,true_beta_infweighted,true_R0_timeavg,true_R0_infweighted,beta_ref_mode,beta0,gamma,tau,kappa,severity
26,0.62,0.9,-0.005976617048145272,0.01337508543569129,0.01802137614818612,-0.01251934823114425,0.019925585011951626,0.023265205837503168,0.0005661141348537057,0.006824585859430954,0.010405296434385302,-0.012859909403117866,-0.013100999152520672,fraction,25,0.8187499873388135,0.20565282354537723,3.981224148659241,0.8187499873388135,0.8301273367093908,3.981224148659241,4.03654723722392,time_avg,0.8360559424568053,0.20565282354537723,16,0.9695595321979767,mild
27,0.74,0.98,-0.004422105620033107,0.011757523926207795,0.015779739439766616,-0.006339521268382668,0.016072872718796136,0.019163124233078442,-0.002504689971683547,0.007442175133619457,0.01143569076188464,-0.0077274334711938016,-0.008630697585176678,fraction,25,0.40651421018453937,0.3872814234409457,1.0496610102615118,0.40651421018453937,0.41172771852516005,1.0496610102615118,1.0631228187167154,time_avg,0.4322910210675198,0.3872814234409457,18,0.9068306648951514,mild
28,0.52,0.84,0.0025742078712210057,0.01958800674881786,0.025558025311220086,-0.004056682223454118,0.019131318842992188,0.02419475748554294,0.00920509796589613,0.020044694654643536,0.026852169853360024,0.0026574123678170837,0.0009133758116513478,fraction,25,0.3062906141160054,0.0981174611839631,3.1216728441610693,0.3062906141160054,0.2973448833636752,3.1216728441610693,3.030499156579023,time_avg,0.34143081583494345,0.0981174611839631,15,0.852970833792051,mild
29,0.8,0.94,-0.0052633162052370605,0.010078199229901656,0.015760634202586724,-0.004351939850021153,0.011493823409546166,0.016681308378947334,-0.006174692560452968,0.008662575050257146,0.01478273086076975,-0.0018985775181775844,-0.00283124835928902,fraction,25,0.13425191712013937,0.25617608006732534,0.5240610953405829,0.13425191712013937,0.14274842341998975,0.5240610953405829,0.5572277606186893,time_avg,0.14421184336208065,0.25617608006732534,20,0.8848924146387624,mild
30,0.52,0.94,-6.89417077228427e-05,0.01627849196549505,0.020678664374468893,0.0030996039416641,0.020663106767460703,0.024314943751269406,-0.003237487357109785,0.011893877163529396,0.016248010062664988,-0.008066933688604418,-0.008769229603931308,fraction,25,0.42248776386703063,0.26621328445714815,1.5870273518789695,0.42248776386703063,0.4218437747021325,1.5870273518789695,1.5846082796444214,time_avg,0.4688872839710154,0.26621328445714815,16,0.8544754982256438,mild
31,0.4,0.92,-0.002119047660380602,0.01712282804772258,0.019834191362674513,-0.008143015839159488,0.015890295766294003,0.018420773533956197,0.003904920518398285,0.018355360329151152,0.021153377896522427,0.00273260436256623,0.0024650645628571492,fraction,25,0.3599775381892833,0.14838527838054388,2.4259653121794,0.3599775381892833,0.35819303513608125,2.4259653121794,2.4139391659694938,time_avg,0.3709323607515289,0.14838527838054388,19,0.9523657935560411,mild
32,0.5,0.9,0.00807856219355017,0.022330490215681495,0.027111136876501303,0.002900895969942212,0.023390496848151088,0.02791471179899209,0.013256228417158128,0.0212704835832119,0.0262830049775894,-0.001631706821402689,-0.002120013264939189,fraction,25,0.34986400896332737,0.0777618267850433,4.499174253331972,0.34986400896332737,0.34358939564429025,4.499174253331972,4.418484105241934,time_avg,0.3782914598017678,0.0777618267850433,15,0.8926472089108335,mild
33,0.56,0.92,-0.004665122623846401,0.012979392284469213,0.01766054886528273,-0.00240850324742496,0.017232011081650855,0.020741599507483947,-0.006921742000267841,0.008726773487287573,0.013913160040667245,-0.006828439466816702,-0.008505237594363281,fraction,25,0.8203008427704087,0.3475094399093271,2.3605138409605315,0.8203008427704087,0.8733930142178157,2.3605138409605315,2.513292917872111,time_avg,0.8792886080567839,0.3475094399093271,20,0.8881903606584544,mild
34,0.64,0.92,-0.008455220339237712,0.01703408263216261,0.02205019958427633,-0.007898342889966443,0.01657871903735213,0.020074808609529725,-0.009012097788508982,0.017489446226973085,0.023862620616847414,0.0037878120073176896,0.0009107271896209544,fraction,25,0.36848068961085756,0.3065617480356771,1.201978694249794,0.36848068961085756,0.3684302424691999,1.201978694249794,1.201814136401397,time_avg,0.37054717281814487,0.3065617480356771,27,0.9878764294319548,mild
35,0.68,0.92,-0.0015650151022418867,0.012402222826640354,0.015365196648819688,-0.0019230583030730485,0.012345194788649679,0.01596813151341289,-0.001206971901410725,0.012459250864631032,0.014737615549475763,-0.001230515963937126,0.00011405607598135269,fraction,25,0.4553968015813542,0.26484155916900204,1.7195065721945628,0.4553968015813542,0.4656211116740871,1.7195065721945628,1.7581119562015666,time_avg,0.48641627796217346,0.26484155916900204,23,0.8819047030663679,mild
