case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,rho0,tau,eta,severity
0,0.54,0.9,-0.0035922210347052895,0.01546025297466258,0.020154017547240832,-5.003268597647548e-05,0.014735562435816973,0.01877247527711187,-0.005259133198812967,0.015801283816472278,0.020772385456097966,0.0019999101789860974,0.0010657213806553045,tau,16,0.5650614270108133,0.3255189204331112,1.735878904547191,1.0,16,0.8480041321046039,medium
1,0.76,0.94,-0.006392950464214664,0.01042145039216848,0.014506162914597885,-0.00607168250059223,0.011965338674718108,0.015097391130898167,-0.006666623173967107,0.009106286299626206,0.013982820264959438,-0.0011145708659387292,-0.002859052375091903,tau,23,0.5389384606581041,0.4773576545860584,1.1290034955560642,1.0,23,0.7191848981673499,medium
2,0.5,0.96,-0.007900156565010547,0.01783419999293983,0.021443386956632855,-0.0051469430521441,0.01481134194182232,0.017885912782132637,-0.010441584423041115,0.020624530501663685,0.024268689216444227,0.00638277643431159,0.005813188559841365,tau,24,0.375080798071755,0.26891659508153753,1.394784869851664,1.0,24,0.8419755295356823,medium
3,0.76,0.94,-0.007347956479061395,0.012441662920173258,0.0176019416764787,-0.00809882408551251,0.012387265470655015,0.017415156861609153,-0.007110840392813675,0.012458841062126387,0.01766051593462724,0.0002453590730180852,7.157559147137268e-05,tau,12,0.17702895941441005,0.19935498935306872,0.8880086723130965,1.0,12,0.7184693567693012,medium
4,0.72,0.92,-0.0027081811765674504,0.01217643564916216,0.016716514395554643,-0.004713791761208664,0.011565091681074013,0.013871248912967666,-0.0021424961398737743,0.012348865999135738,0.017435276402755415,0.0035640274897877494,0.0007837743180617255,tau,11,0.5963382412155094,0.4148743603516578,1.437394783109851,1.0,11,0.7594474798874671,medium
5,0.66,0.98,-0.003688889405093505,0.011062245637513115,0.01500273140805215,-0.00020231257658451796,0.01471020739991218,0.01802109202934092,-0.00601327395743283,0.008630271129247073,0.012594843292009397,-0.005426248737331524,-0.006079936270665106,tau,20,0.8148099211254433,0.39274431095424056,2.0746574766308417,1.0,20,0.6700512157976534,medium
6,0.72,0.98,-0.006618980367093173,0.011138430628234346,0.015205743760220406,-0.003063179214950651,0.01046306564239785,0.013207094033314574,-0.007507930655128803,0.01130727187469347,0.01566561428497615,0.0024585202516615775,0.0008442062322956186,tau,10,0.3611362233828389,0.49756590535856227,0.7258058068158676,1.0,10,0.6270996989564891,medium
7,0.7,0.96,-0.0064427784074905506,0.011052223710412363,0.015967587827029693,-0.00668617747794121,0.012207259995058714,0.017835700880860908,-0.006157049063918036,0.009696311550175344,0.013447422496011928,-0.00438827838484898,-0.0025109484448833704,tau,27,0.10605818902829224,0.27434968172210084,0.3865803246519622,1.0,27,0.778308479490706,medium
8,0.48,0.9,-0.0013230532489251344,0.0182449702906888,0.02405206559756135,-0.009261185691381494,0.02425524196587503,0.0292068818807768,0.0011837254171137158,0.01634698976168262,0.02217667669154972,-0.00703020518922708,-0.00790825220419241,tau,12,0.878259734855593,0.12330948251018886,7.122402243339428,1.0,12,0.8452338526265714,medium
9,0.58,0.92,-0.00513834903948009,0.015471783997491002,0.019756210879399924,-0.007754115869515929,0.013331748191909543,0.01877132584283554,-0.0015260996075258369,0.018427071538532062,0.021040636275603118,0.002269310432767579,0.0050953233466225194,tau,29,0.5680310445921657,0.14831641668182327,3.829859548257142,1.0,29,0.7195332107012515,medium
10,0.44,0.78,-0.008159428127110005,0.025083165690302847,0.030870870390237927,-0.024323797319084406,0.026949339204778273,0.03146363022859115,0.016087125660851596,0.02228390541858971,0.0299597489289363,-0.0015038812996548516,-0.004665433786188562,tau,30,0.8038212910639586,0.07123776024095313,11.283640703260884,1.0,30,0.6643149616474138,medium
11,0.72,0.98,-0.005821830300264992,0.011456093205488287,0.014248185703530826,-0.006564373739011999,0.012854966794192377,0.01570701650997411,-0.0054041496159698,0.010669226811842236,0.0133577612908566,-0.0023492552191175086,-0.0021857399823501412,tau,18,0.3238719434311089,0.31912832531902524,1.0148642966973915,1.0,18,0.8144982097583702,medium
12,0.52,0.92,-0.0035381320852320643,0.016489894195692613,0.021212469244978684,-0.006184989810679798,0.02096065715024317,0.025729384584567513,-0.0004309512770977681,0.011241607249046312,0.014179607730121295,-0.011549776854446218,-0.009719049901196857,tau,27,0.8181691861506857,0.14145428906121948,5.7839828794204555,1.0,27,0.7546406694313725,medium
13,0.52,0.92,-0.00039653031388297677,0.01513025197898969,0.018394509428681014,0.0018780354652195596,0.014919954061042517,0.018440213656454593,-0.0028606432412440577,0.01535807472343246,0.01834486801988011,-9.534563657448078e-05,0.0004381206623899434,tau,26,0.4084812812293266,0.2504221632829084,1.631170643501928,1.0,26,0.6629232758432623,medium
14,0.7,0.94,-0.006560217991791433,0.012999300754308933,0.017657440084389107,-0.006711215944960713,0.015414322281933644,0.02178278948248306,-0.006517628825512918,0.012318140836260939,0.016306259945241448,-0.005476529537241613,-0.0030961814456727053,tau,11,0.5768376673996122,0.4730841391115519,1.2193130559881136,1.0,11,0.6246261756444162,medium
15,0.38,0.84,-0.0057697487168479715,0.021073714167578146,0.02538928725352805,-0.019676245266088733,0.022161449892101465,0.02679693098254082,0.010555268971391184,0.019796807012702946,0.02363008085679149,-0.00316685012574933,-0.0023646428793985194,tau,27,0.9747686208670832,0.09186883266130566,10.61043873781197,1.0,27,0.6154068808552888,medium
16,0.54,0.9,-0.005268290675048775,0.014065691705218342,0.019094101795869872,-0.009032127997753296,0.02005755981769074,0.024148288384505834,-0.0042066955327475,0.012375677622213307,0.017405199649440307,-0.006743088735065527,-0.007681882195477434,tau,11,0.8026004559493382,0.2488160738059903,3.225677680997213,1.0,11,0.8421664710845636,medium
17,0.78,0.96,-0.006588155355420895,0.010392302822438068,0.014850264903281186,-0.0079001193298609,0.013466774857079145,0.016508976499872634,-0.005970760543919716,0.00894549245319521,0.01400186700125432,-0.0025071094986183137,-0.004521282403883935,tau,16,0.48599580521438634,0.4694343469120305,1.0352796049358088,1.0,16,0.7314358308337969,medium
18,0.8,0.92,-0.004802870192215778,0.009638943438767455,0.01446831550965061,-0.004042959522588977,0.010828287523638989,0.016163666897200626,-0.005353150332290358,0.008777694273860482,0.013104435950054009,-0.0030592309471466177,-0.0020505932497785068,tau,21,0.13987538898668073,0.4501426760732192,0.3107356765345415,1.0,21,0.6773396798965565,medium
19,0.78,0.98,-0.003070459522714373,0.008412663687195163,0.011865460536343322,-0.0005269613769390465,0.007938898810001168,0.01061077425406692,-0.0038736694634855283,0.00856227364841432,0.01223497502172703,0.00162420076766011,0.0006233748384131509,tau,12,0.3428440512899446,0.4908563002374264,0.6984611405091704,1.0,12,0.720401526864318,medium
20,0.48,0.98,-0.0024593385204207154,0.018060693993465975,0.02063871709838147,-0.0015101137202388297,0.013943147189113207,0.015616739817378452,-0.002993277470523026,0.020376814070914406,0.02298637235401982,0.007369632536641366,0.006433666881801199,tau,18,0.3546530781427295,0.23424459044779466,1.5140288937505684,1.0,18,0.8197546039405967,medium
21,0.46,0.84,-0.0012663797754794359,0.019236493287608028,0.023863358151336337,-0.003809916026269396,0.01794546676489214,0.02281353634583567,0.0025489246007055046,0.021173033071681856,0.02535672484259804,0.002543188496762369,0.0032275663067897163,tau,30,0.45502054930890345,0.19800600835441223,2.298013848622509,1.0,30,0.8160811201188903,medium
22,0.6,0.86,-0.004867004945408553,0.013869954881956801,0.01756013511121665,-0.00796036430719224,0.02219605284997008,0.025079195944504244,-0.003994518971572129,0.011521568275594082,0.014762470169541906,-0.010316725774962338,-0.010674484574376,tau,11,0.6258602359305521,0.23720893602920884,2.6384344806195936,1.0,11,0.7960267407918695,medium
23,0.52,0.82,-0.0007430925848893821,0.018488652624655516,0.023395861889495558,-0.004245101154083386,0.01497421195381321,0.018396478957352965,0.000904911447672502,0.02014250705799307,0.025410413954289685,0.00701393499693672,0.005168295104179859,tau,16,0.34521744342857574,0.16599815088357034,2.0796463188960956,1.0,16,0.677228268187366,medium
24,0.52,0.94,-0.005508211457636207,0.014994063370395452,0.018196383663619854,-0.0070768393237482415,0.01899239437823946,0.021758887854154602,-0.004275718134262466,0.011852517578518018,0.014807739901085613,-0.00695114795306899,-0.007139876799721442,tau,22,0.8359497397351915,0.1461540065283657,5.71964983780961,1.0,22,0.8422124220334584,medium
25,0.78,0.94,-0.005971794652141398,0.009313598787557567,0.01349736706942428,-0.00898158945067105,0.013267247560389269,0.01714541326453323,-0.00271118362040094,0.005030479283656557,0.007815184989377295,-0.009330228275155936,-0.008236768276732712,tau,26,0.28065641001307484,0.3186556615270349,0.8807513686345215,1.0,26,0.6904508587488435,medium
26,0.6,0.9,-0.0036325212009251117,0.01587328938767314,0.020059510765123516,-0.0014240103967798252,0.017032579305426527,0.021526087394312537,-0.005671146558597684,0.014803175617439242,0.018603411683203293,-0.002922675711109244,-0.002229403687987285,tau,24,0.30269982033621795,0.19910357814311508,1.5203133120924537,1.0,24,0.7556611810259353,medium
