case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,rho0,tau,eta,severity
12,0.5,0.86,0.00409614022821188,0.02031187981367111,0.025501507947248845,-0.0028706979006528854,0.02275278702378273,0.028747561762561123,0.011062978357076645,0.017870972603559493,0.02177685716247699,-0.006970704600084133,-0.004881814420223236,fraction,25,0.2755621843348661,0.09539008786792019,2.8887926460075946,1.0,13,0.6950535865891388,medium
13,0.4,0.8,-0.005857828073203564,0.025078341960906983,0.030076228483111218,-0.024026568233966827,0.026585692092776298,0.031423283732837676,0.0123109120875597,0.023570991829037668,0.028665942841326526,-0.00275734089151115,-0.0030147002637386303,fraction,25,0.9571471089801245,0.07397418636299363,12.938933917885542,1.0,29,0.7064039952256542,medium
14,0.46,0.96,0.0027408313425257803,0.01954696810338646,0.02257923581187656,-0.004894405817613006,0.01874260631389916,0.022153569948290076,0.010376068502664567,0.020351329892873762,0.022997024117108644,0.0008434541688185672,0.0016087235789746038,fraction,25,0.26248339046114433,0.09578855597272443,2.7402374719573586,1.0,19,0.6919078222080145,medium
15,0.84,0.96,-0.003013476622290909,0.011227131192572414,0.015534059047451367,-0.0038536237506195904,0.012711311900056898,0.017600117932954802,-0.002173329493962228,0.009742950485087932,0.013147236581331231,-0.004452881351623571,-0.0029683614149689664,fraction,25,0.5115399365350135,0.4687358141659648,1.0913182246276856,1.0,24,0.6192833795505219,medium
16,0.68,0.98,-0.004192286643665284,0.010251951623358764,0.013442311019044228,-0.006642959237797186,0.012019095338182524,0.01508049980601563,-0.001741614049533382,0.008484807908535003,0.01157454001963786,-0.0035059597863777697,-0.0035342874296475212,fraction,25,0.7286323671600917,0.35492719242215887,2.0529065755363116,1.0,21,0.6296872195460215,medium
17,0.52,0.94,-0.004423144903266802,0.01583890978130512,0.019838301003194118,-0.006638765493407845,0.01931875213049352,0.02322641727051739,-0.0022075243131257595,0.012359067432116717,0.015736896586127674,-0.0074895206843897145,-0.006959684698376803,fraction,25,0.8644020344839589,0.18488678065360814,4.675304699601246,1.0,27,0.7472308442504442,medium
18,0.68,0.96,-0.004021516302600503,0.013661399940028787,0.01764400147485549,-0.002620301377028227,0.011438740249723196,0.014345912173911695,-0.005422731228172779,0.015884059630334377,0.020416081406279162,0.0060701692323674675,0.004445319380611181,fraction,25,0.3616326736262444,0.24922438330981095,1.4510324745259722,1.0,10,0.634653445574735,medium
19,0.68,0.84,-0.005426780917914585,0.015017587525071575,0.02374127478930209,-0.003887115609832108,0.021636344245634972,0.02862829808514017,-0.006966446225997061,0.00839883080450818,0.01754185868118489,-0.011086439403955279,-0.013237513441126792,fraction,25,0.9001988029243694,0.368795397919256,2.440916584109487,1.0,28,0.7069115894742691,medium
20,0.62,0.92,-0.005617661295646031,0.012136563213471164,0.016566231259235824,-0.007478502574867889,0.018182319444113092,0.021151946090882945,-0.0037568200164241716,0.006090806982829235,0.010073490598464165,-0.01107845549241878,-0.012091512461283857,fraction,25,0.8036136140844464,0.33642356578427857,2.3886959648948594,1.0,10,0.6866620598404143,medium
21,0.7,0.92,-0.005168625820078887,0.013857990260585212,0.02102913720944984,-0.005799068231135606,0.021431689579039813,0.027197634791929534,-0.004538183409022167,0.00628429094213061,0.012030705934090476,-0.015166928857839058,-0.015147398636909202,fraction,25,0.9477304709686728,0.23935342298267853,3.959544255346864,1.0,12,0.7036111356202724,medium
22,0.66,0.96,-0.004378802876162808,0.011573485674161929,0.015572814230601039,-0.0036590971983969213,0.015544940959662199,0.01815751294671569,-0.005098508553928695,0.00760203038866166,0.012463138036284143,-0.0056943749104315464,-0.00794291057100054,fraction,25,0.8420190995970064,0.26045117952948327,3.2329248848791994,1.0,17,0.68850110264463,medium
23,0.74,1.0,-0.004382019381600912,0.010706287617658745,0.014257026247014413,-0.0068614205997437235,0.01283022935502231,0.0164503797111984,-0.0019026181634581008,0.008582345880295179,0.011658070259417197,-0.0047923094517812025,-0.004247883474727132,fraction,25,0.7778925546566978,0.2072356106644857,3.753662568718005,1.0,25,0.6584394908751988,medium
24,0.66,1.0,-0.005361056597903371,0.015371930720284581,0.019730260852168016,-0.0038837687857449055,0.017719825711101294,0.021032436661282464,-0.006838344410061837,0.01302403572946787,0.018335839077564156,-0.0026965975837183083,-0.004695789981633424,fraction,25,0.3584955325910969,0.26083214432719065,1.3744300324479801,1.0,16,0.6004409882870625,medium
25,0.5,0.86,-0.0021907001780346034,0.014926598244346678,0.019080966634934655,-0.002906312346458435,0.018927675038576126,0.02307985453751224,-0.001475088009610772,0.01092552145011723,0.013981662632686248,-0.009098191904825992,-0.008002153588458896,fraction,25,0.43867065168538744,0.19992154227606845,2.1942140236174956,1.0,22,0.6815695375152772,medium
26,0.3,0.8,0.00045965755358338354,0.026153157223016022,0.030505470950840254,-0.017196031846106054,0.02522553112357855,0.029249382885587562,0.01811534695327282,0.0270807833224535,0.03171184505318816,0.002462462167600595,0.0018552521988749494,fraction,25,0.7904446765030853,0.07959085847998332,9.931350051989677,1.0,25,0.6352276424582326,medium
27,0.62,0.96,-0.0044459538310184146,0.01263696755951969,0.017294528104087045,-0.003732361430302262,0.0158676743786782,0.019722837658312536,-0.0051595462317345665,0.009406260740361177,0.014464130785842686,-0.00525870687246985,-0.006461413638317025,fraction,25,0.8084873928475287,0.4389740764306961,1.8417656901777668,1.0,17,0.8419055164585627,medium
28,0.22,0.66,-0.006576286843046546,0.036828439692035315,0.04584951271114767,-0.03451088605448604,0.04824680479243398,0.056417435085104405,0.021358312368392945,0.025410074591636658,0.03195979740419851,-0.02445763768090589,-0.02283673020079732,fraction,25,0.7197930828804239,0.05214758076725202,13.803000489956464,1.0,24,0.6397818410830093,medium
29,0.52,0.96,-0.004874257110059261,0.014321952264290304,0.016893776995756966,-0.002074739499948919,0.01570893144700676,0.018666475985484828,-0.007673774720169604,0.012934973081573844,0.014911809972235183,-0.0037546660132496447,-0.0027739583654329165,fraction,25,0.6221052246745218,0.32067919284409213,1.9399613026248854,1.0,10,0.7933643634471608,medium
