case_id,true_beta,true_gamma,true_R0,rho0,tau,eta,severity,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median
11,0.17114771024641995,0.23212940214148786,0.7372944084959204,1.0,29,0.968371368427108,mild,0.22745907092753725,0.1794788031321477,0.13396773937004913,0.12570978660291282,0.28645058929774553,0.10374192819821351,0.5212754226263552,0.1607408026948327,0.4175334944281417,0.31029968840808364,0.32755002949793244,0.13152086581661812,0.1925823275930296,0.43021977896846464,0.0897659888051262,0.4913966674440242,0.23763745137543504,0.401630678638898,0.792506768671313,0.7391070621354885,0.3538273570097833,0.5283397004742993,1.0091202866576585,0.322306803563223,1.4390518249025104,0.48078058618335917,1.1167450213392873,1.0,1.0,0.056311360681117306,0.008331092885727753,0.008331092885727753,6.940710867062359e-05,1.0,1.0,0.07817028626659578,0.09542062735644458,0.09542062735644458,0.009105096125097458,1.0,1.0,0.05521236017539255,0.0018126536395680626,0.0018126536395680626,3.2857132170393435e-06
12,0.7301643093696458,0.2958090606622248,2.468363571200403,1.0,15,0.9070875636425313,mild,0.7353841820795343,0.7354627015982607,0.0203577449620928,0.7222838497938868,0.7496864921515491,0.7019042642561437,0.7681987673022025,0.02740264235766232,0.06629450304605877,0.3190542100929134,0.31893737913870324,0.011344934191177236,0.3112511527394571,0.3265469670855753,0.3006374494472851,0.3380805757866444,0.015295814346118208,0.03744312633935931,2.306656569988128,2.3037382939459468,0.07457636464131223,2.2554942657369565,2.3564526055349475,2.19110548528067,2.43236470552783,0.10095833979799096,0.24125922024715996,1.0,1.0,0.00521987270988844,0.005298392228614834,0.005298392228614834,2.807296020824607e-05,0.0,0.0,0.023245149430688616,0.02312831847647845,0.02312831847647845,0.0005349191155494143,0.0,0.0,-0.161707001212275,-0.1646252772544563,0.1646252772544563,0.027101481911106607
13,0.9071248050539563,0.25506527841057447,3.556441749761691,1.0,23,0.9997509721912234,mild,0.8838179358464925,0.8866830956764498,0.03304517023621071,0.8644709557820041,0.907211841466657,0.8253054377067354,0.9315534831738759,0.04274088568465295,0.1062480454671405,0.251298732212466,0.251183959446049,0.010560063020307509,0.24396631638738592,0.2581823745150306,0.23421135700161463,0.2688342566472468,0.014216058127644704,0.03462289964563217,3.522034540064733,3.5085500533697465,0.1775615599148814,3.398600613128216,3.6353125086789233,3.2566568094614308,3.8274094114831483,0.23671189555070749,0.5707526020217175,1.0,1.0,-0.02330686920746383,-0.020441709377506556,0.020441709377506556,0.0004178634822744395,1.0,1.0,-0.003766546198108456,-0.003881318964525482,0.003881318964525482,1.506463690438516e-05,1.0,1.0,-0.034407209696957874,-0.04789169639194446,0.04789169639194446,0.002293614583298186
14,0.9132984579736263,0.293768519384819,3.1089051334913815,1.0,14,0.873948076531253,mild,0.9537144234597318,0.9651451460686529,0.0394744041893473,0.9413333475636039,0.9793634773130272,0.8797857565619519,0.9895621726193252,0.038030129749423325,0.10977641605737332,0.3101055043232467,0.3097361498413066,0.0146887889122926,0.3002324558184857,0.31928298959429574,0.2872383684009441,0.3358945016343287,0.019050533775810063,0.048656133233384635,3.0801696520691264,3.0738697335453926,0.15934012129130404,2.979904425285297,3.177981232343692,2.8373111097709773,3.3474866594836197,0.1980768070583947,0.5101755497126423,0.0,1.0,0.04041596548610549,0.05184668809502657,0.05184668809502657,0.00268807906642297,0.0,1.0,0.016336984938427668,0.01596763045648758,0.01596763045648758,0.0002549652223949498,1.0,1.0,-0.028735481422255127,-0.03503539994598892,0.03503539994598892,0.0012274792493754004
15,0.8114977892239558,0.21885782867888204,3.70787645167869,1.0,12,0.9633877243426656,mild,0.8137537324492101,0.8142570501944866,0.02453345432884089,0.7971797730936259,0.8312217029642734,0.7725623987050583,0.8511934848945626,0.03404192987064758,0.07863108618950432,0.235710851957818,0.23549506284088484,0.008862282463995041,0.22969781868597208,0.2414981966574245,0.22152141719383892,0.25086166959001005,0.01180037797145242,0.029340252396171135,3.4561779279564333,3.4519416103408425,0.14419492871688339,3.353657902030498,3.5498811697625037,3.240514957882544,3.700176808182558,0.1962232677320057,0.45966185030001405,1.0,1.0,0.002255943225254353,0.002759260970530808,0.002759260970530808,7.6135211034946165e-06,0.0,0.0,0.016853023278935952,0.0166372341620028,0.0166372341620028,0.00027679756056131304,0.0,0.0,-0.2516985237222569,-0.2559348413378477,0.2559348413378477,0.06550264301062929
16,0.414987696622405,0.05626286701329477,7.3758718432237815,1.0,26,0.9643753845608788,mild,0.3940369891244461,0.3933643998388493,0.01504994605078134,0.38362734409483334,0.40425529474937416,0.37027521898983146,0.41959038656669045,0.020627950654540816,0.049315167576859,0.05803476856356315,0.05745474110055196,0.0035815920969987074,0.055457781820071314,0.0597932387426556,0.05350884272227826,0.0649822132550454,0.004335456922584288,0.01147337053276714,6.812989517099114,6.8383331677164225,0.4614526294053711,6.522518121091619,7.115860687170261,6.012272264869791,7.544928196608968,0.5933425660786416,1.5326559317391766,0.0,1.0,-0.020950707497958854,-0.02162329678355568,0.02162329678355568,0.0004675669637897294,1.0,1.0,0.0017719015502683788,0.00119187408725719,0.00119187408725719,1.42056383987516e-06,0.0,1.0,-0.5628823261246678,-0.537538675507359,0.537538675507359,0.2889478276662058
17,0.8659768380352417,0.4189683110996103,2.066926817836002,1.0,18,0.9131995135141373,mild,0.8523201866293029,0.8572378843652505,0.04009917761169602,0.8313833584260963,0.8809820174535065,0.7795501242580123,0.9072807091492978,0.04959865902741012,0.12773058489128553,0.4443931777638929,0.44588786217964715,0.021610935040081058,0.4310754876498978,0.4600308023798124,0.4066388543200115,0.4769273990839367,0.02895531472991464,0.07028854476392521,1.9194556986574143,1.9133698857607022,0.07380635329082923,1.871094489608628,1.9608762986791635,1.8130411991685296,2.0509594197929792,0.08978180907053557,0.23791822062444967,1.0,1.0,-0.013656651405938858,-0.008738953669991223,0.008738953669991223,7.636931124625307e-05,0.0,1.0,0.02542486666428262,0.026919551080036852,0.026919551080036852,0.0007246622303507133,0.0,0.0,-0.1474711191785878,-0.15355693207529986,0.15355693207529986,0.023579731388378253
18,0.3719741214156488,0.19954984105573564,1.8640662375258612,1.0,28,0.8982742064671736,mild,0.3640208015869936,0.36409949031609734,0.012241134603193942,0.3556911151631018,0.372612076812017,0.34403158079105567,0.38374255015500724,0.01692096164891521,0.039710969363951576,0.19697493427474086,0.1969764170711948,0.007885837217615394,0.1916974992031229,0.20211194012161354,0.18388382848180657,0.21018544664892058,0.010414440918490642,0.026301618167114016,1.849967348680552,1.8502492389331384,0.0738913519541291,1.8019864074206717,1.8979940209181205,1.727345784254641,1.9730744495208705,0.0960076134974488,0.2457286652662296,1.0,1.0,-0.007953319828655159,-0.007874631099551443,0.007874631099551443,6.200981495402277e-05,1.0,1.0,-0.0025749067809947845,-0.002573423984540857,0.002573423984540857,6.622511004210141e-06,1.0,1.0,-0.014098888845309299,-0.013816998592722785,0.013816998592722785,0.0001909094501113034
19,0.5965005318337268,0.19855388725543704,3.0042248987366156,1.0,14,0.9991057220210064,mild,0.592655512404081,0.5930309903525587,0.013234801731941252,0.5837045337887549,0.6016088498666224,0.5701497737101855,0.6142600296475064,0.017904316077867577,0.044110255937320875,0.20496375652920965,0.20486904776839696,0.006646840567602188,0.2004539651988036,0.20907144608962264,0.19453101813864404,0.21635503785143112,0.00861748089081904,0.02182401971278708,2.8938589138925996,2.8920772373032015,0.09482419121687197,2.8295490729962105,2.956774441096405,2.7440826801391283,3.056902852893204,0.12722536810019447,0.3128201727540758,1.0,1.0,-0.0038450194296457685,-0.0034695414811680703,0.0034695414811680703,1.2037718089545927e-05,0.0,1.0,0.0064098692737726,0.006315160512959911,0.006315160512959911,3.9881252304448086e-05,0.0,1.0,-0.11036598484401594,-0.11214766143341404,0.11214766143341404,0.012577097964983661
20,0.8261474130228024,0.4036134749498376,2.0468776795063115,1.0,22,0.8712649080205743,mild,0.8502293087649834,0.8535242267102502,0.03640762842532103,0.8294647534057089,0.8762400110936001,0.7826602391116799,0.902939248381306,0.04677525768789115,0.12027900926962609,0.4354634424742604,0.43608916602309555,0.020723307986433997,0.4216220052336084,0.4501031085154855,0.3998773454720605,0.4687896902922715,0.02848110328187714,0.06891234482021102,1.954149546983457,1.9473311390489205,0.07119341641054491,1.9055156071968733,1.9933254240070193,1.8541500370778852,2.0797311610578695,0.08780981681014599,0.2255811239799843,0.0,1.0,0.024081895742181003,0.02737681368744782,0.02737681368744782,0.0007494899276772304,0.0,1.0,0.03184996752442276,0.03247569107325793,0.03247569107325793,0.0010546705106856847,0.0,1.0,-0.09272813252285439,-0.09954654045739098,0.09954654045739098,0.009909513717034978
