case_id,tau,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_pre,curve_mae_pre,curve_rmse_pre,curve_bias_post,curve_mae_post,curve_rmse_post,post_minus_pre_rmse,post_minus_pre_mae,true_beta,true_gamma,true_R0,rho0,eta,severity
82,29,0.38,0.7,-0.0008876019576564431,0.025022358312271537,0.03274322350282462,-0.016047663191847247,0.023479746999861353,0.032109922896103274,0.020047720699083237,0.027152631077028457,0.033598162481202606,0.0014882395850993324,0.003672884077167104,0.35443255565821696,0.14227577120153512,2.4911659424861563,1.0,0.47058451778546717,strong
83,16,0.28,0.58,0.0010273047955706716,0.03609216484706849,0.04744159556662816,-0.040445237478706986,0.04620337876258418,0.053856271058922066,0.020543795277583685,0.03133394653388463,0.044101248007358436,-0.00975502305156363,-0.014869432228699547,0.9964725178920308,0.09594545894258602,10.385822621249039,1.0,0.5002890820153327,strong
84,16,0.7,0.94,-0.007322083711624145,0.014303334322758019,0.019514492306288562,-0.004793188832991291,0.012493403504777234,0.017281494624944282,-0.008512151889804313,0.015155066472396036,0.02048124651182589,0.003199751886881607,0.0026616629676188015,0.3758145203548896,0.24870492828397017,1.5110859400654348,1.0,0.3113670696193979,strong
85,27,0.62,0.94,-0.007830559865105897,0.015786384909879415,0.020305186765215495,-0.009287844825949933,0.01681258250027895,0.021444584130099406,-0.006119834041506376,0.014581718173323443,0.01888009693769504,-0.0025644871924043675,-0.002230864326955507,0.16854131707186445,0.11616046466180976,1.450935286481133,1.0,0.42281425920764304,strong
86,22,0.64,0.98,-0.009368597483262419,0.01621588653884828,0.021652992282923583,-0.009893449795940383,0.01635705284901302,0.018895357902890198,-0.008956213523301162,0.01610497015229027,0.023594675272562243,0.0046993173696720444,-0.00025208269672274963,0.13107567203730966,0.06945224668816313,1.8872776373359441,1.0,0.33787065665041544,strong
87,22,0.64,0.96,-0.003739842134527862,0.011126702059991658,0.014973295642310973,-0.002518308878114278,0.01702937490137463,0.01998847585067189,-0.004699618264567107,0.00648888768461932,0.00929692239645308,-0.01069155345421881,-0.010540487216755311,0.9035209903524268,0.4543163867006649,1.9887484070604944,1.0,0.5907427352249071,strong
88,11,0.56,0.76,-0.002468579023552593,0.02265252626821166,0.036652311257647834,-0.021205290622839875,0.029940226517448373,0.046353455804822155,0.002816134504451512,0.020597021069708996,0.033410624945547376,-0.012942830859274779,-0.009343205447739377,0.8302389006338606,0.12944042218647722,6.414062057351638,1.0,0.5923484861291143,strong
89,29,0.72,0.94,-0.004606218575499952,0.009142107674852013,0.014399127076656902,-0.005672941317557004,0.011815290018948245,0.016989541205864735,-0.0031331252650402134,0.005450570152052457,0.009749364392708845,-0.007240176813155891,-0.006364719866895788,0.8118189496487588,0.32475645009273013,2.499777754735754,1.0,0.3257298407351794,strong
90,17,0.5,0.84,-0.005057737518800422,0.01646055546705611,0.022269006219682207,-0.010065315537812078,0.015352430561666979,0.021137179830621015,-0.002478076115067145,0.01703140769104445,0.022830180443909238,0.0016930006132882224,0.0016789771293774704,0.7023474667971458,0.3470805053169301,2.023586620504111,1.0,0.36604475887067534,strong
91,12,0.84,0.98,-0.0039400931511772794,0.010025039722095244,0.013506200835293952,-0.0007280274682367841,0.012165950882869462,0.014961074987235068,-0.004954429682632173,0.0093489625134297,0.013013017645177568,-0.0019480573420575,-0.002816988369439761,0.2293333784566527,0.48593831193401704,0.47193928287710857,1.0,0.4431010090031011,strong
92,17,0.8,1.0,-0.0021713080164045095,0.008511591556016355,0.01147620562437028,-0.0020708990255918574,0.00910236848764779,0.011413005880756673,-0.0022230338601564818,0.00820725192456986,0.011508627622235408,9.562174147873491e-05,-0.0008951165630779294,0.22944941094604493,0.3348448743118758,0.6852409236294144,1.0,0.3994421727497387,strong
93,10,0.84,1.0,-0.004030090183368884,0.008363655234570616,0.011372652619886101,0.0014307390665635467,0.009712155698798597,0.011553342794860047,-0.005395297495851992,0.00802653011851362,0.01132702971135269,-0.00022631308350735783,-0.0016856255802849777,0.195419394376214,0.34013078539132113,0.5745419196659415,1.0,0.5822007412575796,strong
94,16,0.92,1.0,-0.0019398540499969386,0.007732690853590612,0.00971211154544012,-0.0032643566046317574,0.008493089753756067,0.010418322088400333,-0.0013165587301687885,0.007374856077042162,0.009361360778646197,-0.001056961309754136,-0.0011182336767139051,0.41703087506843584,0.44646928428482907,0.9340639765094955,1.0,0.58827129809506,strong
95,19,0.36,0.76,-0.0025916662416420877,0.025548336354549974,0.03425884974690801,-0.025230314901196642,0.028843094668302097,0.03902479984986235,0.0112836345496978,0.023528968355798673,0.030977449777345283,-0.00804735007251707,-0.005314126312503425,0.7873850828812765,0.13218246337319783,5.956804426153036,1.0,0.3148017342224657,strong
96,23,0.74,1.0,-0.005576789849583292,0.011918578227196122,0.014881349573688848,-0.0064188565188289986,0.013117991377721015,0.015380036874649559,-0.004859473798003617,0.010896855913786028,0.014442966978208942,-0.0009370698964406166,-0.0022211354639349867,0.19073219175712416,0.17275144807648693,1.1040844744333265,1.0,0.48434585989566115,strong
97,29,0.68,0.96,-0.004372315576765686,0.01390362271340564,0.017575683713532034,-0.007069071449724765,0.014873750266972286,0.019332435075056876,-0.0006482241331555304,0.012563922758480268,0.014811007116488884,-0.004521427958567992,-0.002309827508492018,0.5225900544336702,0.38254769385256493,1.3660781722947155,1.0,0.3711485965199132,strong
98,18,0.56,0.76,-0.004361763903580141,0.020834888681129086,0.030106838576072346,-0.0257674906299346,0.029461381284313068,0.03905235905572904,0.0076789573799942445,0.015982486591838097,0.02363096815592797,-0.01542139089980107,-0.013478894692474971,0.7668049116354014,0.17653830807207682,4.343561009559077,1.0,0.44470842772357977,strong
99,28,0.62,0.94,-0.00774948243633844,0.01493958294740878,0.019427564244709178,-0.009272336377762258,0.017338938362497305,0.02129850153564211,-0.005811304692708125,0.01188585787365975,0.01674674992828343,-0.00455175160735868,-0.0054530804888375545,0.4436028219148195,0.34458589918254606,1.2873504776810927,1.0,0.36121168500774536,strong
