case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,true_beta_timeavg,true_beta_infweighted,true_R0_timeavg,true_R0_infweighted,beta_ref_mode,beta0,gamma,tau,kappa,severity
0,0.84,1.0,-0.003698109658434987,0.01101750816218555,0.01468700596875557,-0.00034892914816737176,0.008748647831380367,0.010406931021831276,-0.0070472901687026026,0.013286368492990731,0.017975318505088284,0.007568387483257008,0.004537720661610364,fraction,25,0.2080845525294241,0.33796092457181953,0.6157059511926042,0.2080845525294241,0.24952474103860464,0.6157059511926042,0.738324234834961,time_avg,0.26104133230789256,0.33796092457181953,17,0.692625131777012,medium
1,0.36,0.84,0.009253216269426047,0.02549965333659202,0.0317982284886205,0.0026404690649360417,0.023675803700461982,0.030254758525546776,0.015865963473916053,0.027323502972722055,0.03327017067268948,0.0030154121471427063,0.003647699272260073,fraction,25,0.2980045453362274,0.09375293050568131,3.1786157907690007,0.2980045453362274,0.28269541547749233,3.1786157907690007,3.015323509918032,time_avg,0.38426463760700225,0.09375293050568131,16,0.669880950641827,medium
2,0.84,0.98,-0.0028542562756001645,0.007970933480678469,0.012167727654003625,-0.0026068460720125586,0.008949506072094665,0.014481689757636078,-0.00310166647918777,0.006992360889262273,0.009294506672631285,-0.005187183085004793,-0.001957145182832392,fraction,25,0.23590054692584636,0.42381710222092844,0.5566093149371673,0.23590054692584636,0.2721158903497324,0.5566093149371673,0.6420597208648817,time_avg,0.27537615462093723,0.42381710222092844,17,0.782800631764664,medium
3,0.58,0.9,-0.0035703593590005766,0.01508455359537038,0.019789706173275582,-0.009205489158630372,0.018551125712692736,0.023428341429103522,0.0020647704406292176,0.011617981478048022,0.015309400991891054,-0.008118940437212467,-0.006933144234644714,fraction,25,0.43582955553093305,0.20865185201255343,2.0887883396535183,0.43582955553093305,0.4603264169874734,2.0887883396535183,2.2061937746892277,time_avg,0.5088133920563621,0.20865185201255343,20,0.7609345008574233,medium
4,0.74,0.98,-0.0062626167151029226,0.01080054335325258,0.01468757454259646,-0.0070786154799861835,0.012486269821529276,0.01749300784823969,-0.005446617950219661,0.00911481688497588,0.011200195012145088,-0.006292812836094603,-0.003371452936553396,fraction,25,0.1393144380106585,0.18700362221474154,0.7449825642985662,0.1393144380106585,0.15784572583380932,0.7449825642985662,0.8440784406440567,time_avg,0.18254132540300172,0.18700362221474154,20,0.605323275912911,medium
5,0.34,0.8,0.014622704219073057,0.03195504441857338,0.0389952607233973,-0.004835369028151035,0.022367833256721495,0.027792233189581128,0.034080777466297146,0.041542255580425264,0.04763247308409894,0.01984023989451781,0.01917442232370377,fraction,25,0.24101531580891916,0.07434764212810198,3.2417344909694186,0.24101531580891916,0.22606498804330963,3.2417344909694186,3.040647713532013,time_avg,0.293222378204653,0.07434764212810198,14,0.7527139322485275,medium
6,0.6,0.86,0.0013715329812839627,0.016927631734870375,0.021845307237853804,0.0034601803123950957,0.018672393560409548,0.023203102852752146,-0.0007171143498271704,0.015182869909331202,0.02039732616391327,-0.0028057766888388777,-0.0034895236510783453,fraction,25,0.6614836108542218,0.12007176008901925,5.509068996438535,0.6614836108542218,0.7647611723704096,5.509068996438535,6.369200982840829,time_avg,0.8072158415831313,0.12007176008901925,23,0.6656724416848065,medium
7,0.5,0.84,-0.0017521117336582392,0.016174973539309575,0.020994442667016024,-0.002848953753709793,0.01712567612528801,0.022396935723270426,-0.0006552697136066855,0.015224270953331143,0.019491293338435467,-0.002905642384834959,-0.0019014051719568655,fraction,25,0.4404213594148779,0.2922467506437757,1.5070188409099359,0.4404213594148779,0.4545895823132732,1.5070188409099359,1.5554991845482649,time_avg,0.48996164703975054,0.2922467506437757,22,0.8194454609567585,medium
8,0.62,0.88,-0.00467511079448741,0.01473233435244765,0.01937566387838289,-0.004281616844236851,0.018495903201401234,0.023013228653228347,-0.0050686047447379675,0.01096876550349407,0.014873601057254856,-0.008139627595973491,-0.007527137697907164,fraction,25,0.44417350551151374,0.33693931512896735,1.318259655574777,0.44417350551151374,0.4548536663766191,1.318259655574777,1.3499572354817624,time_avg,0.5227998506544365,0.33693931512896735,16,0.7788312716489568,medium
9,0.52,0.9,0.002302156020887196,0.016613367912359536,0.021064950558814324,0.001824233690276742,0.018348722690716385,0.023574229594790337,0.00278007835149765,0.014878013134002686,0.018213181575515446,-0.005361048019274891,-0.0034707095567136984,fraction,25,0.3779261431185861,0.12948875842959828,2.91860195203015,0.3779261431185861,0.3776173019536333,2.91860195203015,2.9162168711266157,time_avg,0.4646839378666684,0.12948875842959828,16,0.7254370511226931,medium
