case_id,feature,observed_value,pred_mean,pred_median,pred_std,pred_ci50_low,pred_ci50_high,pred_ci90_low,pred_ci90_high,pred_width50,pred_width90,covered50,covered90,err_mean,err_median,abs_err_median,sq_err_median,true_beta,true_gamma,true_R0,rho0,tau,eta,severity
0,peak_time,23.0,23.21,23.0,7.7931529128609,19.0,27.25,10.9,39.0,8.25,28.1,1.0,1.0,0.21000000000000085,0.0,0.0,0.0,0.4480770837070597,0.31665052577402086,1.4150523913130402,1.0,14,0.9977389342385036,mild
0,peak_height,0.09760671854019165,0.08556261792778969,0.08238355442881584,0.017448559575491,0.07323738560080528,0.09706410020589828,0.06001324038952589,0.11813404485583305,0.023826714605093002,0.05812080446630716,0.0,1.0,-0.012044100612401965,-0.015223164111375809,0.015223164111375809,0.00023174472556188042,0.4480770837070597,0.31665052577402086,1.4150523913130402,1.0,14,0.9977389342385036,mild
0,cumulative_infected,1.747299479553476,1.5779378283201368,1.5793904014280997,0.40090374269534346,1.3129619879182428,1.7861288436397444,0.9983152911823708,2.3441332806367425,0.47316685572150163,1.3458179894543716,1.0,1.0,-0.16936165123333913,-0.16790907812537625,0.16790907812537625,0.028193458516913707,0.4480770837070597,0.31665052577402086,1.4150523913130402,1.0,14,0.9977389342385036,mild
0,early_growth_slope,0.003596071988188972,0.0014222758035356536,0.0013904876652218057,0.0024219176543335587,5.065013898447856e-05,0.0030576466060232457,-0.0025446368833183337,0.0053076337856639705,0.003006996467038767,0.007852270668982305,0.0,1.0,-0.0021737961846533182,-0.002205584322967166,0.002205584322967166,4.864602205718532e-06,0.4480770837070597,0.31665052577402086,1.4150523913130402,1.0,14,0.9977389342385036,mild
1,peak_time,8.0,20.13,16.0,15.20011629407931,7.0,34.0,1.0,47.0,27.0,46.0,1.0,1.0,12.129999999999999,8.0,8.0,64.0,0.1866456667520135,0.38828976758558686,0.48068654477451056,1.0,25,0.9751659956038624,mild
1,peak_height,0.046858932822942734,0.049940225072205066,0.04881984926760197,0.011043283811001128,0.04358700755983591,0.056069920770823956,0.03272859640419483,0.0688004970550537,0.012482913210988045,0.03607190065085887,1.0,1.0,0.0030812922492623324,0.001960916444659233,0.001960916444659233,3.845193302935007e-06,0.1866456667520135,0.38828976758558686,0.48068654477451056,1.0,25,0.9751659956038624,mild
1,cumulative_infected,0.41252107406035066,0.5196180869893943,0.4886166945216246,0.1904585586466911,0.40751212633767864,0.5658263863006141,0.2951559525448829,0.8462572590564373,0.15831425996293547,0.5511013065115544,1.0,1.0,0.10709701292904361,0.07609562046127394,0.07609562046127394,0.005790543453386253,0.1866456667520135,0.38828976758558686,0.48068654477451056,1.0,25,0.9751659956038624,mild
1,early_growth_slope,0.0010769966944021037,-0.0005405716564371764,-0.0008085175262143205,0.002617082467213924,-0.002262689572533071,0.0011129287820603212,-0.004482252376536569,0.004108478996481389,0.0033756183545933923,0.008590731373017958,1.0,1.0,-0.0016175683508392802,-0.0018855142206164242,0.0018855142206164242,3.5551638761467617e-06,0.1866456667520135,0.38828976758558686,0.48068654477451056,1.0,25,0.9751659956038624,mild
2,peak_time,18.0,19.99,20.0,2.516591409671487,18.0,21.0,16.0,24.0,3.0,8.0,1.0,1.0,1.9899999999999984,2.0,2.0,4.0,0.4046595524780089,0.19856560441531607,2.037913633982805,1.0,19,0.8513157970326464,mild
2,peak_height,0.18001534044742584,0.17943356677889824,0.18059315532445908,0.015223747774485494,0.16859108209609985,0.18859665095806122,0.15245785638689996,0.20248025953769683,0.020005568861961365,0.05002240315079687,1.0,1.0,-0.000581773668527602,0.0005778148770332336,0.0005778148770332336,3.338700321209309e-07,0.4046595524780089,0.19856560441531607,2.037913633982805,1.0,19,0.8513157970326464,mild
2,cumulative_infected,3.5570370657369494,3.5129246853900806,3.5270997462794185,0.23389191396208842,3.3235592807177454,3.656210490153171,3.148721961979754,3.9078075792174785,0.3326512094354257,0.7590856172377243,1.0,1.0,-0.04411238034686882,-0.029937319457530975,0.029937319457530975,0.0008962430963022627,0.4046595524780089,0.19856560441531607,2.037913633982805,1.0,19,0.8513157970326464,mild
2,early_growth_slope,0.0005373686352478624,0.004157558876811977,0.004258647283893965,0.0029483894811489024,0.0022794473569818013,0.006359944487485334,-0.0009494481990779072,0.008836629072660189,0.004080497130503533,0.009786077271738096,0.0,1.0,0.0036201902415641143,0.0037212786486461023,0.0037212786486461023,1.384791478086936e-05,0.4046595524780089,0.19856560441531607,2.037913633982805,1.0,19,0.8513157970326464,mild
3,peak_time,11.0,10.22,10.0,0.8942012970220742,10.0,11.0,9.0,12.0,1.0,3.0,1.0,1.0,-0.7799999999999994,-1.0,1.0,1.0,0.7638096098690871,0.19724140342496155,3.872460835332023,1.0,21,0.9320934696066934,mild
3,peak_height,0.3998451232910156,0.377711708843708,0.37713131308555603,0.02278215880217953,0.3610559180378914,0.39151859283447266,0.34555003941059115,0.4164568871259689,0.03046267479658127,0.07090684771537775,0.0,1.0,-0.022133414447307598,-0.022713810205459595,0.022713810205459595,0.0005159171740496404,0.7638096098690871,0.19724140342496155,3.872460835332023,1.0,21,0.9320934696066934,mild
3,cumulative_infected,4.847827692079591,4.662893255280778,4.64821051812396,0.2307065744543626,4.498706115846289,4.8408655725215795,4.277802067587618,5.00307870048564,0.34215945667529013,0.725276632898022,0.0,1.0,-0.18493443679881238,-0.19961717395563028,0.19961717395563028,0.03984701613803236,0.7638096098690871,0.19724140342496155,3.872460835332023,1.0,21,0.9320934696066934,mild
3,early_growth_slope,0.0389250252129776,0.03349733962821205,0.033236915244266294,0.004349091979500293,0.030303830642965504,0.03612240837953452,0.027420626863160918,0.04040692848530374,0.0058185777365690125,0.012986301622142826,0.0,1.0,-0.00542768558476555,-0.005688109968711309,0.005688109968711309,3.235459501615297e-05,0.7638096098690871,0.19724140342496155,3.872460835332023,1.0,21,0.9320934696066934,mild
4,peak_time,8.0,20.83,18.5,15.214330697926169,6.75,32.25,1.0,46.05,25.5,45.05,1.0,1.0,12.829999999999998,10.5,10.5,110.25,0.3825509342485808,0.3754605838594816,1.0188844067630618,1.0,25,0.8795366076398413,mild
4,peak_height,0.04701724275946617,0.05195122690871358,0.05075062997639179,0.011480734636430926,0.043766412883996964,0.0589581448584795,0.034303509443998334,0.07459104396402835,0.015191731974482536,0.04028753452003002,1.0,1.0,0.0049339841492474085,0.003733387216925621,0.003733387216925621,1.3938180111503634e-05,0.3825509342485808,0.3754605838594816,1.0188844067630618,1.0,25,0.8795366076398413,mild
4,cumulative_infected,0.6832578845205717,0.5797132393655147,0.5375091332243755,0.19248552092096774,0.45180773061883883,0.6644956860691309,0.3635522966942517,0.8904658274026584,0.21268795545029207,0.5269135307084067,0.0,1.0,-0.10354464515505701,-0.14574875129619613,0.14574875129619613,0.021242698504400435,0.3825509342485808,0.3754605838594816,1.0188844067630618,1.0,25,0.8795366076398413,mild
4,early_growth_slope,-0.003663841113891627,-0.0003518019202168762,-0.0004158738800989725,0.0022576680310871507,-0.0015839612263204917,0.001115323246700601,-0.0037442077230523496,0.0033292870935318713,0.0026992844730210925,0.007073494816584221,0.0,1.0,0.003312039193674751,0.0032479672337926545,0.0032479672337926545,1.0549291151790708e-05,0.3825509342485808,0.3754605838594816,1.0188844067630618,1.0,25,0.8795366076398413,mild
5,peak_time,31.0,29.94,30.0,2.711069713212663,28.0,31.25,26.0,35.0,3.25,9.0,1.0,1.0,-1.0599999999999987,-1.0,1.0,1.0,0.2830268507261073,0.10776342084786147,2.626372181759891,1.0,28,0.8829287349067171,mild
5,peak_height,0.2616330087184906,0.2651422613859177,0.2619026452302933,0.026374196524927566,0.24761395528912544,0.2804904356598854,0.23012013658881186,0.31066649258136747,0.032876480370759964,0.08054635599255561,1.0,1.0,0.0035092526674270763,0.00026963651180267334,0.00026963651180267334,7.27038484971132e-08,0.2830268507261073,0.10776342084786147,2.626372181759891,1.0,28,0.8829287349067171,mild
5,cumulative_infected,6.655117553425953,6.731233195323003,6.738261286285706,0.626351660721567,6.347369773662649,7.140924144652672,5.588696562715631,7.673855950945289,0.793554370990023,2.085159388229658,1.0,1.0,0.07611564189704989,0.08314373285975307,0.08314373285975307,0.0069128803138539825,0.2830268507261073,0.10776342084786147,2.626372181759891,1.0,28,0.8829287349067171,mild
5,early_growth_slope,0.0009104451136885303,0.0023229838937000057,0.0023205487841984167,0.0025208526578012805,0.0006887991524611912,0.004270291893979967,-0.001629817752040077,0.006052795414905716,0.003581492741518776,0.007682613166945794,1.0,1.0,0.0014125387800114754,0.0014101036705098863,0.0014101036705098863,1.988392361585454e-06,0.2830268507261073,0.10776342084786147,2.626372181759891,1.0,28,0.8829287349067171,mild
6,peak_time,39.0,23.21,23.5,14.402086689438478,11.75,34.25,1.9500000000000002,47.0,22.5,45.05,0.0,1.0,-15.79,-15.5,15.5,240.25,0.27894623345503744,0.30016171775228906,0.9293198198087343,1.0,21,0.9359268649423368,mild
