feature,nominal_50,empirical_50,diff_50,nominal_90,empirical_90,diff_90,bias_mean_pred,bias_median_pred,MAE_median_pred,RMSE_median_pred,avg_pred_std,avg_width50,avg_width90
peak_time,0.5,0.64,0.14,0.9,0.95,0.04999999999999993,-0.6370999999999999,-1.0,4.89,8.44778077367068,6.248215281607689,9.7625,19.377
peak_height,0.5,0.63,0.13,0.9,0.97,0.06999999999999995,-0.0037141296837478886,-0.00485544478520751,0.011100154351443053,0.014361112370996213,0.017794387612890192,0.02308066373690963,0.05608694444783033
cumulative_infected,0.5,0.75,0.25,0.9,1.0,0.09999999999999998,-0.03251972249529575,-0.05739080911782366,0.1093975075653907,0.15028784522347918,0.31108812086272697,0.3817839346898381,0.961680055539932
early_growth_slope,0.5,0.5,0.0,0.9,0.95,0.04999999999999993,-0.0009023746025814416,-0.0008466042549930757,0.0022648432735583074,0.0028370646398022466,0.0034425516946503094,0.0044686201018746576,0.010937981151271415
