case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,rho0,tau,eta,severity
21,0.58,0.86,-0.007179069511475972,0.021135304703493604,0.034214042460932785,-0.010063276886940002,0.036358330510556695,0.046926575140986033,-0.004294862136011943,0.005912278896430507,0.011793979335848208,-0.03513259580513783,-0.03044605161412619,fraction,25,0.9477304709686728,0.23935342298267853,3.959544255346864,1.0,12,0.424333362744327,strong
22,0.6,0.88,-0.003579832378090941,0.014022761257583624,0.019573439025037675,-0.0022902456448355224,0.020969325624319027,0.025066392796633197,-0.00486941911134636,0.007076196890848223,0.011743720990326322,-0.013322671806306875,-0.013893128733470804,fraction,25,0.8420190995970064,0.26045117952948327,3.2329248848791994,1.0,17,0.4062013231735561,strong
23,0.68,0.98,-0.004617285398471722,0.010961224524708086,0.015128267500448007,-0.00917590438388288,0.01367457545362413,0.01801520626475533,-5.866641306056408e-05,0.008247873595792043,0.011540420198959093,-0.006474786065796238,-0.005426701857832086,fraction,25,0.7778925546566978,0.2072356106644857,3.753662568718005,1.0,25,0.37012738905023856,strong
24,0.68,0.94,-0.008030116356676444,0.014965863652760163,0.02007472378133376,-0.00735426272964105,0.017032376660499723,0.02159753388703662,-0.008705969983711839,0.012899350645020603,0.018426491792850844,-0.003171042094185776,-0.0041330260154791194,fraction,25,0.3584955325910969,0.26083214432719065,1.3744300324479801,1.0,16,0.3005291859444751,strong
25,0.48,0.82,-0.001673193167662248,0.01798023390234448,0.024765859995566658,-0.003761474508792162,0.0241681451164186,0.0315040625345101,0.0004150881734676659,0.01179232268827036,0.015303257380757045,-0.016200805153753058,-0.012375822428148239,fraction,25,0.43867065168538744,0.19992154227606845,2.1942140236174956,1.0,22,0.39788344501833256,strong
26,0.14,0.5,-0.009550100024789572,0.04127421645447612,0.04837005921978256,-0.04420839138329029,0.04956280589103699,0.05480240599976664,0.025108191333711147,0.03298562701791525,0.04093924223147377,-0.013863163768292872,-0.01657717887312174,fraction,25,0.7904446765030853,0.07959085847998332,9.931350051989677,1.0,25,0.3422731709498791,strong
27,0.64,0.92,-0.004545200303473393,0.012921387831956963,0.018261441484225125,-0.00363181714899838,0.016872385768219828,0.021522001107195425,-0.005458583457948407,0.008970389895694098,0.014274591360366004,-0.007247409746829421,-0.00790199587252573,fraction,25,0.8084873928475287,0.4389740764306961,1.8417656901777668,1.0,17,0.5902866197502753,strong
28,0.2,0.44,-0.017794459583237766,0.062229759199544786,0.08158440110854283,-0.07037286022678017,0.0879928839765489,0.10508950297467308,0.03478394106030464,0.03646663442254067,0.04762588973463265,-0.05746361324004043,-0.05152624955400824,fraction,25,0.7197930828804239,0.05214758076725202,13.803000489956464,1.0,24,0.3477382092996112,strong
29,0.5,0.94,-0.0058774060658470266,0.014870291348343017,0.017644641631212675,-0.00263149946462363,0.01657405108679086,0.019688553294914705,-0.009123312667070423,0.013166531609895173,0.015330610742600906,-0.004357942552313799,-0.0034075194768956856,fraction,25,0.6221052246745218,0.32067919284409213,1.9399613026248854,1.0,10,0.5320372361365929,strong
30,0.36,0.86,-0.006010191831737757,0.01934654276818037,0.022906964309176638,-0.0004473787546157837,0.021418902575969696,0.025117612577701887,-0.01157300490885973,0.017274182960391044,0.020458826117845975,-0.004658786459855912,-0.004144719615578652,fraction,25,0.40200600462090663,0.20321896576724663,1.9781913715737405,1.0,13,0.572640059178601,strong
