feature,nominal_50,empirical_50,diff_50,nominal_90,empirical_90,diff_90,bias_mean_pred,bias_median_pred,MAE_median_pred,RMSE_median_pred,avg_pred_std,avg_width50,avg_width90
peak_time,0.5,0.63,0.13,0.9,0.93,0.030000000000000027,-1.9404999999999994,-2.03,7.11,10.330779254247958,9.669430612439132,15.565,29.682000000000002
peak_height,0.5,0.6,0.09999999999999998,0.9,0.92,0.020000000000000018,0.008074410815164447,0.004348302334547043,0.018302402272820473,0.029691684591312394,0.0320501189924276,0.034464565515518186,0.09471015133336184
cumulative_infected,0.5,0.66,0.16000000000000003,0.9,0.95,0.04999999999999993,0.4132809318755921,0.31149134969644476,0.4501394661721872,0.8417030358722362,0.8045353918923985,0.8232711152382574,2.400737203688229
early_growth_slope,0.5,0.48,-0.020000000000000018,0.9,0.84,-0.06000000000000005,0.0008376383272985808,0.0008310708850972114,0.0021676530147297364,0.0027717018060748598,0.0024566057767874596,0.0032878929401375877,0.00786620397342428
