case_id,true_beta,true_gamma,true_R0,beta_ref,gamma_ref,R0_ref,beta_seir,gamma_seir,sigma_seir,sigma,severity,reference_mode,reference_window_days,projection_loss,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median
62,0.2850522636688709,0.10200625056865213,2.794458791297552,0.2850522636688709,0.10200625056865213,2.794458791297552,0.45785190635828155,0.11625968854656599,0.34016670152067746,0.34016670152067746,medium,full_curve,50,0.005372269473498231,0.27999903448269586,0.2800193293104154,0.01030535415757238,0.27300406549251016,0.28705239577828,0.2630401699830746,0.2970150478506777,0.01404833028576985,0.033974877867603115,0.09409896039126119,0.09376967077498116,0.007616871530337664,0.08874668405960362,0.09890249792403608,0.08216724104336572,0.1074961726258983,0.010155813864432456,0.02532893158253259,2.9925161487353136,2.9865504231542923,0.2354133916120062,2.831398463280593,3.155683927519523,2.6053354839765848,3.391870242123613,0.3242854642389301,0.7865347581470283,1.0,1.0,-0.005053229186175012,-0.005032934358455476,0.005032934358455476,2.5330428256521638e-05,0.0,1.0,-0.007907290177390947,-0.00823657979367097,0.00823657979367097,6.784124669750891e-05,0.0,1.0,0.19805735743776154,0.19209163185674027,0.19209163185674027,0.036899195029385434
63,0.1,0.13701096949419822,0.7298685672334765,0.1,0.13701096949419822,0.7298685672334765,0.30644645352733124,0.33970602763721763,0.25063745831236467,0.25063745831236467,medium,full_curve,50,5.023071502004984e-05,0.24242615432892461,0.22465992431920345,0.0959099947209429,0.16564086872399808,0.3041579317813889,0.11455878415633901,0.4277506969313029,0.1385170630573908,0.3131919127749639,0.30739786296682425,0.32216154328296814,0.11927032644720278,0.2167734609050354,0.40690376771015935,0.08907254236715423,0.47399628399479576,0.19013030680512394,0.38492374162764154,0.902288343907216,0.8327120465422122,0.4157506482559081,0.6205622657867351,1.0971466437132213,0.33658117815007743,1.7425707537281379,0.4765843779264862,1.4059895755780605,0.0,0.0,0.1424261543289246,0.12465992431920345,0.12465992431920345,0.01554009673126953,0.0,1.0,0.17038689347262603,0.18515057378876992,0.18515057378876992,0.034280734974310736,1.0,1.0,0.17241977667373953,0.10284347930873572,0.10284347930873572,0.010576781236326351
64,0.15541247443818249,0.10781978011763108,1.4414096770428202,0.15541247443818249,0.10781978011763108,1.4414096770428202,0.38345280040236773,0.22909861154380856,0.21877960652750886,0.21877960652750886,medium,full_curve,50,0.0001763541328898987,0.23820807092114157,0.23485208316544132,0.05021708975099051,0.20432305205142398,0.2676522898127941,0.16444924894386936,0.3273923366641893,0.06332923776137012,0.16294308772031996,0.20133451586858853,0.19976762838193685,0.07584859867900672,0.14506009958984076,0.25119889632506176,0.08158033088012275,0.3313276026740069,0.106138796735221,0.24974727179388417,1.344277767853867,1.254311766484677,0.5039216971340793,1.0040723389391537,1.6183982669774823,0.6637819956460392,2.3539351600782354,0.6143259280383286,1.6901531644321963,0.0,0.0,0.08279559648295909,0.07943960872725883,0.07943960872725883,0.006310651434739977,0.0,1.0,0.09351473575095745,0.09194784826430577,0.09194784826430577,0.008454406800435797,1.0,1.0,-0.09713190918895309,-0.18709791055814318,0.18709791055814318,0.03500562813522294
65,0.28938320135806894,0.07874483305732113,3.674948439441312,0.28938320135806894,0.07874483305732113,3.674948439441312,0.5822899657605273,0.08667950378965864,0.23722154924213384,0.23722154924213384,medium,full_curve,50,0.00888300020736273,0.2871158986385617,0.28720463872007274,0.010755012388520705,0.2797101913603774,0.29407391904589375,0.26974129076099507,0.3052205860824373,0.014363727685516359,0.03547929532144223,0.07700577172699363,0.0762375085785052,0.006717604273377104,0.07233251931205552,0.08078458916434791,0.0672761306377696,0.08905323600251806,0.008452069852292396,0.02177710536474846,3.7547127340055626,3.751228011361074,0.3344460172665347,3.534632059594902,3.978292399804247,3.2134382922636924,4.3011148097483165,0.4436603402093451,1.0876765174846241,1.0,1.0,-0.002267302719507258,-0.0021785626379962064,0.0021785626379962064,4.74613516767299e-06,1.0,1.0,-0.0017390613303275015,-0.0025073244788159366,0.0025073244788159366,6.286676042069608e-06,1.0,1.0,0.07976429456425072,0.0762795719197622,0.0762795719197622,0.005818573092262174
66,0.2774952984628713,0.16698733743119729,1.661774495788975,0.2774952984628713,0.16698733743119729,1.661774495788975,0.5542860441557212,0.23972041849767228,0.23848603435544255,0.23848603435544255,medium,full_curve,50,0.0011166913569506907,0.266044163016905,0.26541270805401573,0.01926778420294501,0.2536079410966097,0.27785819884205715,0.23604971477167194,0.2982493953889516,0.024250257745447423,0.06219968061727968,0.14243440942938523,0.14193954689300742,0.02565723745054711,0.12513537013510706,0.15893380348766759,0.10212153047719819,0.18342631416653626,0.033798433352560525,0.08130478368933808,1.9188858787527028,1.8905186055957617,0.3116954336787083,1.7236449499230688,2.0878769539976307,1.4835219267761297,2.446816402873758,0.3642320040745619,0.9632944760976283,1.0,1.0,-0.01145113544596632,-0.012082590408855565,0.012082590408855565,0.00014598899098816848,0.0,1.0,-0.024552928001812052,-0.025047790538189868,0.025047790538189868,0.0006273918108450338,0.0,1.0,0.2571113829637277,0.2287441098067866,0.2287441098067866,0.05232386777129925
67,0.1816404659388478,0.07958557921522237,2.282328880809419,0.1816404659388478,0.07958557921522237,2.282328880809419,0.28898710468812194,0.10162167609387214,0.26613833526045777,0.26613833526045777,medium,full_curve,50,0.00029314448833970554,0.20807386238538295,0.2072710278546896,0.015040367129776844,0.19821702263721935,0.2178747526748983,0.1851691936682454,0.23272817117430866,0.019657730037678955,0.04755897750606325,0.07065802161694304,0.06460094081875303,0.023040841095889688,0.057375626006975225,0.07680099211739658,0.05147409638103607,0.10858327220666313,0.019425366110421352,0.05710917582562706,3.1157584844920385,3.241718132053748,0.6133017147405114,2.7781014516142806,3.5911108844952375,1.8978396507325246,3.8610905396264115,0.813009432880957,1.9632508888938869,0.0,0.0,0.02643339644653514,0.025630561915841787,0.025630561915841787,0.0006569257041217994,0.0,1.0,-0.008927557598279331,-0.014984638396469338,0.014984638396469338,0.00022453938787294318,0.0,1.0,0.8334296036826196,0.9593892512443292,0.9593892512443292,0.9204277354031546
68,0.2899155079666123,0.18277071421257765,1.5862251740692783,0.2899155079666123,0.18277071421257765,1.5862251740692783,0.47995529275870874,0.2459553448902011,0.3468176230483132,0.3468176230483132,medium,full_curve,50,0.0004838588012307785,0.30044092776462866,0.2993382089704774,0.020636662995376476,0.2865933014148361,0.3141868289677674,0.2674700631933178,0.3338832979455301,0.02759352755293132,0.06641323475221234,0.17775702809678848,0.1775359089335947,0.026162143977357936,0.16128766154876606,0.19496871841352792,0.1344071843481065,0.2203924949254839,0.03368105686476186,0.0859853105773774,1.7194406636290265,1.703524210940662,0.22466001658388046,1.5724314733746407,1.8438222125733787,1.4014426633228116,2.099644662090805,0.271390739198738,0.6982019987679933,1.0,1.0,0.010525419798016356,0.009422701003865108,0.009422701003865108,8.878729420824052e-05,1.0,1.0,-0.005013686115789173,-0.005234805278982957,0.005234805278982957,2.7403186308867834e-05,1.0,1.0,0.13321548955974816,0.11729903687138377,0.11729903687138377,0.013759064050954247
69,0.2949213478194475,0.14013573469753882,2.1045406330939738,0.2949213478194475,0.14013573469753882,2.1045406330939738,0.5156528503637429,0.17358029935181424,0.29207218854030254,0.29207218854030254,medium,full_curve,50,0.0028512394681785226,0.28000538040125084,0.280016264978753,0.01137345380800375,0.27212992641333744,0.28726640126025593,0.2615323686333958,0.29891462061799384,0.01513647484691849,0.03738225198459805,0.12299055495530771,0.12254303360091624,0.010879931574080482,0.11560384809478139,0.12989861997504046,0.10630597587410279,0.14171484437437845,0.014294771880259072,0.035408868500275664,2.2906216757542333,2.28616324256629,0.17861821284822124,2.169843176613822,2.407940477272372,2.01147436298001,2.5993731731838516,0.23809730065854984,0.5878988102038418,0.0,1.0,-0.014915967418196674,-0.014905082840694528,0.014905082840694528,0.00022216149448796646,0.0,1.0,-0.017145179742231106,-0.017592701096622573,0.017592701096622573,0.0003095031318751051,0.0,1.0,0.1860810426602595,0.18162260947231612,0.18162260947231612,0.03298677227153345
70,0.27065791318414495,0.19119199232718484,1.4156341481131225,0.27065791318414495,0.19119199232718484,1.4156341481131225,0.6457040525900928,0.333722090828918,0.21716635812060148,0.21716635812060148,medium,full_curve,50,0.0006887655675724924,0.2768081226020607,0.2753253986635386,0.03175728305584191,0.2551642632047807,0.2961535276197619,0.22950825315829168,0.3314603638980906,0.040989264414981186,0.1019521107397989,0.17769160913330057,0.175763292150324,0.04483736016389035,0.14829630601528793,0.20775860531631435,0.10536670579141819,0.2519398536342673,0.05946229930102642,0.1465731478428491,1.6438631245826032,1.5953948894379852,0.3882408241250841,1.387544307798481,1.8263336011453626,1.1290011077943214,2.3549543543768072,0.43878929334688155,1.2259532465824858,1.0,1.0,0.006150209417915775,0.004667485479393663,0.004667485479393663,2.1785420700350688e-05,1.0,1.0,-0.013500383193884274,-0.015428700176860849,0.015428700176860849,0.000238044789147466,1.0,1.0,0.2282289764694807,0.17976074132486275,0.17976074132486275,0.03231392412166422
71,0.3819377765057407,0.2229898555242799,1.7128033721881755,0.3819377765057407,0.2229898555242799,1.7128033721881755,0.697427260988185,0.2979058612856408,0.3439115858887415,0.3439115858887415,medium,full_curve,50,0.001683906126863598,0.39468579796437403,0.394417429989929,0.014359543862345543,0.38517647900990704,0.40431825115322495,0.3712806391105306,0.4178351377625763,0.019141772143317914,0.046554498652045695,0.22422507393748004,0.22370495922085842,0.013768322093374962,0.2150111953194972,0.23291369934999268,0.20256660749158,0.24772910669046405,0.01790250403049548,0.04516249919888404,1.7643298996725336,1.7603205968359124,0.08314277095123017,1.7052478464368794,1.8200505782385548,1.6344885369237168,1.9030445732946677,0.11480273180167533,0.26855603637095093,0.0,1.0,0.012748021458633352,0.012479653484188336,0.012479653484188336,0.00015574175108541406,1.0,1.0,0.0012352184132001232,0.0007151036965785118,0.0007151036965785118,5.113732968602523e-07,1.0,1.0,0.05152652748435815,0.04751722464773689,0.04751722464773689,0.002257886638223494
72,0.33552108072849857,0.11732048709696706,2.859867777834792,0.33552108072849857,0.11732048709696706,2.859867777834792,0.6993231261961549,0.1342064038436912,0.2435851315693937,0.2435851315693937,medium,full_curve,50,0.008316551158245984,0.32557261021910155,0.32584130166082903,0.009419685449476427,0.31904224662519076,0.33199655896725744,0.31003666790368123,0.3411378654392168,0.012954312342066676,0.031101197535535585,0.11793176385910226,0.11768332411416792,0.006437918640662225,0.11361934437516841,0.12188321570123917,0.10785296578436103,0.1289010223745089,0.00826387132607076,0.02104805659014787,2.7675826680317304,2.765484714178883,0.14818564846846155,2.6692314623489812,2.865280204318455,2.5232793328604686,3.01829002980342,0.19604874196947364,0.4950106969429515,0.0,1.0,-0.009948470509397012,-0.009679779067669536,0.009679779067669536,9.369812279889331e-05,1.0,1.0,0.0006112767621351961,0.0003628370172008566,0.0003628370172008566,1.316507010512147e-07,1.0,1.0,-0.0922851098030617,-0.0943830636559091,0.0943830636559091,0.008908162705075388
73,0.3617985890405681,0.23468602197769442,1.5416281975027684,0.3617985890405681,0.23468602197769442,1.5416281975027684,0.6556438355648078,0.3290453580591502,0.3489140354727547,0.3489140354727547,medium,full_curve,50,0.0008725369749255971,0.3602003214065433,0.3599336901958618,0.01754869801046457,0.3480439999830323,0.37177092841501747,0.3319549693680233,0.38984313536062404,0.02372692843198515,0.057888165992600715,0.2220296273222058,0.22191052943451117,0.018771750445751446,0.20985598210800438,0.2341904879513905,0.19179824902064868,0.25304445080379806,0.024334505843386117,0.06124620178314938,1.6298409353617613,1.6257126080546431,0.10910840627018455,1.5505480460122834,1.697055369859673,1.462140936437175,1.8267369749784064,0.14650732384738974,0.36459603854123146,1.0,1.0,-0.0015982676340248192,-0.0018648988447063086,0.0018648988447063086,3.4778477009869245e-06,0.0,1.0,-0.012656394655488623,-0.012775492543183248,0.012775492543183248,0.00016321320972093078,0.0,1.0,0.08821273785899297,0.08408441055187477,0.08408441055187477,0.007070188097856228
74,0.3595484698004314,0.21241540064294992,1.6926666744131147,0.3595484698004314,0.21241540064294992,1.6926666744131147,0.7105270697130691,0.2937469174042659,0.286978980213207,0.286978980213207,medium,full_curve,50,0.001793027334851453,0.39278289550062173,0.39245727844438494,0.014109902858942102,0.38286526598491655,0.40231689617171873,0.3700904628660563,0.4158248193977085,0.019451630186802182,0.0457343565316522,0.22552838920306434,0.22502050080148175,0.014143767685386383,0.21539108263156495,0.23535678775545393,0.2030380171057354,0.2489310006667224,0.019965705123888983,0.045892983560987005,1.746001271532471,1.743660437348988,0.08556985985915924,1.685705567133724,1.8030413351058991,1.6125164277359685,1.8957267143666547,0.11733576797217515,0.28321028663068626,0.0,0.0,0.033234425700190307,0.03290880864395351,0.03290880864395351,0.0010829896863643494,0.0,1.0,0.01311298856011442,0.012605100158531835,0.012605100158531835,0.00015888855000661928,1.0,1.0,0.0533345971193564,0.05099376293587321,0.05099376293587321,0.0026003638583600363
75,0.1,0.0738712102007093,1.3537073472642231,0.1,0.0738712102007093,1.3537073472642231,0.19803807333165643,0.14521118363218685,0.26717238125822856,0.26717238125822856,medium,full_curve,50,5.6941393353392455e-06,0.3085057387108285,0.2980858079329178,0.10428131226159802,0.22710471556977474,0.37631875724403074,0.15863607294969445,0.4989165371889062,0.149214041674256,0.34028046423921177,0.32352900245307764,0.33526635759406265,0.10582202182213292,0.24948600861523867,0.40940884168850056,0.12570113423913953,0.4738526279718092,0.15992283307326188,0.3481514937326697,1.0320963453689023,0.9979571301960808,0.3791918235922844,0.7992727953713396,1.204162818815121,0.4816981927624216,1.7500669163914626,0.40489002344378144,1.268368723629041,0.0,0.0,0.20850573871082848,0.19808580793291777,0.19808580793291777,0.03923798730443679,0.0,0.0,0.24965779225236834,0.26139514739335334,0.26139514739335334,0.06832742308079293,0.0,1.0,-0.3216110018953209,-0.35575021706814236,0.35575021706814236,0.1265582169440304
76,0.16588777049867598,0.09101476356791059,1.8226468321801326,0.16588777049867598,0.09101476356791059,1.8226468321801326,0.2463871522016275,0.11894785363678441,0.3033771082039343,0.3033771082039343,medium,full_curve,50,2.9581457202445513e-05,0.1994574437504642,0.19804045149813537,0.023411829128656483,0.1838455008248941,0.21494764774458205,0.16230032446389292,0.23883377891416174,0.031102146919687962,0.07653345445026882,0.09661082511558465,0.0843819774898795,0.04581028631665191,0.06662879258623837,0.11078932391834714,0.05290313495376798,0.1778152849568599,0.044160531332108774,0.12491215000309192,2.3510899545660395,2.4182899808674723,0.6872325496883597,1.888910211542201,2.9125142938068054,1.1483925621315703,3.328025293659086,1.0236040822646044,2.1796327315275157,0.0,1.0,0.033569673251788223,0.03215268099945939,0.03215268099945939,0.0010337948954529971,1.0,1.0,0.005596061547674058,-0.006632786078031097,0.006632786078031097,4.3993851156923145e-05,0.0,1.0,0.528443122385907,0.5956431486873397,0.5956431486873397,0.3547907605781683
77,0.1,0.11162585313964908,0.8958498160358551,0.1,0.11162585313964908,0.8958498160358551,0.3590155788423668,0.33155368766323984,0.21816689375760565,0.21816689375760565,medium,full_curve,50,0.00011575131896057883,0.24427657977643555,0.23152152097482212,0.08924148964299519,0.17549939483768398,0.3004397789897955,0.12367923011778421,0.4138805463998622,0.12494038415211153,0.290201316282078,0.31178191914898423,0.3276776370680672,0.1104182307363227,0.23270390591626933,0.4003734196179633,0.10462240771572393,0.469182871559756,0.16766951370169397,0.36456046384403207,0.8750558652769166,0.8234227119489622,0.37792905405537686,0.6196516248636588,1.0397071745742115,0.371612439489405,1.6368178340059152,0.4200555497105527,1.2652053945165103,0.0,0.0,0.14427657977643554,0.13152152097482211,0.13152152097482211,0.017297910479530575,0.0,1.0,0.20015606600933517,0.21605178392841812,0.21605178392841812,0.046678373338651866,1.0,1.0,-0.02079395075893853,-0.0724271040868929,0.0724271040868929,0.005245685406413619
