case_id,true_beta,true_gamma,true_R0,true_beta_timeavg,true_beta_infweighted,true_R0_timeavg,true_R0_infweighted,beta_ref_mode,beta0,gamma,tau,kappa,severity,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median
0,0.06588378066768495,0.22364714789828816,0.29458806556141753,0.06588378066768495,0.09991402699405277,0.29458806556141753,0.4467484961600869,time_avg,0.1072049143651905,0.22364714789828816,15,0.44937047572882854,strong,0.24217142040790332,0.22614150272885097,0.09267110658113993,0.17056631807632044,0.3005734696690232,0.1176470115809762,0.41896774012852533,0.13000715159270276,0.30132072854754915,0.3280113667194803,0.34043926463229957,0.09501174762320494,0.26484015219205215,0.40326594952812245,0.14782568889724032,0.4624063827431161,0.1384257973360703,0.3145806938458757,0.7609890448801457,0.7648615122886815,0.22580846339536506,0.6097723968092981,0.9099202012525545,0.38429844111193234,1.1072417362232736,0.3001478044432564,0.7229432951113413,0.0,0.0,0.17628763974021838,0.160257722061166,0.160257722061166,0.025682537480233934,0.0,1.0,0.10436421882119212,0.11679211673401141,0.11679211673401141,0.013640398531210948,0.0,0.0,0.4664009793187282,0.47027344672726396,0.47027344672726396,0.22115711469674076
1,0.43844080186439427,0.14226911838938677,3.081770709117586,0.43844080186439427,0.46787867086527885,3.081770709117586,3.2886874970624858,time_avg,0.7027206158528589,0.14226911838938677,11,0.517844977505071,strong,0.6886555283604453,0.6892332911531251,0.022573726896747772,0.6736966180986281,0.7046689470131973,0.6513085486068154,0.724949181796071,0.030972328914569136,0.07364063318925562,0.14570387418169742,0.1455024133624864,0.006054767931150675,0.14164920346401577,0.1495907289986235,0.13609028097786122,0.15593522287567035,0.007941525534607724,0.019844941897809137,4.733799783453221,4.72874721339053,0.2361920400055688,4.57286151660327,4.885966215583974,4.3616180956087165,5.140113165807783,0.3131046989807036,0.7784950701990665,0.0,0.0,0.25021472649605103,0.2507924892887309,0.2507924892887309,0.0628968726836382,1.0,1.0,0.0034347557923106453,0.0032332949730996263,0.0032332949730996263,1.0454196383071314e-05,0.0,0.0,1.6520290743356347,1.6469765042729443,1.6469765042729443,2.712531605627128
2,0.26871127322064725,0.1006554263807258,2.669615368815346,0.26871127322064725,0.2535333992025529,2.669615368815346,2.5188249488266163,time_avg,0.5659011015845684,0.1006554263807258,11,0.3267152168467249,strong,0.5574355685621536,0.5575657273996041,0.017130834538988903,0.5456724573766769,0.5684998260951406,0.5292335866334301,0.585935128097636,0.022827368718463692,0.05670154146420592,0.10820282652930022,0.10800871664725545,0.0049488224357729675,0.10480912811173457,0.11148629800592863,0.10026603094216506,0.11651051618029312,0.006677169894194063,0.016244485238128062,5.161958113451349,5.151306993587228,0.2746194142821525,4.970788785902309,5.335758516228919,4.731337042430886,5.639727354267984,0.3649697303266102,0.9083903118370982,0.0,0.0,0.28872429534150634,0.28885445417895683,0.28885445417895683,0.08343689569902307,0.0,1.0,0.0075474001485744124,0.007353290266529644,0.007353290266529644,5.40708777438396e-05,0.0,0.0,2.492342744636003,2.4816916247718823,2.4816916247718823,6.158793320462905
3,0.087085158822266,0.4580472037503408,0.1901226731857354,0.087085158822266,0.13283595350719898,0.1901226731857354,0.2900049436380827,time_avg,0.13292615464543783,0.4580472037503408,20,0.4252323035366723,strong,0.24730530104745094,0.22641004343606413,0.11039406559562423,0.15663226401875824,0.3193979350237016,0.10628959927282068,0.458921744709152,0.16276567100494338,0.3526321454363313,0.3344261027559275,0.3512438440450052,0.11427392172675219,0.2546207438981775,0.4333972781051946,0.12261897446683212,0.485498244659963,0.1787765342070171,0.3628792701931309,0.7722244120912172,0.7573226094871551,0.26434425653773824,0.584761788078604,0.9426219107918974,0.3673691525111628,1.2157633354205313,0.35786012271329337,0.8483941829093684,0.0,0.0,0.16022014222518494,0.13932488461379813,0.13932488461379813,0.019411423472648164,0.0,1.0,-0.12362110099441331,-0.10680335970533561,0.10680335970533561,0.011406957644347307,0.0,0.0,0.5821017389054818,0.5671999363014197,0.5671999363014197,0.3217157677403346
4,0.5245049759055646,0.3380864936809888,1.5513928704897517,0.5245049759055646,0.7729708158215044,1.5513928704897517,2.286310841363758,time_avg,0.7978302058102752,0.3380864936809888,22,0.38823979822713156,strong,0.798202151326215,0.8005178704445326,0.035529486270117684,0.7760273911248983,0.8226533255715074,0.7340603389903892,0.852303811889769,0.04662593444660912,0.11824347289937975,0.3354132962168643,0.33455644605117246,0.01580421682490735,0.32450257719586384,0.34559459246558116,0.3105782906443369,0.3616064846183186,0.021092015269717324,0.05102819397398173,2.381753487518331,2.3782410655170505,0.09183688464902197,2.3172960700351544,2.438509128625363,2.2381595561643266,2.5381779666662636,0.1212130585902087,0.300018410501937,0.0,0.0,0.2736971754206504,0.27601289453896805,0.27601289453896805,0.0761831179517795,1.0,1.0,-0.0026731974641245326,-0.0035300476298163463,0.0035300476298163463,1.2461236268772005e-05,0.0,0.0,0.8303606170285791,0.8268481950272988,0.8268481950272988,0.6836779376199019
5,0.1300984607325225,0.4381957165889852,0.2968957837955113,0.1300984607325225,0.16154716238948244,0.2968957837955113,0.3686644033104709,time_avg,0.16158609909810862,0.4381957165889852,26,0.5940291463120111,strong,0.2516660347513151,0.2360511057585573,0.1072046074053524,0.16225864741285673,0.3204635640315766,0.11180258205547494,0.44904660429766247,0.15820491661871988,0.3372440222421875,0.3464016514914043,0.36706471442455657,0.10443269928399324,0.2766958963075613,0.4313675506310949,0.14423611303855996,0.48093447181872045,0.15467165432353358,0.3366983587801605,0.7509899016158785,0.7444733134843943,0.25314620777781704,0.5747032408238251,0.9058004406643345,0.35798039389089936,1.146334915285043,0.33109719984050945,0.7883545213941436,0.0,1.0,0.12156757401879262,0.10595264502603483,0.10595264502603483,0.011225962988012941,0.0,1.0,-0.09179406509758092,-0.07113100216442864,0.07113100216442864,0.005059619468915952,0.0,0.0,0.45409411782036724,0.447577529688883,0.447577529688883,0.20032564508240291
6,0.6524727776556135,0.41858843962137937,1.5587453352648406,0.6524727776556135,0.8379306979914428,1.5587453352648406,2.001800858975862,time_avg,0.8472431619927892,0.41858843962137937,24,0.557909171510276,strong,0.8430043285556681,0.8488034992934474,0.04602170692507556,0.816857044937882,0.8757877674564132,0.7592873644397871,0.9062063909618816,0.05893072251853115,0.14691902652209454,0.427660524588453,0.4277879022207034,0.02567740678123619,0.41084360933245767,0.44550869243213925,0.38412619731773134,0.4683516612285637,0.03466508309968158,0.08422546391083235,1.9732583290190204,1.965917448879142,0.07732597683281872,1.9222527196409374,2.0187649572477664,1.8581594265100678,2.1080030225609168,0.09651223760682903,0.24984359605084894,0.0,0.0,0.19053155090005458,0.19633072163783394,0.19633072163783394,0.03854575225883264,1.0,1.0,0.009072084967073624,0.009199462599324026,0.009199462599324026,8.463011211636157e-05,0.0,0.0,0.4145129937541798,0.4071721136143014,0.4071721136143014,0.16578913010513757
7,0.11238312205506887,0.059983752692886874,1.8735593724931408,0.11238312205506887,0.0948880714896703,1.8735593724931408,1.5818962173889217,time_avg,0.1793979112856613,0.059983752692886874,17,0.4340092439615424,strong,0.33633975164196034,0.33634260510201286,0.022387412863502307,0.3211503035702262,0.35034276891900307,0.3011419851228034,0.37456505119525857,0.02919246534877684,0.07342306607245519,0.20031123803526873,0.19964522568912024,0.02216896113718045,0.1847288822276933,0.21463232750593025,0.16618061368125522,0.23815161692289524,0.029903445278236962,0.07197100324164002,1.6916557116832243,1.6856014619696114,0.14301115792486124,1.5916626472787592,1.7836523097425607,1.4706508126102116,1.9361652458707603,0.19198966246380156,0.46551443326054875,0.0,0.0,0.22395662958689147,0.223959483046944,0.223959483046944,0.05015785004665439,0.0,0.0,0.14032748534238187,0.13966147299623338,0.13966147299623338,0.019505327039477625,0.0,1.0,-0.1819036608099165,-0.1879579105235294,0.1879579105235294,0.03532817612837108
8,0.5242769534971756,0.19285175782348601,2.7185490006113273,0.5242769534971756,0.8351776878320473,2.7185490006113273,4.330671896682795,time_avg,0.9355674242729045,0.19285175782348601,17,0.33391505112789405,strong,0.9596155666630607,0.968003965550047,0.03111238816706324,0.9475032971674638,0.9813036821402201,0.8961017740621439,0.9925996896598126,0.03380038497275628,0.09649791559766874,0.20318287474885743,0.2028305260689459,0.011204844862755862,0.1957308775838732,0.21010748412450952,0.18570606863075417,0.2220300936236021,0.014376606540636327,0.036324024992847925,4.73758377729867,4.713520228316649,0.3107095899530777,4.529281694290214,4.92971017740845,4.260513445449391,5.274342048896577,0.40042848311823587,1.0138286034471866,0.0,0.0,0.43533861316588507,0.44372701205287135,0.44372701205287135,0.19689366122536903,0.0,1.0,0.01033111692537142,0.009978768245459874,0.009978768245459874,9.957581569659833e-05,0.0,0.0,2.0190347766873424,1.9949712277053218,1.9949712277053218,3.9799101993720787
9,0.4034973460037933,0.16469046328761228,2.4500346768660988,0.4034973460037933,0.5732918584371702,2.4500346768660988,3.4810264479976856,time_avg,0.6327956599466341,0.16469046328761228,24,0.30315846970076854,strong,0.6247011277853964,0.6241323513692242,0.017582788435309256,0.6131768014667252,0.6370057994966112,0.5958904493203411,0.6537142290876288,0.023828998029886028,0.0578237797672877,0.16509474785973463,0.16486722174862173,0.006104887769721621,0.16102695535788564,0.16893860885585985,0.15550328402440167,0.17543210724052544,0.007911653497974208,0.01992882321612377,3.788048440300734,3.782850101922028,0.15326892256788327,3.6867782679147343,3.8869887942705104,3.5410011714950174,4.045903301820872,0.20021052635577608,0.504902130325855,0.0,0.0,0.22120378178160316,0.2206350053654309,0.2206350053654309,0.04867980559260372,1.0,1.0,0.00040428457212235425,0.00017675846100945192,0.00017675846100945192,3.124355353842993e-08,0.0,0.0,1.3380137634346352,1.3328154250559292,1.3328154250559292,1.7763969572670173
