feature,nominal_50,empirical_50,diff_50,nominal_90,empirical_90,diff_90,bias_mean_pred,bias_median_pred,MAE_median_pred,RMSE_median_pred,avg_pred_std,avg_width50,avg_width90
peak_time,0.5,0.59,0.08999999999999997,0.9,0.94,0.039999999999999925,0.8991000000000001,0.42,6.49,10.249390225764653,7.26442218896721,11.4,22.5825
peak_height,0.5,0.59,0.08999999999999997,0.9,0.95,0.04999999999999993,-0.0030787391243502498,-0.005089052934199572,0.01262310827150941,0.016696343716594612,0.02111666631380763,0.02559342541731894,0.06431312067899853
cumulative_infected,0.5,0.7,0.19999999999999996,0.9,0.97,0.06999999999999995,0.07496142866099179,0.021980325993904443,0.17301635656634518,0.2915313774405105,0.44516633944068934,0.4952002279685803,1.3229542974406365
early_growth_slope,0.5,0.53,0.030000000000000027,0.9,0.93,0.030000000000000027,-0.0013300810011237043,-0.0012613661635479422,0.0023160942519612465,0.002980815467245393,0.0034127813910640233,0.004459174439378807,0.010948909711803356
