case_id,true_beta,true_gamma,true_R0,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median
30,0.7592395803513712,0.2346233871950466,3.2359927517379234,0.7436358468454439,0.7442188127504296,0.018780548667526306,0.7307188354957066,0.7564431085460097,0.7121723294671405,0.7740293901468546,0.025724273050303115,0.06185706067971408,0.24093264025518243,0.2405477001764575,0.00852844840804608,0.23522680872533835,0.24651981969669823,0.2271607837585408,0.2555505498921604,0.011293010971359874,0.028389766133619626,3.089498348890655,3.0864264075640184,0.11328558597404846,3.0110174907390217,3.162059021952755,2.9132922667344765,3.285205556955902,0.1510415312137332,0.3719132902214257,0.0,1.0,-0.015603733505927253,-0.01502076760094162,0.01502076760094162,0.00022562345932149747,0.0,1.0,0.006309253060135828,0.005924312981410884,0.005924312981410884,3.509748430171352e-05,0.0,1.0,-0.14649440284726856,-0.14956634417390502,0.14956634417390502,0.02237009130954701
31,0.3629023544419292,0.1616342447732556,2.245207102931791,0.3494033631600453,0.34920552895629503,0.011363683751007384,0.3420557723719297,0.3569696136638808,0.33069596810035556,0.36859045984488803,0.014913841291951113,0.037894491744532466,0.15823246500030466,0.15816988086548384,0.005830769287289428,0.15430157221091959,0.16195213624065036,0.14900668579686502,0.16834394929796714,0.007650564029730772,0.019337263501102125,2.2101013269231764,2.208632787233072,0.08437971835146389,2.154405350893734,2.2642439309656,2.071663765351694,2.3488191903181743,0.10983858007186598,0.27715542496648027,0.0,1.0,-0.01349899128188392,-0.013696825485634168,0.013696825485634168,0.00018760302838391764,1.0,1.0,-0.003401779772950947,-0.0034643639077717725,0.0034643639077717725,1.2001817285471707e-05,1.0,1.0,-0.03510577600861442,-0.03657431569871861,0.03657431569871861,0.0013376805688295344
32,0.2620955712027291,0.2394413796847803,1.0946126836880599,0.31821056371174045,0.2961796940418724,0.14067366724530533,0.20180683009139327,0.40839030221615513,0.13392653989893757,0.5876123912460554,0.20658347212476186,0.4536858513471178,0.35659923959572537,0.38222064074091533,0.11262938838397579,0.2797315802034772,0.45258641894896423,0.1375353900254905,0.4929562176742176,0.17285483874548702,0.35542082764872707,0.9190797957512653,0.9076343203249643,0.3051284647887802,0.7080113109639767,1.1248379612322692,0.4400257201384728,1.423672424579935,0.41682665026829246,0.9836467044414623,1.0,1.0,0.05611499250901136,0.034084122839143305,0.034084122839143305,0.0011617274297138103,0.0,1.0,0.11715785991094507,0.14277926105613503,0.14277926105613503,0.020385917387735958,1.0,1.0,-0.17553288793679456,-0.1869783633630956,0.1869783633630956,0.03496090836594181
33,0.21292750841717056,0.20562531253700156,1.0355121448331173,0.2585943491485483,0.2354690953840762,0.10959609935455135,0.17180007622966548,0.3180980603233141,0.12455601965748318,0.476708190694426,0.14629798409364864,0.3521521710369428,0.30696028943173725,0.3199319180489527,0.11780517693308563,0.212222348652353,0.4085370012473579,0.10686783995681133,0.47663658826769284,0.1963146525950049,0.3697687483108815,0.9123686198450232,0.8784894173429671,0.32819289204055174,0.6804322014275667,1.1077933223179315,0.4347208174845062,1.50905189922252,0.4273611208903648,1.0743310817380136,1.0,1.0,0.04566684073137772,0.02254158696690564,0.02254158696690564,0.0005081231429865703,0.0,1.0,0.1013349768947357,0.11430660551195115,0.11430660551195115,0.013066000063664821,1.0,1.0,-0.12314352498809411,-0.15702272749015012,0.15702272749015012,0.024656136948445945
34,0.3189847206254516,0.4994577730553631,0.6386620407849639,0.2116211666416602,0.15329544254966862,0.13543476644165248,0.11295609628627298,0.2615199085358101,0.10079290667760425,0.5239574670449829,0.1485638122495371,0.42316456036737865,0.32625366595216126,0.3442266258395347,0.12922812479624413,0.219069882202642,0.4471257058230841,0.1016528259811547,0.4940095579453428,0.22805582362044208,0.3923567319641881,0.687145845107154,0.619978540283852,0.3243093087860851,0.43228505320509614,0.8956395540616792,0.28194418087338624,1.3004208978954699,0.46335450085658303,1.0184767170220836,0.0,1.0,-0.10736355398379138,-0.16568927807578296,0.16568927807578296,0.027452936869274133,0.0,0.0,-0.17320410710320183,-0.15523114721582842,0.15523114721582842,0.024096709065942197,1.0,1.0,0.04848380432219013,-0.018683500501111894,0.018683500501111894,0.00034907319097504837
35,0.4400987384949603,0.37599587333865647,1.1704882146367783,0.3538021654526294,0.3459791025715347,0.10605065827808785,0.2745090342072328,0.42584478832986694,0.1921943230580266,0.53765846451475,0.15133575412263411,0.34546414145672333,0.36828429042487193,0.3875310821352308,0.08917179353035684,0.3127891530774142,0.4392366439101023,0.19090240603095154,0.4794664704740021,0.12644749083268814,0.28856406444305055,0.9840970824284925,0.9839553709619548,0.24687815734631163,0.8268772120834909,1.128833743469935,0.5902674881180455,1.3788992958636668,0.30195653138644407,0.7886318077456212,0.0,1.0,-0.0862965730423309,-0.09411963592342559,0.09411963592342559,0.008858505866358186,1.0,1.0,-0.007711582913784543,0.011535208796574326,0.011535208796574326,0.0001330610419805657,0.0,1.0,-0.18639113220828585,-0.18653284367482348,0.18653284367482348,0.034794501769416133
36,0.855571228771493,0.30924544192742925,2.7666413559371725,0.8409575555603293,0.8437023421985216,0.029435568383336906,0.8227408513651133,0.8625684295150223,0.7887483963737678,0.8840580595490862,0.039827578149909004,0.09530966317531842,0.31976214971988826,0.319640586117375,0.012964745605178065,0.31096340255884447,0.32824459750494306,0.29861274701267737,0.340756661805225,0.017281194946098588,0.04214391479254764,2.632789403505789,2.6259012719383885,0.11098907983155108,2.557573181070187,2.699945084279658,2.464888756913225,2.8319049003070353,0.14237190320947102,0.36701614339381017,1.0,1.0,-0.014613673211163802,-0.011868886572971471,0.011868886572971471,0.00014087046848206247,0.0,1.0,0.010516707792459001,0.010395144189945749,0.010395144189945749,0.00010805902272976286,0.0,1.0,-0.13385195243138348,-0.14074008399878402,0.14074008399878402,0.019807771243984782
37,0.19612917429118126,0.3654833615794456,0.5366295566605387,0.2245436086193476,0.17729144773299427,0.13558325154644474,0.1193281507041753,0.2780375177804853,0.10152095444230881,0.5320319603313657,0.15870936707631,0.4305110058890569,0.3363582554640521,0.3613496736252461,0.12690986381760255,0.23789699544455817,0.4497593145612789,0.10561658809231528,0.495851450258975,0.2118623191167207,0.3902348621666597,0.7001852440551379,0.6426899988938264,0.3108276159402795,0.4535080238530994,0.8908808776739346,0.2890521870944308,1.289669475010221,0.43737285382083524,1.00061728791579,1.0,1.0,0.028414434328166344,-0.018837726558186996,0.018837726558186996,0.00035485994188102365,1.0,1.0,-0.029125106115393484,-0.004133687954199494,0.004133687954199494,1.7087376102694e-05,1.0,1.0,0.16355568739459925,0.1060604422332877,0.1060604422332877,0.011248817406720558
38,0.1333277546604977,0.426298170146916,0.3127570418952272,0.18876686084314795,0.14098253986269277,0.11568800904163895,0.10992707325014542,0.219391085586221,0.10040795944320016,0.45164427696852,0.10946401233607558,0.3512363175253198,0.2858066538270217,0.28733784116088135,0.13570435394298433,0.16446990221844868,0.41100775635782677,0.07478972146525341,0.48799712135979906,0.2465378541393781,0.41320739989454564,0.749535813090278,0.6782396141061622,0.3623490478080859,0.4620051190237995,0.9524260009158354,0.3051649260838118,1.4728493480411673,0.4904208818920359,1.1676844219573554,1.0,1.0,0.055439106182650244,0.0076547852021950635,0.0076547852021950635,5.859573649174452e-05,0.0,1.0,-0.14049151631989432,-0.13896032898603466,0.13896032898603466,0.019309973031906985,0.0,1.0,0.43677877119505076,0.365482572210935,0.365482572210935,0.13357751058992132
39,0.9482950685271959,0.22618594246022827,4.192546443039627,0.9282164345643399,0.9366289090769471,0.0381780735724811,0.9095349413984605,0.9543999782786676,0.8561623597446179,0.9734644517729281,0.044865036880207154,0.11730209202831021,0.22140610216542814,0.22093397674783927,0.009805673646634757,0.21473917085729882,0.22799224832290704,0.20574955154956745,0.23802037200661305,0.01325307746560822,0.0322708204570456,4.199661792153516,4.195996818077481,0.240708646607506,4.038062027590678,4.365128185248076,3.8249365578529653,4.5912231551670075,0.32706615765739766,0.7662865973140423,1.0,1.0,-0.02007863396285603,-0.011666159450248847,0.011666159450248847,0.00013609927631863048,1.0,1.0,-0.004779840294800136,-0.005251965712389006,0.005251965712389006,2.7583143844109763e-05,1.0,1.0,0.007115349113888669,0.0034503750378540587,0.0034503750378540587,1.1905087901846397e-05
40,0.4728796567223611,0.29781781981131766,1.58781518520938,0.504391670487933,0.5040838288009856,0.01975366587267809,0.4907528010553968,0.5176091961690983,0.47299741504419474,0.538032384942598,0.02685639511370147,0.06503496989840324,0.31020890845261523,0.3096312571352321,0.01592964071521116,0.2994126117713704,0.32038532237694095,0.2847855127210008,0.33752046028711924,0.020972710605570544,0.05273494756611846,1.6282253304765837,1.6257320677366685,0.06650580000930756,1.583352882554494,1.6722567532542656,1.5226174845550926,1.7404278135852607,0.08890387069977157,0.21781032903016806,0.0,0.0,0.03151201376557189,0.03120417207862447,0.03120417207862447,0.000973700355112407,0.0,1.0,0.012391088641297565,0.011813437323914433,0.011813437323914433,0.0001395573014060546,1.0,1.0,0.040410145267203657,0.03791688252728842,0.03791688252728842,0.0014376899805881899
41,0.7734983169462643,0.3334656298581934,2.3195743359673835,0.7808937099830373,0.7825690277621629,0.027073409312477478,0.7624428341597819,0.7991658035785425,0.7344161471580943,0.8237188936564955,0.03672296941876063,0.0893027464984012,0.3583681955718139,0.3578998915086238,0.015435035453533258,0.34761067389050654,0.368975509031368,0.33344640497528033,0.3844907566567885,0.02136483514086146,0.05104435168150817,2.181174439950645,2.172464805650031,0.07974109353635742,2.12255292265324,2.2340346374573894,2.0629552978892893,2.3238929354166644,0.11148171480414959,0.2609376375273751,1.0,1.0,0.007395393036773057,0.009070710815898608,0.009070710815898608,8.227779470566e-05,0.0,1.0,0.024902565713620484,0.02443426165043039,0.02443426165043039,0.0005970331424016932,0.0,1.0,-0.1383998960167383,-0.14710953031735263,0.14710953031735263,0.021641213910192095
42,0.9815270107253146,0.20448561087112066,4.799980822826369,0.9527386590872394,0.9632443800101675,0.03948652722817491,0.9401839768702733,0.9784187058273173,0.8746933780907646,0.9895473543796091,0.03823472895704394,0.11485397628884442,0.20116152410675756,0.20093162156249847,0.009374944889712716,0.19471407631269644,0.20740003678520205,0.18626771245609736,0.2168196170878372,0.012685960472505614,0.030551904631739846,4.745261886221301,4.740398000067309,0.27934690652461025,4.577083967677346,4.917404519005397,4.3087845859569684,5.200257841483372,0.34032055132805095,0.8914732555264031,0.0,1.0,-0.028788351638075138,-0.01828263071514702,0.01828263071514702,0.0003342545858664372,1.0,1.0,-0.0033240867643631045,-0.0035539893086221908,0.0035539893086221908,1.2630840005800838e-05,1.0,1.0,-0.054718936605068436,-0.05958282275906068,0.05958282275906068,0.0035501127679376395
43,0.401830617301533,0.21788931368120168,1.8441960760382201,0.3958328851214333,0.3954413648471507,0.012669966259810742,0.387058800132954,0.40432121651709696,0.3755819652227227,0.4179703324134219,0.017262416384142942,0.04238836719069922,0.2186607017224769,0.21818578120143114,0.008881418376261217,0.2124750925854516,0.22472245061837287,0.20439088605558461,0.23353850203939672,0.012247358032921263,0.029147615983812103,1.8121194496343962,1.8116368543969403,0.06848788533230582,1.7655538726847768,1.859503064505747,1.700575840754277,1.9249113645776736,0.09394919182097028,0.2243355238233966,1.0,1.0,-0.005997732180099746,-0.0063892524543823215,0.0063892524543823215,4.082254692583052e-05,1.0,1.0,0.0007713880412752172,0.0002964675202294653,0.0002964675202294653,8.789299055100843e-08,1.0,1.0,-0.032076626403823916,-0.03255922164127978,0.03255922164127978,0.0010601029138859815
44,0.6900339009444882,0.0542146688090106,12.727808102551814,0.6592300820799661,0.6594032346883564,0.02865944405637827,0.6395300298968972,0.678554821689189,0.6125401179237159,0.7070834642202259,0.03902479179229179,0.09454334629651007,0.05586516597088966,0.055285168452376875,0.00311481497111016,0.053786211237697557,0.05724762592200626,0.052206087428347876,0.06121891405183025,0.003461414684308703,0.009012826623482371,11.83199938600093,11.8394507702576,0.7756295347571137,11.345534721142362,12.362956857360665,10.550633421691815,13.05751426313578,1.0174221362183022,2.506880841443964,0.0,1.0,-0.030803818864522103,-0.030630666256131867,0.030630666256131867,0.0009382377152945354,1.0,1.0,0.0016504971618790595,0.0010704996433662725,0.0010704996433662725,1.1459694864473166e-06,0.0,1.0,-0.8958087165508832,-0.8883573322942144,0.8883573322942144,0.7891787498408933
45,0.9108071092325554,0.2625396565207587,3.4692172653183113,0.9114538359838205,0.9167764568569483,0.03457421058415867,0.8922178241955487,0.9365908903323593,0.8459176675025954,0.9572746380771868,0.04437306613681058,0.11135697057459137,0.2680450938211097,0.26817865192151014,0.010634677503767495,0.26084338718322864,0.2746937254210963,0.250822346454284,0.28643308720552707,0.013850338237867688,0.0356107407512431,3.4045081541942186,3.398561699835462,0.16460946347459696,3.2956102006519745,3.510965737708059,3.1451556670970695,3.685053469413725,0.21535553705608468,0.5398978023166556,1.0,1.0,0.000646726751265092,0.00596934762439294,0.00596934762439294,3.5633111060845635e-05,1.0,1.0,0.005505437300350968,0.005638995400751412,0.005638995400751412,3.1798269129695576e-05,1.0,1.0,-0.06470911112409272,-0.07065556548284935,0.07065556548284935,0.004992208933701212
46,0.7897568613819196,0.2865916676605807,2.7556867505207894,0.7861309889004473,0.7863435375835535,0.02374456635992573,0.7718934022029706,0.802143542990732,0.7435337304014891,0.8231572677434965,0.030250140787761337,0.07962353734200744,0.2949697032125099,0.2948095785377677,0.01102481810989468,0.28738102701172435,0.3026984349419429,0.27669091771066595,0.3130913561710628,0.015317407930218518,0.03640043846039687,2.6675437810731557,2.6626788629819895,0.09777723359339735,2.597802046213142,2.7288429602047226,2.5184860661621213,2.8413351057586387,0.1310409139915807,0.32284903959651734,1.0,1.0,-0.003625872481472281,-0.003413323798366119,0.003413323798366119,1.1650779352492512e-05,0.0,1.0,0.00837803555192923,0.008217910877186985,0.008217910877186985,6.753405918538815e-05,0.0,1.0,-0.08814296944763367,-0.09300788753879985,0.09300788753879985,0.008650467144430041
47,0.5939787380349971,0.30352579838417004,1.9569299914440987,0.6140489014192343,0.614251612384271,0.017715395456416667,0.6026875971119088,0.6260510808540343,0.5842994135814296,0.6427505820148148,0.02336348374212549,0.05845116843338527,0.32387630990064653,0.32329485521385715,0.012264969547828315,0.3155993100069261,0.3318519332885479,0.30386361418305907,0.34512148349402405,0.016252623281621803,0.04125786931096498,1.8974209684266719,1.895579870567703,0.05913629102853479,1.856629033469916,1.9372708557079825,1.803387136518079,1.996158863407987,0.08064182223806649,0.19277172688990807,0.0,1.0,0.020070163384237172,0.02027287434927383,0.02027287434927383,0.00041098943438144477,0.0,0.0,0.020350511516476488,0.019769056829687104,0.019769056829687104,0.00039081560793539834,0.0,1.0,-0.05950902301742689,-0.0613501208763958,0.0613501208763958,0.0037638373315483755
48,0.9382999110353083,0.3703410372513009,2.533610420274893,0.9305923087895999,0.9382146928121335,0.03707859222691582,0.9136185222929036,0.9575261103482504,0.8607779051109546,0.9736446879075646,0.04390758805534678,0.11286678279661,0.39581421973246644,0.3958467056676859,0.020208133660822192,0.3828423966791636,0.4099705073721034,0.36116584756756426,0.4282988270836699,0.0271281106929398,0.06713297951610564,2.3544821116697072,2.3460796683079557,0.10404488234978398,2.283996589847264,2.41661699740321,2.20066690359802,2.5366004466931047,0.13262040755594606,0.3359335430950847,1.0,1.0,-0.007707602245708434,-8.521822317475447e-05,8.521822317475447e-05,7.26214556106226e-09,0.0,1.0,0.025473182481165535,0.02550566841638502,0.02550566841638502,0.0006505391213665803,0.0,1.0,-0.1791283086051858,-0.18753075196693736,0.18753075196693736,0.03516778293328498
49,0.25396305048300616,0.48391342871249765,0.524810917437653,0.2598026608724131,0.2255701203606139,0.12848095203683266,0.1555975182461924,0.3370525259204653,0.11247064701144306,0.521935825770506,0.18145500767427292,0.40946517875906296,0.3394899887349493,0.36259235297833325,0.11829431796347868,0.24935196393110748,0.44303151412177777,0.12172232494260363,0.49044466888074834,0.1936795501906703,0.36872234393814474,0.798091060597894,0.7730880951683248,0.2979545511169819,0.576845861757598,0.987792411624194,0.3587024401830687,1.3077961232475168,0.41094654986659596,0.9490936830644481,1.0,1.0,0.005839610389406946,-0.028392930122392246,0.028392930122392246,0.0008061584809350489,0.0,1.0,-0.14442343997754836,-0.1213210757341644,0.1213210757341644,0.014718803417294854,0.0,1.0,0.2732801431602411,0.24827717773067182,0.24827717773067182,0.061641556981907604
50,0.20974879983321681,0.3254034766137921,0.6445806972190373,0.16834354144527253,0.12239129347185693,0.106438690131259,0.10423684776718836,0.18212459882815218,0.10011857827862412,0.4059768713368033,0.07788775106096382,0.3058582930581792,0.26402980606972287,0.25147007154705847,0.13703214761548208,0.139951057158571,0.3850615723750002,0.07014844763605438,0.4859996687836149,0.2451105152164292,0.4158512211475605,0.7530377195857479,0.6591275438617987,0.38348333904435394,0.4511570038540021,0.9863589405828683,0.2899466762250096,1.5358287126275127,0.5352019367288663,1.2458820364025032,0.0,1.0,-0.04140525838794429,-0.08735750636135989,0.08735750636135989,0.007631333917675033,1.0,1.0,-0.061373670544069225,-0.07393340506673363,0.07393340506673363,0.0054661483847617135,1.0,1.0,0.10845702236671062,0.014546846642761402,0.014546846642761402,0.00021161074724801866
51,0.1005361654470189,0.05154935399987243,1.9502895312183293,0.20283673395756766,0.1989336996626272,0.04878007650066367,0.16617786593510653,0.23536798977683282,0.1301407683774912,0.28676505545876313,0.06919012384172629,0.15662428708127193,0.14534343072732334,0.12996704055952818,0.07045720676260217,0.0908501020725494,0.18487369081148453,0.06276222772684543,0.281791875091026,0.09402358873893513,0.21902964736418057,1.588947964027079,1.6117819825872024,0.46149945093055306,1.2447019184498054,1.954606594541156,0.7992235515140778,2.2901210977293833,0.7099046760913506,1.4908975462153056,0.0,0.0,0.10230056851054875,0.09839753421560829,0.09839753421560829,0.009682074739711805,0.0,0.0,0.09379407672745091,0.07841768655965575,0.07841768655965575,0.006149333565368414,1.0,1.0,-0.3613415671912503,-0.33850754863112686,0.33850754863112686,0.11458736048025472
52,0.6621915022278642,0.22954985717281623,2.8847393345548213,0.6432812168673187,0.6431993275945618,0.01512054461033691,0.6331273978595123,0.6536585779273054,0.619317492200406,0.6679741136249197,0.020531180067793087,0.04865662142451366,0.23325178211682032,0.23312363986213194,0.0077906453299552226,0.2280873064886203,0.23854981884263166,0.22071607606127253,0.24602453053525355,0.010462512354011355,0.02530845447398103,2.760115270974389,2.7570632691573884,0.08980795397640798,2.6998798812350557,2.8196448821974567,2.6139193234293154,2.9171684847352544,0.11976500096240095,0.30324916130593893,0.0,1.0,-0.01891028536054551,-0.018992174633302383,0.018992174633302383,0.0003607026973018545,1.0,1.0,0.0037019249440040924,0.003573782689315713,0.003573782689315713,1.2771922710452651e-05,0.0,1.0,-0.12462406358043232,-0.12767606539743293,0.12767606539743293,0.01630117767536957
53,0.5474340714153043,0.3657854836856563,1.4965986782727296,0.5325618531371774,0.5332262636527153,0.040780258928488924,0.5051411728416646,0.5597434973312232,0.466963416139666,0.6003544558902473,0.054602324489558596,0.13339103975058125,0.3723768594186093,0.3745246097608956,0.032879374827326086,0.3511542653103026,0.394446263604056,0.31600084786802374,0.42396956649076756,0.04329199829375341,0.10796871862274382,1.4348728199952392,1.4279396239508284,0.09687654094389332,1.3695424184421259,1.4955185883373179,1.2869516656633477,1.598828779488679,0.125976169895192,0.31187711382533134,1.0,1.0,-0.014872218278126903,-0.014207807762589009,0.014207807762589009,0.0002018618014186845,1.0,1.0,0.006591375732953042,0.0087391260752393,0.0087391260752393,7.637232455892747e-05,0.0,1.0,-0.06172585827749044,-0.06865905432190123,0.06865905432190123,0.004714065740377783
54,0.6308139932463795,0.35522614039079586,1.775809608359341,0.6399988048163423,0.6406308742094733,0.023005799979166318,0.6243662403833554,0.6556654020046685,0.6015755467673103,0.6764886100461885,0.031299161621313076,0.07491306327887826,0.3573172060017708,0.3571702560022978,0.016679922367630134,0.34608403890758466,0.3685102012249749,0.32988376285861776,0.38405785353032185,0.022426162317390252,0.05417409067170409,1.7931798737388718,1.7889321100749345,0.06758299455781805,1.746365341545648,1.8338228046413736,1.6890085610668244,1.909648264607271,0.08745746309572566,0.2206397035404466,1.0,1.0,0.009184811569962759,0.009816880963093744,0.009816880963093744,9.637115184355234e-05,1.0,1.0,0.0020910656109749404,0.0019441156115019287,0.0019441156115019287,3.7795855108855183e-06,1.0,1.0,0.01737026537953068,0.013122501715593371,0.013122501715593371,0.00017220005127575096
55,0.30555603347431926,0.3566623566559083,0.8567095118734549,0.25352485700965427,0.21658390473435757,0.13241852508753277,0.14816896430349605,0.3209151025793721,0.11028687299943125,0.5277995243624737,0.17274613827587607,0.41751265136304244,0.31756549918258953,0.3346726064683279,0.12646721746583156,0.21054813091726327,0.4295985297174855,0.09969256273228166,0.4901353115811143,0.21905039880022226,0.3904427488488326,0.8535731631021438,0.8252072732933184,0.3373499313928374,0.6040225853810985,1.0703070205891703,0.3686913255813791,1.4710551902154576,0.4662844352080717,1.1023638646340785,1.0,1.0,-0.052031176464664985,-0.08897212873996169,0.08897212873996169,0.007916039692520317,1.0,1.0,-0.03909685747331876,-0.02198975018758037,0.02198975018758037,0.0004835491133121909,1.0,1.0,-0.0031363487713110816,-0.031502238580136455,0.031502238580136455,0.0009923910355598376
56,0.6730153192514028,0.46312699311867817,1.4531982139916857,0.5508303712783524,0.5500127383973393,0.06324672647654567,0.5094441840793916,0.5954254005815582,0.4474704822057951,0.6532451721394099,0.08598121650216661,0.2057746899336148,0.4087365482234323,0.4121367063650119,0.04363719421499145,0.38197959293410366,0.44074345857289376,0.3315163592486255,0.4730595958609911,0.0587638656387901,0.14154323661236562,1.3520552421943686,1.351269121146431,0.12120760631215556,1.2768703675205604,1.4206634286922026,1.1580235220340331,1.550380581826621,0.14379306117164226,0.39235705979258784,0.0,0.0,-0.12218494797305035,-0.12300258085406346,0.12300258085406346,0.015129634896760419,0.0,1.0,-0.05439044489524586,-0.05099028675366629,0.05099028675366629,0.002600009343221116,0.0,1.0,-0.10114297179731713,-0.10192909284525475,0.10192909284525475,0.010389539968256563
57,0.4275228807741035,0.12866618766604318,3.322729059819131,0.4232795457763448,0.42318299340902266,0.012107829336653914,0.41484445899653466,0.4314183752272811,0.40345354436498676,0.44358179149281995,0.016573916230746444,0.040128247127833194,0.12742098483777803,0.12731264879142717,0.0049654089905807755,0.12399171593601468,0.13052436034701412,0.11937171374553665,0.13581793673018455,0.006532644410999433,0.0164462229846479,3.326017147397912,3.321870894216808,0.14063378886479327,3.2298468872828847,3.4172561814520632,3.102737071922343,3.5606901982119012,0.1874092941691785,0.4579531262895582,1.0,1.0,-0.0042433349977586965,-0.004339887365080841,0.004339887365080841,1.8834622341588328e-05,1.0,1.0,-0.0012452028282651517,-0.001353538874616006,0.001353538874616006,1.8320674850967639e-06,1.0,1.0,0.0032880875787810737,-0.0008581656023229911,0.0008581656023229911,7.364482010103821e-07
58,0.17219178491586873,0.20733908408289137,0.8304839662889066,0.28267795391456857,0.2534554548154541,0.13444356520419742,0.1742111378726144,0.36018965568606864,0.1190840958788388,0.5577850688792089,0.18597851781345423,0.4387009730003701,0.35094023622677184,0.37503283843286084,0.11369878613132824,0.26969215317844664,0.4469337732909502,0.12999449803831392,0.4924356051091822,0.17724162011250355,0.3624411070708683,0.8339519539178768,0.8146459340365095,0.3053096282238254,0.6070079684576666,1.0340847690956407,0.37485418587585206,1.3604283216093929,0.42707680063797415,0.9855741357335408,0.0,1.0,0.11048616899869984,0.08126366989958539,0.08126366989958539,0.006603784045548781,0.0,1.0,0.14360115214388047,0.16769375434996947,0.16769375434996947,0.028121195247987906,1.0,1.0,0.0034679876289701594,-0.015838032252397105,0.015838032252397105,0.0002508432656279709
59,0.9130387040291569,0.15504453455831887,5.888880292557001,0.8950235886938436,0.8999528443704372,0.03619985761186687,0.8748573901263019,0.9211504541047807,0.8282438101296217,0.9442110823666121,0.046293063978478766,0.11596727223699044,0.15963069267886584,0.1594451443344017,0.00744863483417731,0.1546338305675917,0.16460639654530373,0.14795710764400588,0.17214785062327068,0.009972565977712039,0.024190742979264795,5.618001855592599,5.608815021574847,0.33194551456650195,5.39316123374925,5.831459491118026,5.09125664100277,6.182625767907933,0.4382982573687757,1.0913691269051622,1.0,1.0,-0.018015115335313303,-0.013085859658719667,0.013085859658719667,0.0001712397230077068,1.0,1.0,0.004586158120546968,0.004400609776082837,0.004400609776082837,1.9365366401355835e-05,0.0,1.0,-0.27087843696440217,-0.2800652709821545,0.2800652709821545,0.07843655601030763
60,0.7474306541309608,0.21663530886247656,3.4501792808181664,0.7492782505158807,0.7498553885110011,0.01928496666086856,0.7365667872799564,0.7627735373847513,0.7165343303405892,0.779523960971808,0.026206750104794896,0.06298963063121876,0.2319876240355185,0.23179950432531812,0.007823838303463013,0.226656265424109,0.23754444422411514,0.21932431100165664,0.24510757974467667,0.010888178800006143,0.025783268743020032,3.2327969678752937,3.22491192100966,0.11987209063879856,3.1508856736490003,3.3134222846237575,3.0377136041005746,3.4342943642867096,0.16253661097475725,0.3965807601861351,1.0,1.0,0.0018475963849199362,0.0024247343800403165,0.0024247343800403165,5.879336813749498e-06,0.0,0.0,0.015352315173041947,0.015164195462841562,0.015164195462841562,0.00022995282403526462,0.0,0.0,-0.2173823129428727,-0.2252673598085062,0.2252673598085062,0.050745383395094996
61,0.6102305752280143,0.2584376590307339,2.3612293096782944,0.6086062679509512,0.6091847293140163,0.014408146863742298,0.5990837184871136,0.6181933109363106,0.5849671173645796,0.631969220768777,0.019109592449196966,0.047002103404197415,0.26693567888735825,0.2666842032662319,0.008195047619782472,0.2608084271908106,0.2724016520337055,0.25376505602111576,0.2807361852193084,0.011593224842894878,0.02697112919819261,2.281388525437339,2.2780139111610556,0.0671465814714237,2.2355850608007812,2.323890381802663,2.178646805336092,2.3948126690772304,0.0883053210018816,0.21616586374113833,1.0,1.0,-0.0016243072770630862,-0.0010458459139979226,0.0010458459139979226,1.09379367582615e-06,0.0,1.0,0.00849801985662435,0.008246544235497977,0.008246544235497977,6.80054918280249e-05,0.0,1.0,-0.0798407842409552,-0.0832153985172388,0.0832153985172388,0.00692480255038287
62,0.9753092956376895,0.0989919908170103,9.852406114759106,0.9387695550099928,0.951712130550421,0.04639331620295065,0.9229640851465393,0.9694588663322156,0.8508546759538493,0.9846311671174757,0.04649478118567629,0.13377649116362633,0.09420879338165182,0.09409723993738597,0.005065950500457912,0.09064319719830169,0.09736342032965035,0.08627406711001752,0.10288580864704254,0.0067202231313486654,0.01661174153702502,9.994764713356311,10.014763371830238,0.7493560407407848,9.538328795177765,10.474448770965404,8.776656229559451,11.171200338333195,0.9361199757876388,2.3945441087737436,0.0,1.0,-0.036539740627696715,-0.0235971650872685,0.0235971650872685,0.0005568262001558035,0.0,1.0,-0.004783197435358474,-0.004894750879624321,0.004894750879624321,2.3958586173583065e-05,1.0,1.0,0.14235859859720534,0.16235725707113247,0.16235725707113247,0.026359878923661793
