bin_variable,bin,n_cases,bin_left,bin_right,bin_center,mean_true_gamma,mean_true_beta,mean_true_R0,gamma_bias_mean_est,gamma_bias_median_est,gamma_MAE_median_est,gamma_RMSE_median_est,gamma_empirical_50,gamma_diff_50,gamma_ci95_50_low,gamma_ci95_50_high,gamma_empirical_90,gamma_diff_90,gamma_ci95_90_low,gamma_ci95_90_high,gamma_avg_post_std,gamma_avg_width50,gamma_avg_width90
latent_peak_height,"(0.009000000000000001, 0.017]",25,0.009000000000000001,0.017,0.013000000000000001,0.33656481254532805,0.24212495806511217,0.7542143234152496,-0.02031335785704572,-0.006660530149027384,0.11637510497834418,0.13740416733445698,0.4,-0.09999999999999998,0.23403302377747973,0.5926054264103301,0.8,-0.09999999999999998,0.6086904963045967,0.9113941531319742,0.1224142013888644,0.20414075895073405,0.3790971649527918
latent_peak_height,"(0.017, 0.153]",25,0.017,0.153,0.08499999999999999,0.3211700987001468,0.49326328780093825,1.5811858685394842,-0.0021421374451922803,1.9226739102207736e-05,0.01989859027568435,0.026434137337609444,0.52,0.020000000000000018,0.3349851695035678,0.6996871404588704,0.92,0.020000000000000018,0.7503389104960468,0.9777795987151524,0.035786329386206565,0.048484833620627145,0.11533235730673941
latent_peak_height,"(0.153, 0.352]",25,0.153,0.352,0.2525,0.23107243225878368,0.5910591146639298,2.6289267007577046,0.006044153641315972,0.0058202860185556805,0.009197888136558356,0.011463175231573001,0.36,-0.14,0.20247880774458224,0.5548150225183514,0.92,0.020000000000000018,0.7503389104960468,0.9777795987151524,0.009867283780605968,0.01334843386525002,0.0323091759623735
latent_peak_height,"(0.352, 0.721]",25,0.352,0.721,0.5365,0.1320309301760944,0.762827950326316,6.645181365058838,-0.0002540044056116686,-0.0005148086482584069,0.00249391790471034,0.002965856968942498,0.88,0.38,0.7004420607907267,0.9583318284955964,1.0,0.09999999999999998,0.8668077490609515,0.9999999999999999,0.006124645641585562,0.008111840037072743,0.019970579174558092
