case_id,true_beta,true_gamma,true_R0,feature,observed_value,pred_mean,pred_median,pred_std,pred_ci50_low,pred_ci50_high,pred_ci90_low,pred_ci90_high,pred_width50,pred_width90,covered50,covered90,err_mean,err_median,abs_err_median,sq_err_median
73,0.8702186623464448,0.2784051921505333,3.125727130390294,cumulative_infected,3.6399950813502073,3.490674768148165,3.48278705321718,0.20714066935308187,3.3339665984676685,3.651919402356725,3.1987040881140274,3.8428581104031765,0.31795280388905667,0.6441540222891491,1.0,1.0,-0.14932031320204242,-0.15720802813302726,0.15720802813302726,0.02471436410947469
73,0.8702186623464448,0.2784051921505333,3.125727130390294,early_growth_slope,0.03669139316272256,0.03381306553577381,0.034201952900427074,0.004651667976817034,0.031389033233392094,0.0367341086332436,0.023393843447723026,0.04079265261756344,0.005345075399851504,0.01739880916984041,1.0,1.0,-0.00287832762694875,-0.0024894402622954864,0.0024894402622954864,6.19731281953782e-06
74,0.9512666823819053,0.46222366921942565,2.0580224374670055,peak_time,9.0,9.63,9.0,1.5285498508274589,9.0,11.0,7.0,12.0,2.0,5.0,1.0,1.0,0.6300000000000008,0.0,0.0,0.0
74,0.9512666823819053,0.46222366921942565,2.0580224374670055,peak_height,0.1651558130979538,0.1584903021156788,0.15754956007003784,0.015448494114983778,0.14743436127901077,0.1666216254234314,0.13449461460113527,0.18304825723171234,0.019187264144420624,0.04855364263057707,1.0,1.0,-0.006665510982274997,-0.007606253027915955,0.007606253027915955,5.785508512468063e-05
74,0.9512666823819053,0.46222366921942565,2.0580224374670055,cumulative_infected,1.8699532404134516,1.8082798102692414,1.8020692865320598,0.11791199549108311,1.722200240881648,1.8822734585082799,1.6327552139278851,2.012653083371697,0.16007321762663196,0.37989786944381176,1.0,1.0,-0.06167343014421012,-0.06788395388139179,0.06788395388139179,0.004608231194570927
74,0.9512666823819053,0.46222366921942565,2.0580224374670055,early_growth_slope,0.016653330530971285,0.013905877625995688,0.013869943686239861,0.0035143540514657526,0.011526321219965514,0.016458200171612022,0.008433110286880817,0.019222631150235727,0.004931878951646509,0.01078952086335491,0.0,1.0,-0.002747452904975597,-0.0027833868447314242,0.0027833868447314242,7.747242327423953e-06
75,0.6816559912114352,0.17527444194906894,3.889078085951117,peak_time,11.0,11.81,12.0,0.9815983667138782,11.0,13.0,10.0,13.0,2.0,3.0,1.0,1.0,0.8100000000000005,1.0,1.0,1.0
75,0.6816559912114352,0.17527444194906894,3.889078085951117,peak_height,0.4250100553035736,0.3945829451084137,0.394316628575325,0.020183142206655166,0.3812531754374504,0.40901118516921997,0.3620818451046944,0.42797687500715254,0.027758009731769562,0.06589502990245816,0.0,1.0,-0.030427110195159923,-0.030693426728248596,0.030693426728248596,0.0009420864443223653
75,0.6816559912114352,0.17527444194906894,3.889078085951117,cumulative_infected,5.616373298456892,5.579617616810137,5.536693844944239,0.26991923123625483,5.437052118853899,5.7828577894033515,5.1576501862320585,5.988427268966916,0.34580567054945277,0.8307770827348575,1.0,1.0,-0.036755681646755356,-0.07967945351265371,0.07967945351265371,0.006348815312075143
75,0.6816559912114352,0.17527444194906894,3.889078085951117,early_growth_slope,0.023222143828336678,0.024978271071232433,0.0251512792832121,0.003428305038466487,0.02276496609972257,0.02704351669221761,0.01893640527934102,0.030646834513823874,0.004278550592495038,0.011710429234482855,1.0,1.0,0.0017561272428957553,0.001929135454875424,0.001929135454875424,3.721563603257409e-06
76,0.24515998097499087,0.42849727439726715,0.5721389507549093,peak_time,12.0,20.61,19.0,14.257300097164473,8.75,30.25,1.0,46.0,21.5,45.0,1.0,1.0,8.61,7.0,7.0,49.0
76,0.24515998097499087,0.42849727439726715,0.5721389507549093,peak_height,0.050505731254816055,0.05052739843726158,0.04740282893180847,0.013961802208389686,0.042618912644684315,0.05592858046293259,0.03604780994355679,0.06827277727425098,0.013309667818248272,0.03222496733069419,1.0,1.0,2.1667182445526956e-05,-0.0031029023230075836,0.0031029023230075836,9.628002826125859e-06
76,0.24515998097499087,0.42849727439726715,0.5721389507549093,cumulative_infected,0.44393698882777244,0.5402161282166617,0.4561887167401437,0.3314074249759236,0.37819950458651874,0.5838164124434115,0.31807025127418453,1.0812100935843771,0.2056169078568928,0.7631398423101926,1.0,1.0,0.09627913938888921,0.01225172791237128,0.01225172791237128,0.00015010483683877753
76,0.24515998097499087,0.42849727439726715,0.5721389507549093,early_growth_slope,1.5621439420751615e-05,-0.0004208761236718378,-0.00032286122791447237,0.002193246544513662,-0.0017635854130189502,0.0007646816222751068,-0.004091697701022936,0.003167042644296694,0.002528267035294057,0.00725874034531963,1.0,1.0,-0.0004364975630925894,-0.000338482667335224,0.000338482667335224,1.1457051608636792e-07
77,0.7283406257158813,0.14076317778976535,5.1742269331521,peak_time,10.0,10.62,11.0,0.7355338884171829,10.0,11.0,10.0,12.0,1.0,2.0,1.0,1.0,0.6199999999999992,1.0,1.0,1.0
77,0.7283406257158813,0.14076317778976535,5.1742269331521,peak_height,0.5279527902603149,0.4991791099309921,0.49989624321460724,0.021981148317084375,0.483299657702446,0.5122150182723999,0.46461803615093233,0.5336404651403427,0.02891536056995392,0.06902242898941036,0.0,1.0,-0.028773680329322815,-0.028056547045707703,0.028056547045707703,0.0007871698321280096
