case_id,true_beta,true_gamma,true_R0,beta_ref,gamma_ref,R0_ref,beta_seir,gamma_seir,sigma_seir,sigma,severity,reference_mode,reference_window_days,projection_loss,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median
65,0.3054414259693277,0.07969404165309073,3.8326758140704986,0.3054414259693277,0.07969404165309073,3.8326758140704986,0.5822899657605273,0.08667950378965864,0.2737005631299579,0.2737005631299579,pooled,full_curve,50,0.010132734023991424,0.3032980968442411,0.30311596171832444,0.010353917833796626,0.29624750103038316,0.31048074029379746,0.28669316549237506,0.31998720936730857,0.014233239263414299,0.03329404387493351,0.07902971020004677,0.07850270769190397,0.00616897619169817,0.07466459146458235,0.08257518038567993,0.0700177101165254,0.08993294011222706,0.007910588921097583,0.019915229995701667,3.859612335267396,3.852336696011408,0.3118980201573971,3.646969649105558,4.071890572670639,3.367310056792561,4.388989670674605,0.4249209235650806,1.021679613882044,1.0,1.0,-0.002143329125086635,-0.002325464251003273,0.002325464251003273,5.407783982694214e-06,1.0,1.0,-0.0006643314530439537,-0.001191333961186758,0.001191333961186758,1.4192766070769316e-06,1.0,1.0,0.026936521196897267,0.019660881940909203,0.019660881940909203,0.0003865502786943696
66,0.29951780720197263,0.17561526535260072,1.7055340069702944,0.29951780720197263,0.17561526535260072,1.7055340069702944,0.5542860441557212,0.23972041849767228,0.27960149365873194,0.27960149365873194,pooled,full_curve,50,0.00124569845086922,0.2921261736150718,0.29233642501676477,0.016485149407550904,0.2809423753319864,0.3029610452636731,0.26584363265296923,0.3195263477043259,0.02201866993168672,0.05368271505135669,0.15682239358707323,0.15633051241398144,0.019527456395757578,0.14463805616342335,0.1683316041306764,0.12556867701569854,0.18937855548292548,0.023693547967253065,0.06380987846722694,1.8851225000975647,1.8716304815925082,0.20129114223179168,1.7552724675386686,1.9997619436871248,1.5932567228894436,2.2255918046872565,0.24448947614845618,0.6323350817978128,1.0,1.0,-0.007391633586900814,-0.007181382185207863,0.007181382185207863,5.157225009002086e-05,0.0,1.0,-0.01879287176552749,-0.019284752938619282,0.019284752938619282,0.00037190169590358503,0.0,1.0,0.1795884931272702,0.16609647462221377,0.16609647462221377,0.027588038881927703
67,0.21152481507185303,0.08796947736590378,2.404525085354642,0.21152481507185303,0.08796947736590378,2.404525085354642,0.28898710468812194,0.10162167609387214,0.40864556454880296,0.40864556454880296,pooled,full_curve,50,0.0003026733362353253,0.22920338413560948,0.22872554516018573,0.013008786997489197,0.22068561057601283,0.23709484134636516,0.20934245302438895,0.252012867925932,0.016409230770352334,0.04267041490154308,0.07470963974564747,0.07162051649574318,0.01475580374767108,0.06449789364683607,0.08145666790001355,0.05699524915111925,0.10353980122424783,0.016958774253177475,0.04654455207312858,3.161739816584004,3.2119174994454576,0.5105725348199835,2.840154311087987,3.5304815982801987,2.2239250029012294,3.9134221368352327,0.6903272871922117,1.6894971339340032,0.0,1.0,0.01767856906375645,0.0172007300883327,0.0172007300883327,0.00029586511557167384,0.0,1.0,-0.013259837620256315,-0.016348960870160606,0.016348960870160606,0.00026728852153404264,0.0,1.0,0.7572147312293618,0.8073924140908155,0.8073924140908155,0.6518825103313949
68,0.37888102457848566,0.21711683468581755,1.745055951680355,0.37888102457848566,0.21711683468581755,1.745055951680355,0.47995529275870874,0.2459553448902011,0.785148907558795,0.785148907558795,pooled,full_curve,50,0.0002475072350190851,0.39992696441923126,0.3997380408276068,0.01374380039646814,0.39083245249876414,0.4092927354572404,0.3774825603074767,0.4228773277431828,0.018460282958476237,0.04539476743570614,0.2266897088320606,0.2264939678267424,0.013034764461523964,0.21778934042020337,0.2353099037075543,0.20579645081402637,0.24818663753568296,0.017520563287350938,0.04239018672165659,1.767929765280583,1.767081846853523,0.08100021729573201,1.7124680029740809,1.8187606281522015,1.6404940486396504,1.9062821584099374,0.10629262517812066,0.265788109770287,0.0,1.0,0.021045939840745598,0.02085701624912112,0.02085701624912112,0.0004350151268161024,0.0,1.0,0.009572874146243054,0.009377133140924837,0.009377133140924837,8.79306259426309e-05,1.0,1.0,0.022873813600228,0.022025895173167997,0.022025895173167997,0.0004851400581793853
69,0.35949491942285844,0.15318596825910616,2.346787525700731,0.35949491942285844,0.15318596825910616,2.346787525700731,0.5156528503637429,0.17358029935181424,0.5296702131880785,0.5296702131880785,pooled,full_curve,50,0.0030783993961330707,0.3532818587976497,0.3535005254711087,0.009926466515608752,0.3462295694874391,0.36010860626204766,0.3367749032877385,0.36904305868293885,0.013879036774608555,0.03226815539520034,0.1522398668772688,0.15217925803455873,0.00755243468682084,0.14715954563457115,0.15663595234193473,0.1405158567563767,0.16492260297628186,0.009476406707363577,0.024406746219905157,2.3248334622814433,2.3256019979306246,0.10459073102823065,2.2533591603254495,2.3945061719945095,2.1511645864632185,2.496614624178543,0.14114701166906007,0.3454500377153247,1.0,1.0,-0.006213060625208766,-0.005994393951749721,0.005994393951749721,3.593275884877364e-05,1.0,1.0,-0.000946101381837372,-0.0010067102245474302,0.0010067102245474302,1.0134654762083373e-06,1.0,1.0,-0.02195406341928763,-0.021185527770106294,0.021185527770106294,0.00044882658689794494
70,0.22660690552349774,0.16313974481064406,1.389035552228673,0.22660690552349774,0.16313974481064406,1.389035552228673,0.6457040525900928,0.333722090828918,0.18010967122947355,0.18010967122947355,pooled,full_curve,50,0.0006335703821022245,0.2528961037023469,0.252414170282805,0.037602003677604336,0.2280912711604129,0.27614964719914015,0.1935252279789172,0.31468884158945315,0.04805837603872726,0.12116361361053596,0.17482677645353514,0.17325681790493613,0.05727969173928151,0.13501412117259937,0.20895289896002817,0.08692264128003559,0.2738642602998602,0.0739387777874288,0.18694161901982465,1.5904167247829584,1.5211674614399358,0.49326406465608585,1.2610046573077756,1.8545471122177315,0.9016274263844261,2.5449333603705586,0.5935424549099559,1.6433059339861327,0.0,1.0,0.026289198178849144,0.025807264759307252,0.025807264759307252,0.000666014914356982,1.0,1.0,0.011687031642891088,0.010117073094292078,0.010117073094292078,0.00010235516799524869,1.0,1.0,0.20138117255428534,0.13213190921126272,0.13213190921126272,0.017458841431813376
71,0.4994103796016565,0.2567820243561592,1.9448806077989687,0.4994103796016565,0.2567820243561592,1.9448806077989687,0.697427260988185,0.2979058612856408,0.7715874008141269,0.7715874008141269,pooled,full_curve,50,0.0011054420195490285,0.5101371742408893,0.5101827363774099,0.013146099815845707,0.5013481626257508,0.5189627944933568,0.4876228837588712,0.532011338856196,0.017614631867606034,0.04438845509732481,0.2680385436813122,0.26754393526525067,0.01055079620668984,0.2608074082525387,0.2748454769937886,0.25110437452349044,0.2857965329346694,0.01403806874124991,0.03469215841117895,1.9050245002586441,1.9034356991524222,0.06071296859976364,1.8652444891222695,1.944697566226202,1.8065307610201393,2.0021892356700928,0.07945307710393257,0.19565847464995345,0.0,1.0,0.010726794639232817,0.010772356775753333,0.010772356775753333,0.00011604367050411875,0.0,1.0,0.01125651932515298,0.010761910909091454,0.010761910909091454,0.00011581872641522166,0.0,1.0,-0.03985610754032454,-0.041444908646546486,0.041444908646546486,0.0017176804527205835
72,0.3643416350724656,0.1198349020079397,3.0403632745352103,0.3643416350724656,0.1198349020079397,3.0403632745352103,0.6993231261961549,0.1342064038436912,0.30339728065717064,0.30339728065717064,pooled,full_curve,50,0.009652908762109658,0.3569678853189079,0.35702446252084963,0.009443638778614746,0.35074969949721235,0.36320656576615806,0.34119719913922364,0.37291137320228,0.01245686626894571,0.03171417406305638,0.12298118115196226,0.12284385080577784,0.0058613508178261544,0.1189559990285797,0.12692200236275403,0.11360718910655489,0.1332782546934085,0.007966003334174326,0.019671065586853623,2.9082653352638674,2.907656815745761,0.14030166360039514,2.809388100896723,3.002487449368375,2.6797870231834073,3.1436718410506743,0.19309934847165167,0.463884817867267,0.0,1.0,-0.007373749753557701,-0.007317172551615958,0.007317172551615958,5.354101415012199e-05,1.0,1.0,0.0031462791440225596,0.00300894879783814,0.00300894879783814,9.053772868011588e-06,0.0,1.0,-0.13209793927134283,-0.1327064587894493,0.1327064587894493,0.017611004204435808
73,0.48112676360725537,0.2796910372560822,1.720208013554402,0.48112676360725537,0.2796910372560822,1.720208013554402,0.6556438355648078,0.3290453580591502,0.7949321655395221,0.7949321655395221,pooled,full_curve,50,0.000481919026114987,0.4634548267954517,0.4634802495965265,0.014479216802338653,0.45350650204493437,0.4733729722969442,0.43987779580983527,0.4867936180642912,0.019866470252009827,0.04691582225445595,0.27104736470285823,0.2705897133278565,0.013176870576466299,0.26239562168083996,0.2794396623890931,0.2502613521944077,0.29348389072107844,0.01704404070825316,0.04322253852667074,1.7122322090029156,1.7110649519064127,0.0638628303888031,1.6687267985284242,1.7524851385510543,1.6101580696938163,1.8197119946354026,0.08375834002263005,0.2095539249415863,0.0,1.0,-0.01767193681180368,-0.017646514010728864,0.017646514010728864,0.0003113994567308501,0.0,1.0,-0.008643672553223958,-0.009101323928225713,0.009101323928225713,8.283409724649393e-05,1.0,1.0,-0.007975804551486387,-0.009143061647989281,0.009143061647989281,8.359557629893247e-05
74,0.44547209898743706,0.23851804246185979,1.8676662544665579,0.44547209898743706,0.23851804246185979,1.8676662544665579,0.7105270697130691,0.2937469174042659,0.5059019076616327,0.5059019076616327,pooled,full_curve,50,0.0017718315966588688,0.47323375642278165,0.4731884271896221,0.012601922481587166,0.4646029994115122,0.4816621236980897,0.4526754548131556,0.49426751128591395,0.01705912428657752,0.041592056472758376,0.25579622965300397,0.25510135857393645,0.010567252134631168,0.24838587495552694,0.26244674565278364,0.2394042331611536,0.27411903176705193,0.0140608706972567,0.03471479860589832,1.8519019868426523,1.8507802368741113,0.059155429295333684,1.8118122539825259,1.889998214120445,1.7564593616940827,1.9516816636254473,0.07818596013791912,0.19522230193136458,0.0,0.0,0.02776165743534459,0.02771632820218506,0.02771632820218506,0.0007681948490112388,0.0,0.0,0.017278187191144184,0.016583316112076668,0.016583316112076668,0.0002750063732730616,1.0,1.0,-0.015764267623905592,-0.016886017592446567,0.016886017592446567,0.00028513759013241497
75,0.1711377654357392,0.13189023213121379,1.2975772554974287,0.1711377654357392,0.13189023213121379,1.2975772554974287,0.19803807333165643,0.14521118363218685,0.4134711125384001,0.4134711125384001,pooled,full_curve,50,1.5179495215793225e-06,0.31883808829868915,0.3123636090097641,0.09550170155660564,0.25019275607766833,0.3856426547475162,0.17063389226039408,0.48724300938398146,0.13544989866984786,0.3166091171235874,0.3087790911235491,0.32026947749818113,0.0969621529430337,0.2434302630970862,0.3807921995240965,0.13058691231592542,0.45281630730068956,0.13736193642701028,0.3222293949847641,1.1144366144547635,1.0723698724869697,0.3873694969745573,0.8764076629805706,1.278144530952954,0.5703146358033708,1.8181863982679973,0.4017368679723834,1.2478717624646265,0.0,1.0,0.14770032286294996,0.14122584357402493,0.14122584357402493,0.01994473889319496,0.0,1.0,0.17688885899233533,0.18837924536696735,0.18837924536696735,0.03548674008502809,0.0,1.0,-0.18314064104266525,-0.22520738301045906,0.22520738301045906,0.0507183653624196
76,0.20651051924795377,0.10815045410049427,1.9094743611160665,0.20651051924795377,0.10815045410049427,1.9094743611160665,0.2463871522016275,0.11894785363678441,0.5824265049516937,0.5824265049516937,pooled,full_curve,50,1.9090273056253374e-05,0.21704519220975255,0.21654094889967546,0.016755523001574076,0.20623116680361597,0.22767836765014407,0.19145884368539126,0.24511573962389704,0.021447200846528097,0.05365689593850578,0.08552012591883004,0.08155486455689157,0.024587785915884147,0.06853056446054914,0.09714922380143556,0.05602468692287276,0.12850685445868695,0.02861865934088642,0.07248216753581418,2.6943753754302,2.697755532455803,0.5905109391036244,2.298652147691003,3.1481653250034713,1.6892647559399832,3.6092959368830715,0.8495131773124682,1.9200311809430883,1.0,1.0,0.010534672961798774,0.010030429651721684,0.010030429651721684,0.00010060951899813758,0.0,1.0,-0.02263032818166423,-0.026595589543602707,0.026595589543602707,0.0007073253831717896,0.0,1.0,0.7849010143141333,0.7882811713397364,0.7882811713397364,0.6213872050887469
77,0.1,0.11550851042450605,0.8657370754110617,0.1,0.11550851042450605,0.8657370754110617,0.3590155788423668,0.33155368766323984,0.184778837535493,0.184778837535493,pooled,full_curve,50,0.00014964084256104246,0.24127603816548415,0.22836149390038013,0.091452444958132,0.16846722142903695,0.2971725366028295,0.11753750934572356,0.4156732633350361,0.12870531517379255,0.2981357539893126,0.312000521723657,0.3251142821406764,0.11136118395546077,0.23422792346387544,0.4015764744414444,0.10135026473153506,0.47193806215129575,0.16734855097756896,0.37058779741976067,0.8619479421740652,0.8248206358237067,0.37237276497389277,0.6184851741539203,1.0155143208354598,0.35581775301641405,1.59431835562548,0.39702914668153944,1.238500602609066,0.0,0.0,0.14127603816548415,0.12836149390038012,0.12836149390038012,0.016476673116337322,0.0,1.0,0.19649201129915095,0.20960577171617034,0.20960577171617034,0.043934579536731314,1.0,1.0,-0.003789133236996478,-0.040916439587355025,0.040916439587355025,0.0016741550285056734
78,0.3520051450695908,0.1671309227483682,2.1061640735363416,0.3520051450695908,0.1671309227483682,2.1061640735363416,0.6820472135231674,0.20879316170582496,0.2794345137424517,0.2794345137424517,pooled,full_curve,50,0.00425281093050205,0.35865924899102264,0.35843102486921913,0.010868426947821775,0.3511074304434958,0.3658706225945797,0.34132623813025076,0.37693208345231266,0.014763192151083904,0.0356058453220619,0.16936346825080167,0.16901335722433303,0.009218989863155362,0.16309216602351734,0.17526669939034947,0.15484816794174378,0.1849665865681489,0.012174533366832135,0.03011841862640513,2.1221042914720147,2.1176323171727782,0.09817958745670763,2.0576687281141397,2.1837383344219727,1.9655516580932255,2.2892496398264552,0.12606960630783304,0.3236979817332297,1.0,1.0,0.006654103921431842,0.006425879799628331,0.006425879799628331,4.129193119927144e-05,1.0,1.0,0.002232545502433486,0.0018824344759648393,0.0018824344759648393,3.543559556301019e-06,1.0,1.0,0.01594021793567313,0.011468243636436615,0.011468243636436615,0.00013152061210466891
79,0.3970122070064155,0.05809194776913794,6.8342037451416475,0.3970122070064155,0.05809194776913794,6.8342037451416475,0.6880960707343663,0.05927059246300074,0.462126600332884,0.462126600332884,pooled,full_curve,50,0.008579168191653917,0.3780748680432904,0.377961906727393,0.01329983004894212,0.36866991385852543,0.3869806713492151,0.356661458880421,0.40028430474109655,0.018310757490689666,0.04362284586067555,0.06027182741385594,0.059569576322418556,0.0039779683446747325,0.057441176171918115,0.06221361159223909,0.055218645464297625,0.0678697320947462,0.004772435420320978,0.012651086630448574,6.298695062035989,6.301248029092237,0.4547519537435248,6.009936159619774,6.603276188894606,5.55288507148589,7.017728380635434,0.5933400292748319,1.4648433091495443,0.0,1.0,-0.018937338963125105,-0.019050300279022492,0.019050300279022492,0.0003629139407209244,1.0,1.0,0.002179879644718004,0.0014776285532806174,0.0014776285532806174,2.1833861414701704e-06,0.0,1.0,-0.5355086831056584,-0.5329557160494103,0.5329557160494103,0.28404179526973966
80,0.3391213550492768,0.4458107906496591,0.7606844925289744,0.3391213550492768,0.4458107906496591,0.7606844925289744,0.14300686487591127,0.31337267107680966,0.5606667338763784,0.5606667338763784,pooled,full_curve,50,1.4232709921697532e-06,0.3290826904395592,0.3241211435972466,0.13164854488953803,0.21945564305694237,0.42769335863115016,0.12717260091803578,0.5533458970251839,0.20823771557420778,0.4261732961071481,0.38115817092143556,0.41242387749367526,0.10393709139777582,0.3265357048868491,0.46282884834712146,0.1572344584875807,0.4939721337032183,0.13629314346027238,0.3367376752156376,0.8973372363347439,0.9001405938750708,0.32488634710605896,0.6818746926387398,1.0891723597370548,0.3686973564177193,1.4384299384516719,0.40729766709831505,1.0697325820339527,1.0,1.0,-0.01003866460971764,-0.015000211452030232,0.015000211452030232,0.00022500634360561893,1.0,1.0,-0.06465261972822356,-0.033386913155983855,0.033386913155983855,0.0011146859700852077,1.0,1.0,0.13665274380576953,0.13945610134609643,0.13945610134609643,0.01944800420265272
