feature,nominal_50,empirical_50,diff_50,nominal_90,empirical_90,diff_90,bias_mean_pred,bias_median_pred,MAE_median_pred,RMSE_median_pred,avg_pred_std,avg_width50,avg_width90
peak_time,0.5,0.62,0.12,0.9,0.93,0.030000000000000027,-1.4543999999999995,-1.64,7.0,10.5130870822989,8.916497689217259,14.3925,27.155500000000004
peak_height,0.5,0.58,0.07999999999999996,0.9,0.93,0.030000000000000027,0.002664431928843259,-1.1000297963619232e-05,0.016828671768307685,0.02573393769359011,0.029189192480681934,0.03117041502147913,0.08470182593073694
cumulative_infected,0.5,0.65,0.15000000000000002,0.9,0.97,0.06999999999999995,0.30289079367784405,0.21332082810512587,0.3558831229467694,0.6595893817409927,0.7078476889859949,0.6965029571431529,2.0315922867672698
early_growth_slope,0.5,0.47,-0.030000000000000027,0.9,0.84,-0.06000000000000005,0.0007816700400231366,0.000777861502464085,0.002214768751549247,0.002819443610051341,0.0025042590587790255,0.003325638114621613,0.008050169721394558
post_peak_decline_slope,0.5,0.43,-0.07,0.9,0.84,-0.06000000000000005,0.0006755770034340379,0.0013186787411763128,0.0033328127964639452,0.005891758058421333,0.004943160154553702,0.003693452058006455,0.011823294252638401
late_phase_auc,0.5,0.61,0.10999999999999999,0.9,0.98,0.07999999999999996,0.21700093050575822,0.15016840938866152,0.25255712757216314,0.4968104153436645,0.5120699350063346,0.47321446248731847,1.4281213556948893
time_to_half_peak_after_peak,0.5,0.74,0.24,0.9,0.95,0.04999999999999993,0.8036999999999999,0.38,1.24,2.2371857321197095,2.355142522723726,2.415,6.573999999999999
late_to_early_mean_ratio,0.5,0.55,0.050000000000000044,0.9,0.95,0.04999999999999993,-0.06225162141500327,-0.13923585298702576,0.2346124763399458,0.3449033756700762,0.4376276021251585,0.45334259206229954,1.3170976194040533
