case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,tau_used,true_beta,true_gamma,true_R0,true_beta_timeavg,true_beta_infweighted,true_R0_timeavg,true_R0_infweighted,beta_ref_mode,beta0,gamma,tau,kappa,severity
44,0.82,0.98,-0.004051705874444451,0.008847263690258842,0.01204006462666845,-0.0032552349705087104,0.009990146910042866,0.012408060951601092,-0.004730181088908231,0.007873696503035413,0.011717474050589987,-0.0006905869010111042,-0.0021164504070074527,tau,23,23,0.23984209066581832,0.3866667428395353,0.6202811467686828,0.23984209066581832,0.27682331003799976,0.6202811467686828,0.7159222125107356,time_avg,0.2803081750708738,0.3866667428395353,23,0.7326614062406567,medium
45,0.72,0.96,-0.005917427319509443,0.010710019038815516,0.01466273616229926,-0.0057674506097100675,0.011670077617745847,0.01598345275724459,-0.006067404029308819,0.009749960459885187,0.013210635922896643,-0.0027728168343479458,-0.0019201171578606593,tau,25,25,0.3839048475381827,0.4643095108079695,0.8268296009490084,0.3839048475381827,0.43783536169886866,0.8268296009490084,0.942981678184813,time_avg,0.45518619796528914,0.4643095108079695,25,0.6868035509611736,medium
46,0.52,0.9,0.0076351108076050875,0.019267190913669765,0.025030398460089125,0.010867675465609258,0.024864857385788735,0.03127032261324923,0.004651204969447393,0.014100114170175333,0.017384839241155275,-0.013885483372093957,-0.010764743215613402,tau,24,24,0.7095516540059666,0.08980683677432433,7.900864561002183,0.7095516540059666,0.7747304596304185,7.900864561002183,8.626631194874832,time_avg,0.8170088790714031,0.08980683677432433,24,0.7470669964124543,medium
47,0.58,0.92,-0.002849104804554372,0.01487884418493195,0.019139381661089427,-0.005804856631742871,0.020490205563280895,0.02435779430658486,-0.00033124213694935424,0.010098795603375442,0.013151323294013199,-0.011206471012571662,-0.010391409959905453,tau,23,23,0.47521958009105775,0.345445152229597,1.37567303238694,0.47521958009105775,0.5397831243597974,1.37567303238694,1.5625725846082663,time_avg,0.5800509461814752,0.345445152229597,23,0.6653187781095998,medium
48,0.76,0.92,-0.004945498837623745,0.011517954382579774,0.01672848240282398,-0.002854124621742151,0.011002983749759469,0.01278449104542251,-0.005535373616462143,0.011663202509785501,0.017682550322849582,0.004898059277427072,0.0006602187600260323,tau,11,11,0.2956576434459779,0.373768153746296,0.7910188187050909,0.2956576434459779,0.31827661302685994,0.7910188187050909,0.8515348614823341,time_avg,0.34336400979420834,0.373768153746296,11,0.821874144074058,medium
49,0.78,0.98,-0.0039017753579537384,0.007442546200181823,0.011955298853923964,-0.0031651857737285483,0.007668810353996898,0.011728497149117906,-0.00483925301060398,0.00715457364078082,0.012237877979638594,0.0005093808305206872,-0.0005142367132160777,tau,28,28,0.30956492159843263,0.4435478323962886,0.6979290597047746,0.30956492159843263,0.331192738555261,0.6979290597047746,0.7466900170968624,time_avg,0.3324186477713753,0.4435478323962886,28,0.8437503819207812,medium
50,0.84,0.96,-0.003385906550392974,0.008533542474906427,0.01245177570368818,-0.0033244968159124254,0.008839764376170933,0.010826841273056886,-0.0034012589840131113,0.008456986999590299,0.012825883000039687,0.0019990417269828004,-0.0003827773765806338,tau,10,10,0.2548873363777737,0.48096774104971846,0.5299468438807948,0.2548873363777737,0.31235844117824224,0.5299468438807948,0.6494374040481713,time_avg,0.3247512768821289,0.48096774104971846,10,0.7310867366900575,medium
51,0.6,0.98,-0.004597316599538317,0.015112006751733133,0.01859098137566571,-0.005983423018672814,0.01730970971984789,0.020964338505682027,-0.0025181569708365714,0.011815452299561002,0.01431105299426426,-0.006653285511417766,-0.0054942574202868875,tau,30,30,0.30989476903702107,0.26378591351412295,1.1747965041371684,0.30989476903702107,0.31744412860962745,1.1747965041371684,1.2034157714514642,time_avg,0.3523744208519941,0.26378591351412295,30,0.6986185056206483,medium
52,0.64,0.92,0.003345153514528647,0.014240016523981467,0.018569782409140003,0.0022702119225868956,0.01216184412187431,0.014653110140063576,0.004061781242489815,0.015625464792052905,0.020774638545274057,0.006121528405210481,0.0034636206701785938,tau,20,20,0.24385655697973768,0.14747527762946946,1.6535419420767288,0.24385655697973768,0.2334033289730716,1.6535419420767288,1.582660719307108,time_avg,0.28037533648713875,0.14747527762946946,20,0.7829173090796196,medium
53,0.3,0.82,0.03591340302664321,0.04047171716752928,0.05011714155289888,0.005083857330685967,0.014993235897829594,0.01814150208067808,0.06217560861949568,0.06217560861949568,0.06611347417538764,0.04797197209470956,0.04718237272166608,tau,23,23,0.1568022555020579,0.05764742881120199,2.720021668539504,0.1568022555020579,0.13930990531563403,2.720021668539504,2.4165848883196586,time_avg,0.19032101172285026,0.05764742881120199,23,0.673857498878603,medium
54,0.6,0.98,0.00723567508161068,0.019373687878251077,0.023754016507308854,-0.009099504487081007,0.015567612918940458,0.018387296340059013,0.020070459028439864,0.022364175346280848,0.027238776420060895,0.008851480080001882,0.0067965624273403896,tau,22,22,0.3950159845257231,0.07177988812874839,5.503156870587491,0.3950159845257231,0.40485410756343476,5.503156870587491,5.640216474526485,time_avg,0.4649651272529849,0.07177988812874839,22,0.7313579532738232,medium
55,0.6,0.98,-0.005553132752829697,0.014241511601430829,0.01811029465922504,-0.0059657440893352036,0.01936614351347089,0.022382709096665468,-0.005140521416324191,0.009116879689390772,0.012449091484199124,-0.009933617612466344,-0.010249263824080118,tau,25,25,0.7439906961474445,0.24275466082359726,3.0647843943481723,0.7439906961474445,0.827109331137379,3.0647843943481723,3.4071820838835105,time_avg,0.8328253331275154,0.24275466082359726,25,0.7866668232906184,medium
56,0.74,0.98,-0.006639258860668633,0.01071147757669678,0.015483426303792564,-0.004049623697064817,0.009775256873108446,0.012561521386051799,-0.00922889402427245,0.011647698280285113,0.017935472134229257,0.005373950748177458,0.0018724414071766664,tau,25,25,0.34837165942977344,0.36524074568062576,0.9538137887123825,0.34837165942977344,0.36893424903665506,0.9538137887123825,1.0101125172908803,time_avg,0.3929383450482381,0.36524074568062576,25,0.773161941662916,medium
57,0.54,0.96,0.004003996909596026,0.019828073591925205,0.023880988516184448,-0.01292394175903783,0.018268882840250928,0.023210150375166116,0.016262159393779164,0.020957142756930714,0.024355235885641806,0.00114508551047569,0.002688259916679786,tau,21,21,0.35290521797579766,0.06903863817893392,5.111705956034939,0.35290521797579766,0.35017698193995433,5.111705956034939,5.072188432111997,time_avg,0.38729714209150956,0.06903863817893392,21,0.8468968281848359,medium
58,0.78,0.94,-0.005546161426755134,0.011323056857509072,0.016316994458502758,-0.0067411326130645145,0.013617209831459655,0.01749098782087575,-0.004873990134456108,0.01003259580966187,0.015617890001173387,-0.0018730978197023622,-0.003584614021797784,tau,18,18,0.1719155211188709,0.48252369273529055,0.356284103158397,0.1719155211188709,0.20094914672329964,0.356284103158397,0.41645446586089,time_avg,0.2011855363965291,0.48252369273529055,18,0.7726755129096345,medium
