case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,true_beta_timeavg,true_beta_infweighted,true_R0_timeavg,true_R0_infweighted,beta_ref_mode,beta0,gamma,tau,kappa,severity
30,0.58,0.88,-0.0008790726284496486,0.016165758126880973,0.020984658593687498,0.0026606909377733245,0.01972841333190445,0.023630372722105546,-0.00254484371843693,0.014489214500987573,0.019616531574842576,-0.00401384114726297,-0.005239198830916876,tau,16,0.3437282474993304,0.26621328445714815,1.291176164255844,0.3437282474993304,0.3583991801615666,1.291176164255844,1.346285858319957,time_avg,0.4688872839710154,0.26621328445714815,16,0.6074591637094064,medium
31,0.52,0.96,-0.0012592749949544668,0.016614024238660933,0.020199538210966705,-0.0030925038858856026,0.013925416860729456,0.01653854656857428,-0.0001356830940611901,0.01826188037352216,0.022146229758058435,0.005607683189484156,0.004336463512792703,tau,19,0.3181776135978939,0.14838527838054388,2.1442667161489317,0.3181776135978939,0.31141148910101535,2.1442667161489317,2.0986683618463817,time_avg,0.3709323607515289,0.14838527838054388,19,0.7706096559267351,medium
32,0.44,0.78,0.011123541067354381,0.027963078492321075,0.0374768228854105,-0.01155631394746403,0.017628482806806765,0.0205342126563623,0.020843478930847984,0.03239219092897006,0.042728646910464706,0.022194434254102405,0.014763708122163297,tau,15,0.291191771791848,0.0777618267850433,3.744662179770908,0.291191771791848,0.2727425369714165,3.744662179770908,3.5074090752183276,time_avg,0.3782914598017678,0.0777618267850433,15,0.6710786815180558,medium
33,0.54,0.9,-0.00600995181244798,0.01338081314926967,0.018269126682181246,-0.008994547941256315,0.018363146891351788,0.02250953400371162,-0.004020221059909091,0.010059257321214925,0.014781144593923644,-0.007728389409787975,-0.008303889570136863,tau,20,0.7018396911877147,0.3475094399093271,2.019627700965016,0.7018396911877147,0.8626182688858309,2.019627700965016,2.4822872987591564,time_avg,0.8792886080567839,0.3475094399093271,20,0.6636506010974239,medium
34,0.56,0.9,-0.005632223804132082,0.015515518606989645,0.020607470193934847,-0.007589736126613355,0.017121077410626673,0.02080350952693583,-0.003334274556001891,0.013630732185328785,0.020374930414912687,-0.0004285791120231426,-0.0034903452252978886,tau,27,0.34153527921488086,0.3065617480356771,1.1140831542203158,0.34153527921488086,0.3465444544283241,1.1140831542203158,1.1304230115102094,time_avg,0.37054717281814487,0.3065617480356771,27,0.8297940490532578,medium
35,0.72,0.92,-0.002003542589955032,0.011862658564932644,0.015202672158994839,-0.00032009132732839686,0.012139852168848332,0.01580268447129374,-0.0034375936655258693,0.011626530680115576,0.01467220955766713,-0.0011304749136266112,-0.0005133214887327563,tau,23,0.3953174321458718,0.26484155916900204,1.4926563390816237,0.3953174321458718,0.4327860972757319,1.4926563390816237,1.6341321151925414,time_avg,0.48641627796217346,0.26484155916900204,23,0.6531745051106131,medium
36,0.64,0.94,-0.005757651182793779,0.012541549958259566,0.01827815139695814,-0.0068513270816765726,0.020100026682484895,0.024691332528745596,-0.005242980171554818,0.008984619735094705,0.01429721331525492,-0.010394119213490675,-0.01111540694739019,tau,16,0.5784162255386461,0.31041420465268965,1.8633690625911064,0.5784162255386461,0.6444759302104549,1.8633690625911064,2.076180537329256,time_avg,0.7031782773377269,0.31041420465268965,16,0.7390795314645879,medium
37,0.66,1.0,-0.005494091693399241,0.012243130205752096,0.015996169624638127,-0.007154776651242917,0.014536393234844912,0.018649377991195194,-0.004189267797950639,0.010441280682893453,0.013551868011621266,-0.005097509979573927,-0.00409511255195146,tau,22,0.6600051974132889,0.1686178812456674,3.9142064444025126,0.6600051974132889,0.7329370326717782,3.9142064444025126,4.3467337346264445,time_avg,0.7540818043272001,0.1686178812456674,22,0.7772205350219472,medium
38,0.52,0.96,-0.0049184558528941125,0.014922146369935945,0.01831381347140521,-0.008740014084226762,0.015715990683141477,0.019426562964642246,0.0008138814941048622,0.01373137990012765,0.016504617133842974,-0.002921945830799272,-0.001984610783013827,tau,30,0.3984569932744151,0.11407017625384999,3.4930865048169566,0.3984569932744151,0.42742478564350533,3.4930865048169566,3.7470336215867754,time_avg,0.4525458678863301,0.11407017625384999,30,0.7011967269497807,medium
39,0.64,0.92,-0.00225769629701972,0.013614884919952601,0.01762946120685565,-0.0013781749770383942,0.01834801633164964,0.021608503521242026,-0.002948748762719333,0.009895995953619214,0.013715856028693543,-0.007892647492548484,-0.008452020378030426,tau,22,0.5136761485148895,0.3945465818643039,1.3019404352400592,0.5136761485148895,0.5561735397274205,1.3019404352400592,1.4096524093540488,time_avg,0.5933500901384514,0.3945465818643039,22,0.7602176217363302,medium
40,0.7,0.88,-0.007789002104836982,0.013133873941551428,0.01835184994901004,-0.0066970755049789495,0.015364786080846732,0.018905698337197015,-0.008096981402232837,0.01250464231251942,0.018192588024234256,-0.0007131103129627593,-0.0028601437683273122,tau,11,0.36947465994357176,0.42040059676575253,0.878863309866906,0.36947465994357176,0.3895388820746169,0.878863309866906,0.9265897457602045,time_avg,0.42248815497436476,0.42040059676575253,11,0.8391291720962654,medium
