case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,true_beta_timeavg,true_beta_infweighted,true_R0_timeavg,true_R0_infweighted,beta_ref_mode,beta0,gamma,tau,kappa,severity
10,0.62,0.96,-0.0033275702851824464,0.014535257837269455,0.018921803118133462,-0.0034894786637138437,0.015452767480854635,0.0195194912593819,-0.003137503927776023,0.013458181299147722,0.018195134452820467,-0.0013243568065614345,-0.001994586181706913,tau,27,0.5863537819095646,0.1551854573827073,3.7784067643886288,0.5863537819095646,0.8081805612343382,3.7784067643886288,5.207836964009204,time_avg,0.8374964213564154,0.1551854573827073,27,0.3481019790116562,strong
11,0.64,0.9,-0.0052423154446296395,0.014316520502325148,0.017950519283416212,-0.00835747595410794,0.015101314871571958,0.019808508147317536,-0.004463525317260064,0.014120321910013445,0.01745514764832384,-0.002353360498993696,-0.0009809929615585133,tau,10,0.4310082446290822,0.4142892524820762,1.0403558432830196,0.4310082446290822,0.47705390557383714,1.0403558432830196,1.1514995928948855,time_avg,0.6474256580029935,0.4142892524820762,10,0.5821577915959917,strong
12,0.62,0.92,-0.003637622229070985,0.014276575977200992,0.020084800758987338,-0.010298084312429031,0.018488032639854483,0.02536408576264323,0.0001088876928179161,0.011907631604458402,0.01638396494867957,-0.008980120813963662,-0.0065804010353960815,tau,18,0.38497413725119783,0.2540985352126566,1.5150584670982488,0.38497413725119783,0.4937584435945423,1.5150584670982488,1.9431770560240063,time_avg,0.5994305981110294,0.2540985352126566,18,0.44098913010206364,strong
13,0.46,0.88,-0.0023690250050276518,0.01760908559896052,0.022050774780881147,-0.0071189900301396845,0.018574870582669975,0.02381901832431621,0.002380940020084381,0.016643300615251065,0.020127784352485908,-0.0036912339718303024,-0.00193156996741891,tau,25,0.30425062524912716,0.15368390653517353,1.9797168884400627,0.30425062524912716,0.3384591722932522,1.9797168884400627,2.202307189632698,time_avg,0.4130429568877796,0.15368390653517353,25,0.47321541343599083,strong
14,0.56,0.88,-0.006044726368854753,0.015716567293857224,0.020020488114263806,-0.014785880119436316,0.02079603707210885,0.024237649322433382,-0.0011278273841526243,0.012859365543590684,0.01719979252461923,-0.007037856797814154,-0.007936671528518166,tau,18,0.47248158664963014,0.184024715982677,2.5674898294319703,0.47248158664963014,0.6332383178239982,2.5674898294319703,3.4410503743617107,time_avg,0.7246202710627209,0.184024715982677,18,0.4563128991441727,strong
15,0.66,0.94,-0.0039802121472894214,0.013011123747855891,0.017185961236853845,-0.0016711111159317873,0.016229990795678037,0.01935935444862641,-0.005794505814784705,0.010482013924567062,0.0152627018286012,-0.004096652620025209,-0.005747976871110975,tau,22,0.6654779299514977,0.19389193396296361,3.4322104914308316,0.6654779299514977,0.8757221140979805,3.4322104914308316,4.516547419993537,time_avg,0.9051074483412495,0.19389193396296361,22,0.5272275628140886,strong
16,0.56,0.9,-0.005105497216209187,0.015010630565593602,0.020562969835610158,-0.0023940828439124205,0.019424088773559087,0.023105598633935496,-0.008288461914122783,0.009829614408416724,0.017102417628145534,-0.006003181005789962,-0.009594474365142363,tau,27,0.5783125763567015,0.42179631479061813,1.371070718443282,0.5783125763567015,0.7291619194083412,1.371070718443282,1.7287062353076768,time_avg,0.740246937946567,0.42179631479061813,27,0.52444082805116,strong
17,0.86,0.98,-0.003299991820676951,0.007419230209925445,0.010183866267493725,-0.00369079644025822,0.008422316928772489,0.010729267099481188,-0.002992931048148811,0.006631090645117054,0.009733922298711015,-0.0009953448007701728,-0.001791226283655435,tau,22,0.21249644560540915,0.40585461416976637,0.5235777497321326,0.21249644560540915,0.30440632828441117,0.5235777497321326,0.7500378649313075,time_avg,0.3123512109611524,0.40585461416976637,22,0.42912953516746366,strong
18,0.6,0.94,-0.0014584443048806862,0.0126194143173052,0.015830966041917444,-0.0006751991593493865,0.014068273576692892,0.01704167020360531,-0.0023069598792062607,0.011049816786301866,0.0144049943371467,-0.0026366758664586112,-0.003018456790391026,tau,26,0.29354286819891223,0.2478963552731846,1.1841354741800243,0.29354286819891223,0.36469406607705745,1.1841354741800243,1.4711554176549326,time_avg,0.43795130167305996,0.2478963552731846,26,0.3130494145768453,strong
19,0.6,0.96,-0.006392047167755663,0.01402898734784685,0.01823498115207998,-0.011713835386265265,0.02073746838753945,0.024572256223456164,-0.003130306001572359,0.009917337678357839,0.012893618249555247,-0.011678637973900917,-0.010820130709181612,tau,19,0.5097054259401799,0.1610967732962836,3.1639704229379397,0.5097054259401799,0.6529744503540308,3.1639704229379397,4.053305581441428,time_avg,0.7313359580150246,0.1610967732962836,19,0.5112115079218169,strong
20,0.54,0.94,-0.003560065934434533,0.015215802239254117,0.019183412814308683,-0.005608200878751549,0.016811934490264815,0.019896294531963208,-0.0019508170496140207,0.01396169832774571,0.018604137947886075,-0.001292156584077133,-0.002850236162519105,tau,22,0.3391604669289579,0.10967194134528829,3.092499893488289,0.3391604669289579,0.3616538964844443,3.092499893488289,3.2975972892266268,time_avg,0.4449378633814678,0.10967194134528829,22,0.5754728390265875,strong
21,0.68,0.94,0.0001724736171308905,0.012724726299056783,0.016067750436768075,-0.0023421179037541153,0.01564924684353173,0.018335520850388195,0.0012501556975101785,0.011471360351424664,0.01499119773361091,-0.0033443231167772855,-0.004177886492107066,tau,15,0.20767270722593578,0.2100296851457668,0.9887778819541856,0.20767270722593578,0.2262560577403997,0.9887778819541856,1.0772575199709093,time_avg,0.3519870896761951,0.2100296851457668,15,0.41428703055550375,strong
22,0.78,0.96,-0.0049754014808058855,0.009773168390274804,0.013769918769947589,-0.0013954205714981072,0.008956628553278279,0.011100724926790775,-0.006660098379303664,0.010157422431214347,0.01486103832583254,0.0037603133990417644,0.001200793877936068,tau,16,0.08205888181179134,0.37430596003658884,0.21922942879074112,0.08205888181179134,0.12253411942555625,0.21922942879074112,0.32736352745646474,time_avg,0.12342430858238262,0.37430596003658884,16,0.5071350963562549,strong
23,0.58,0.92,-0.0035993770098139066,0.013712887893634616,0.017931306832209667,-0.0017278860988361494,0.017526999781174318,0.020884972628552545,-0.004954594566039179,0.010950944802657589,0.01544374052414819,-0.005441232104404356,-0.006576054978516729,tau,21,0.3722101798215479,0.2986049005386757,1.2464972247611814,0.3722101798215479,0.4298613077018802,1.2464972247611814,1.4395654824365616,time_avg,0.508324410180716,0.2986049005386757,21,0.5383268975173252,strong
24,0.72,0.94,-0.004884646397840697,0.01176293375174282,0.01605535445791952,-0.00878491522113715,0.013169745173298806,0.019265039863138236,-0.0026907451847364428,0.01097160232711758,0.013928577459851104,-0.005336462403287131,-0.002198142846181226,tau,18,0.16958779186384998,0.2545962562740742,0.6661048137380616,0.16958779186384998,0.21195001699140137,0.6661048137380616,0.8324946332409385,time_avg,0.24183304297356684,0.2545962562740742,18,0.5332184408262559,strong
25,0.4,0.92,0.013698598947376012,0.027938624769449236,0.0350577174199308,-0.0047526119742542505,0.0161055788397789,0.018948063147810498,0.025999406228462855,0.03582732205589612,0.04253296587891863,0.023584902731108134,0.01972174321611722,tau,20,0.15334667172154284,0.06153147514099945,2.4921663485256733,0.15334667172154284,0.125954352631257,2.4921663485256733,2.0469906229719417,time_avg,0.2269015028017225,0.06153147514099945,20,0.45971541122511184,strong
26,0.58,0.92,-0.007159717732574791,0.01412601961987093,0.01948759954519877,-0.01714819327025907,0.023733094094495755,0.027600995987497733,-0.0024592586560174823,0.009605043396518072,0.014141394316885396,-0.013459601670612336,-0.014128050697977682,tau,16,0.5740368158725707,0.20565282354537723,2.7912907101220017,0.5740368158725707,0.7489560902857052,2.7912907101220017,3.6418468629507936,time_avg,0.8360559424568053,0.20565282354537723,16,0.5391190643959535,strong
27,0.7,0.96,-0.0012290140237610104,0.012106886553024197,0.015335948987391598,-0.008803653595451679,0.01830864287654145,0.021421125576607438,0.003031720735314991,0.008618398621045742,0.01045825539609101,-0.010962870180516428,-0.009690244255495709,tau,18,0.2700708979082739,0.3872814234409457,0.6973505093756593,0.2700708979082739,0.3722688717369104,0.6973505093756593,0.9612360655704819,time_avg,0.4322910210675198,0.3872814234409457,18,0.41366132979030285,strong
28,0.44,0.66,0.002531456877477467,0.026869987924583255,0.03532001829596468,-0.004935629960770408,0.017600235296413302,0.021532976224584253,0.005731636951012271,0.030842739050941807,0.0397923713597168,0.018259395135132545,0.013242503754528505,tau,15,0.17554978396328313,0.0981174611839631,1.7891798446979796,0.17554978396328313,0.15157329278936713,1.7891798446979796,1.5448146635712294,time_avg,0.34143081583494345,0.0981174611839631,15,0.3059416675841019,strong
29,0.78,0.94,-0.0057353329897523505,0.010150176875540637,0.01586869404322387,-0.004747845037491061,0.012307071647956035,0.017665791217183594,-0.006393658291259877,0.008712247027263705,0.014547816497433582,-0.003117974719750012,-0.003594824620692331,tau,20,0.08968114847129875,0.25617608006732534,0.35007619933808715,0.08968114847129875,0.13860555518715723,0.35007619933808715,0.5410558048617594,time_avg,0.14421184336208065,0.25617608006732534,20,0.3697848292775248,strong
30,0.58,0.88,0.0008263274561613798,0.01611624823883176,0.021927455868231558,0.0012034890678478405,0.020145370028330944,0.02471552042755822,0.000648839638897163,0.01422019092612626,0.020484538532743474,-0.004230981894814745,-0.005925179102204685,tau,16,0.24855090252292938,0.26621328445714815,0.9336532661387082,0.24855090252292938,0.3146869374975245,0.9336532661387082,1.1820857780978962,time_avg,0.4688872839710154,0.26621328445714815,16,0.3089509964512877,strong
31,0.48,0.92,-0.0009081336297094822,0.016899311020970344,0.020509870525901842,-0.002858727263580812,0.014661063513669529,0.017127591172622112,0.00028739150072778423,0.018271140138348265,0.02233109089783589,0.005203499725213778,0.003610076624678736,tau,19,0.25703149016065835,0.14838527838054388,1.7321899649740458,0.25703149016065835,0.2519012867796577,1.7321899649740458,1.6976164315548887,time_avg,0.3709323607515289,0.14838527838054388,19,0.5047315871120822,strong
32,0.34,0.64,0.019014041875489055,0.04064595952164382,0.05478415325617167,-0.01382205708262821,0.01866003298200667,0.022049646135158658,0.03308665571468217,0.0500684994672026,0.06386869767164047,0.04181905153648181,0.03140846648519593,tau,15,0.21551494938039184,0.0777618267850433,2.7714748777203875,0.21551494938039184,0.1861026966875803,2.7714748777203875,2.3932397730575854,time_avg,0.3782914598017678,0.0777618267850433,15,0.38529441782166707,strong
33,0.54,0.94,-0.005119679924973752,0.013039380045083817,0.01777220670653878,-0.007427570957224816,0.017581841920036822,0.02155185832831526,-0.0035810859034730433,0.01001107212844848,0.014722901223288915,-0.006828957105026345,-0.0075707697915883415,tau,20,0.5502838115504052,0.3475094399093271,1.5835075205265976,0.5502838115504052,0.8506228102845773,1.5835075205265976,2.4477689311303994,time_avg,0.8792886080567839,0.3475094399093271,20,0.37638072131690864,strong
34,0.62,0.9,-0.004659960296121426,0.014846243054489606,0.020022745013215864,-0.007216999877494312,0.016858718167188473,0.020868072667644736,-0.0016582181788576038,0.01248377227001702,0.018982430730336224,-0.0018856419373085125,-0.004374945897171453,tau,27,0.29823352660503183,0.3065617480356771,0.9728334618261766,0.29823352660503183,0.32791370301944217,0.9728334618261766,1.0696497691593283,time_avg,0.37054717281814487,0.3065617480356771,27,0.5757528588639094,strong
35,0.72,0.92,-0.001788522247225046,0.01179257727228105,0.01574473201017746,-0.002051367535782249,0.012872785441172511,0.0172036257673828,-0.0015646170014170584,0.010872399943225362,0.01438574435064838,-0.002817881416734419,-0.002000385497947149,tau,23,0.3193114091607054,0.26484155916900204,1.2056695715076378,0.3193114091607054,0.4037952232701187,1.2056695715076378,1.5246671426384664,time_avg,0.48641627796217346,0.26484155916900204,23,0.36380940613273577,strong
36,0.7,0.96,-0.005931758830120089,0.012296074836776826,0.0179619893405532,-0.00949442945420742,0.020868514315225184,0.025352406591946118,-0.004255207948196638,0.008261985670448184,0.013114586326428443,-0.012237820265517676,-0.012606528644777,tau,16,0.4482683448891058,0.31041420465268965,1.4440973968657644,0.4482683448891058,0.5948097667712936,1.4440973968657644,1.9161808894564056,time_avg,0.7031782773377269,0.31041420465268965,16,0.4668954377575055,strong
37,0.66,0.98,-0.006117859742953442,0.012192084455746226,0.015868628863544107,-0.009345994542606852,0.01486836818300865,0.018900876220949343,-0.003581468114654334,0.010089290098611465,0.0129990664750163,-0.005901809745933042,-0.0047790780843971845,tau,22,0.5482869977373958,0.1686178812456674,3.251653938994586,0.5482869977373958,0.7084630987962869,3.251653938994586,4.201589378080806,time_avg,0.7540818043272001,0.1686178812456674,22,0.5126646420263365,strong
38,0.56,0.94,-0.00483969000983052,0.01535015028086491,0.019056169298941786,-0.009842829807894304,0.01568872500405026,0.01987850185825145,0.002665019687265158,0.014842288196086883,0.017751386331271966,-0.0021271155269794832,-0.0008464368079633775,tau,30,0.3478151819780349,0.11407017625384999,3.0491333791227992,0.3478151819780349,0.40490867340598125,3.0491333791227992,3.5496453736067157,time_avg,0.4525458678863301,0.11407017625384999,30,0.4214360723397369,strong
39,0.66,0.94,-0.0010576018148731236,0.013807934590831792,0.017772150840445214,-5.0613127479499035e-05,0.01840409393083643,0.02144528704442209,-0.0018488072121109716,0.010196666537971006,0.014236095815100734,-0.007209191229321357,-0.008207427392865422,tau,22,0.4246406290851198,0.3945465818643039,1.0762750169539324,0.4246406290851198,0.5316982005832911,1.0762750169539324,1.347618316881421,time_avg,0.5933500901384514,0.3945465818643039,22,0.4922611460835963,strong
40,0.68,0.86,-0.008372906491858885,0.012748427658807486,0.01842174793985794,-0.006356528558006341,0.015944098312915725,0.019317644975308104,-0.00894162847320191,0.011847084653802598,0.018161070210664335,-0.001156574764643769,-0.004097013659113127,tau,11,0.28637299354381224,0.42040059676575253,0.6811907398489718,0.28637299354381224,0.3651885431679972,0.6811907398489718,0.8686679942356992,time_avg,0.42248815497436476,0.42040059676575253,11,0.5869550065155185,strong
41,0.3,0.62,0.011459326762706041,0.0352954626083374,0.045732098995725244,-0.006054606204005805,0.017433645034378224,0.020232003862642237,0.016399154009727333,0.04033341115483871,0.05065432630027714,0.030422322437634906,0.022899766120460487,tau,11,0.2290621387024739,0.09313352767300545,2.4595024415559323,0.2290621387024739,0.20348495723634846,2.4595024415559323,2.1848732923635206,time_avg,0.36424168603693796,0.09313352767300545,11,0.524197480379315,strong
