case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,tau_used,true_beta,true_gamma,true_R0,true_beta_timeavg,true_beta_infweighted,true_R0_timeavg,true_R0_infweighted,beta_ref_mode,beta0,gamma,tau,kappa,severity
41,0.42,0.86,0.005291951177641749,0.02299367734231055,0.02693845036906828,0.003289597743952816,0.014318365984680977,0.016326695532250975,0.0058567175307335,0.025440560032924015,0.029243379508174936,0.012916683975923961,0.011122194048243038,tau,11,11,0.3534736153914683,0.09313352767300545,3.795342281380391,0.3534736153914683,0.35119581543163214,3.795342281380391,3.7708849241133757,time_avg,0.36424168603693796,0.09313352767300545,11,0.9620987401896575,mild
42,0.66,0.94,-0.004096250994480215,0.017468812331208027,0.021875527588088306,-0.004317546810073379,0.017053672996033647,0.0207200189099368,-0.004010191510638429,0.017630255405998066,0.022308734457897057,0.001588715547960258,0.0005765824099644191,tau,14,14,0.1796434249283694,0.13262141182567433,1.3545582304952664,0.1796434249283694,0.17743089830703498,1.3545582304952664,1.3378752032911623,time_avg,0.19151320661556806,0.13262141182567433,14,0.9139181668448608,mild
43,0.62,0.98,-0.0015673539880663157,0.014644660474732518,0.018442869022534187,-0.0009740028430574707,0.015933826582373252,0.020712814341966073,-0.0023225281726230273,0.013003903610462492,0.015067110337215847,-0.005645704004750226,-0.00292992297191076,tau,28,28,0.37742892680264023,0.22055145979148189,1.7112964346709676,0.37742892680264023,0.37901690064569205,1.7112964346709676,1.718496449781061,time_avg,0.3893056578906616,0.22055145979148189,28,0.930664838520854,mild
44,0.82,0.98,-0.004268402641755529,0.009007056024274788,0.012225482012209622,-0.0034184795981475518,0.009999653645892344,0.012162291035341227,-0.004992411160384546,0.00816150990215613,0.012279054866649649,0.00011676383130842204,-0.0018381437437362137,tau,23,23,0.269651501736285,0.3866667428395353,0.6973744360739838,0.269651501736285,0.2791038947701105,0.6973744360739838,0.7218202753111798,time_avg,0.2803081750708738,0.3866667428395353,23,0.929596843744394,mild
45,0.76,0.96,-0.005174596931610722,0.010688615721592213,0.014267460100413838,-0.005454387114150449,0.011766236171824858,0.015834801929626375,-0.004894806749070994,0.009610995271359571,0.012505194252121892,-0.003329607677504483,-0.0021552409004652866,tau,25,25,0.43290076661746324,0.4643095108079695,0.9323538642664239,0.43290076661746324,0.44669675183184004,0.9323538642664239,0.9620667710521791,time_avg,0.45518619796528914,0.4643095108079695,25,0.9020821305767042,mild
46,0.52,0.86,0.005664020986296236,0.019299754030071198,0.02531129973778713,0.008586466322109724,0.025336807739222422,0.03182532393416428,0.002966379137853017,0.013727089067777762,0.017236661371865514,-0.014588662562298769,-0.01160971867144466,tau,24,24,0.7907705595726828,0.08980683677432433,8.805237863569461,0.7907705595726828,0.806683362831552,8.805237863569461,8.982427082457733,time_avg,0.8170088790714031,0.08980683677432433,24,0.9382401978474726,mild
47,0.5,0.92,-0.0028693415768793785,0.015191292810777668,0.019098122944264325,-0.004718083017708167,0.020021725992631655,0.023782797184677684,-0.0012944877569141143,0.011076479359568717,0.013914583124641378,-0.009868214060036306,-0.008945246633062938,tau,23,23,0.5453426025116443,0.345445152229597,1.5786662484387315,0.5453426025116443,0.564318208814024,1.5786662484387315,1.633597128724374,time_avg,0.5800509461814752,0.345445152229597,23,0.8891912668657599,mild
48,0.76,0.9,-0.005323349568061531,0.011697451123036445,0.017171364199184858,-0.002668625103648413,0.010855654614384879,0.012542769509999614,-0.006072118006742153,0.01193488090752791,0.018266022602061352,0.005723253092061738,0.0010792262931430315,tau,11,11,0.3388443434728235,0.373768153746296,0.9065629055781519,0.3388443434728235,0.34024130661696145,0.9065629055781519,0.9103004180712204,time_avg,0.34336400979420834,0.373768153746296,11,0.9831244864444348,mild
49,0.78,1.0,-0.0032769348088186236,0.007731009783456102,0.011870692375813003,-0.0028198141662869602,0.007887527300876431,0.011899895535723222,-0.003858724717495286,0.007531805670375682,0.011833420485963654,-6.647504975956786e-05,-0.0003557216305007495,tau,28,28,0.33187019051935623,0.4435478323962886,0.748217365253284,0.33187019051935623,0.3323807873911624,0.748217365253284,0.749368530549364,time_avg,0.3324186477713753,0.4435478323962886,28,0.9962502291524687,mild
50,0.84,0.98,-0.0030338513493188657,0.008177316088404041,0.011974330665922765,-0.0026718937791883946,0.008726220158860088,0.010702872210334731,-0.0031243407418514836,0.00804009007079003,0.012271628874496818,0.0015687566641620874,-0.0006861300880700583,tau,10,10,0.3062150045150291,0.48096774104971846,0.6366643298087119,0.3062150045150291,0.3206714972974717,0.6366643298087119,0.6667214241803451,time_avg,0.3247512768821289,0.48096774104971846,10,0.9286520420140345,mild
